Timestamp,Meter_1.csv-V_A,Meter_1.csv-V_B,Meter_1.csv-V_C,Meter_2.csv-V_A,Meter_2.csv-V_B,Meter_2.csv-V_C,Meter_3.csv-V_A,Meter_3.csv-V_B,Meter_3.csv-V_C,Meter_4.csv-V_A,Meter_4.csv-V_B,Meter_4.csv-V_C,Meter_5.csv-V_A,Meter_5.csv-V_B,Meter_5.csv-V_C,Meter_6.csv-V_A,Meter_6.csv-V_B,Meter_6.csv-V_C,Meter_7.csv-V_A,Meter_7.csv-V_B,Meter_7.csv-V_C,Meter_8.csv-V_A,Meter_8.csv-V_B,Meter_8.csv-V_C,Meter_9.csv-V_A,Meter_9.csv-V_B,Meter_9.csv-V_C,Meter_10.csv-V_A,Meter_10.csv-V_B,Meter_10.csv-V_C,Meter_11.csv-V_A,Meter_11.csv-V_B,Meter_11.csv-V_C,Meter_12.csv-V_A,Meter_12.csv-V_B,Meter_12.csv-V_C,Meter_13.csv-V_A,Meter_13.csv-V_B,Meter_13.csv-V_C,Meter_14.csv-V_A,Meter_14.csv-V_B,Meter_14.csv-V_C,Meter_15.csv-V_A,Meter_15.csv-V_B,Meter_15.csv-V_C,Meter_16.csv-V_A,Meter_16.csv-V_B,Meter_16.csv-V_C,Meter_17.csv-V_A,Meter_17.csv-V_B,Meter_17.csv-V_C,Meter_18.csv-V_A,Meter_18.csv-V_B,Meter_18.csv-V_C,Meter_19.csv-V_A,Meter_19.csv-V_B,Meter_19.csv-V_C,Meter_20.csv-V_A,Meter_20.csv-V_B,Meter_20.csv-V_C,Meter_21.csv-V_A,Meter_21.csv-V_B,Meter_21.csv-V_C,Meter_22.csv-V_A,Meter_22.csv-V_B,Meter_22.csv-V_C
2014-05-19 07:00:00 EDT,4.8329,4.904,4.9219,0,4.904,0,0,4.904,0,0,4.904,0,0,4.904,0,4.8327,0,0,4.8329,4.904,4.9219,4.8329,0,0,4.8328,0,0,4.8327,0,0,0,0,4.9219,125.5563,127.405,127.8682,4.8329,4.9041,4.9219,4.8329,4.904,4.9219,4.8329,4.904,4.9219,4.833,0,4.9218,0,0,4.8328,4.8328,0,0,4.8329,4.904,4.9219,4.8329,4.904,4.9219,0,0,4.9219,0,0,4.9219
2014-05-19 08:00:00 EDT,4.8275,4.8905,4.8905,0,4.8905,0,0,4.8905,0,0,4.8905,0,0,4.8905,0,4.8273,0,0,4.8275,4.8905,4.8904,4.8275,0,0,4.8274,0,0,4.8273,0,0,0,0,4.8905,125.4156,127.054,127.0507,4.8275,4.8906,4.8905,4.8275,4.8905,4.8905,4.8275,4.8905,4.8905,4.8275,0,4.8904,0,0,4.8274,4.8274,0,0,4.8275,4.8905,4.8905,4.8275,4.8905,4.8904,0,0,4.8904,0,0,4.8904
2014-05-19 09:00:00 EDT,4.8182,4.9436,4.9256,0,4.9436,0,0,4.9436,0,0,4.9436,0,0,4.9436,0,4.818,0,0,4.8182,4.9436,4.9255,4.8181,0,0,4.818,0,0,4.818,0,0,0,0,4.9255,125.1731,128.434,127.9628,4.8182,4.9437,4.9256,4.8181,4.9436,4.9256,4.8181,4.9436,4.9256,4.8182,0,4.9255,0,0,4.8181,4.818,0,0,4.8181,4.9436,4.9256,4.8182,4.9436,4.9255,0,0,4.9255,0,0,4.9255
2014-05-19 10:00:00 EDT,4.8144,4.9698,4.9528,0,4.9698,0,0,4.9698,0,0,4.9698,0,0,4.9698,0,4.8143,0,0,4.8144,4.9698,4.9528,4.8144,0,0,4.8143,0,0,4.8143,0,0,0,0,4.9528,125.077,129.115,128.6705,4.8145,4.9699,4.9528,4.8144,4.9698,4.9528,4.8144,4.9698,4.9528,4.8145,0,4.9527,0,0,4.8144,4.8143,0,0,4.8144,4.9698,4.9528,4.8144,4.9698,4.9528,0,0,4.9528,0,0,4.9528
2014-05-19 11:00:00 EDT,4.8122,5.0076,4.985,0,5.0076,0,0,5.0076,0,0,5.0076,0,0,5.0076,0,4.8121,0,0,4.8122,5.0076,4.985,4.8122,0,0,4.8121,0,0,4.8121,0,0,0,0,4.985,125.0204,130.096,129.5067,4.8123,5.0077,4.985,4.8122,5.0076,4.985,4.8122,5.0076,4.985,4.8123,0,4.9849,0,0,4.8122,4.8121,0,0,4.8122,5.0076,4.985,4.8123,5.0076,4.985,0,0,4.985,0,0,4.985
2014-05-19 12:00:00 EDT,4.821,5.0009,4.9816,0,5.0009,0,0,5.0009,0,0,5.0009,0,0,5.0009,0,4.8208,0,0,4.821,5.0009,4.9816,4.8209,0,0,4.8208,0,0,4.8208,0,0,0,0,4.9816,125.2468,129.923,129.419,4.821,5.001,4.9816,4.8209,5.0009,4.9816,4.8209,5.0009,4.9816,4.821,0,4.9815,0,0,4.8209,4.8208,0,0,4.821,5.0009,4.9816,4.821,5.0009,4.9816,0,0,4.9816,0,0,4.9816
2014-05-19 13:00:00 EDT,4.8179,5.0219,4.9971,0,5.0219,0,0,5.0219,0,0,5.0219,0,0,5.0219,0,4.8178,0,0,4.8179,5.0219,4.9971,4.8179,0,0,4.8178,0,0,4.8178,0,0,0,0,4.9971,125.1673,130.468,129.8207,4.818,5.022,4.9971,4.8179,5.0219,4.9971,4.8179,5.0219,4.9971,4.818,0,4.997,0,0,4.8179,4.8178,0,0,4.8179,5.0219,4.9971,4.8179,5.0219,4.997,0,0,4.997,0,0,4.997
2014-05-19 14:00:00 EDT,4.8298,5.0312,5.0083,0,5.0311,0,0,5.0311,0,0,5.0312,0,0,5.0311,0,4.8297,0,0,4.8298,5.0311,5.0083,4.8298,0,0,4.8297,0,0,4.8297,0,0,0,0,5.0083,125.4767,130.708,130.1117,4.8299,5.0312,5.0083,4.8298,5.0311,5.0083,4.8298,5.0311,5.0083,4.8299,0,5.0082,0,0,4.8298,4.8297,0,0,4.8298,5.0311,5.0083,4.8299,5.0312,5.0083,0,0,5.0083,0,0,5.0082
2014-05-19 15:00:00 EDT,4.8456,5.0296,5.0155,0,5.0296,0,0,5.0296,0,0,5.0296,0,0,5.0296,0,4.8454,0,0,4.8456,5.0296,5.0155,4.8456,0,0,4.8455,0,0,4.8454,0,0,0,0,5.0155,125.8866,130.668,130.3009,4.8456,5.0297,5.0156,4.8456,5.0296,5.0155,4.8456,5.0296,5.0155,4.8456,0,5.0154,0,0,4.8455,4.8454,0,0,4.8456,5.0296,5.0155,4.8456,5.0296,5.0155,0,0,5.0155,0,0,5.0155
2014-05-19 16:00:00 EDT,4.8536,5.0032,5.0004,0,5.0032,0,0,5.0032,0,0,5.0032,0,0,5.0032,0,4.8534,0,0,4.8536,5.0032,5.0004,4.8535,0,0,4.8534,0,0,4.8534,0,0,0,0,5.0004,126.0933,129.982,129.9084,4.8536,5.0033,5.0004,4.8535,5.0032,5.0004,4.8535,5.0032,5.0004,4.8536,0,5.0004,0,0,4.8535,4.8534,0,0,4.8535,5.0032,5.0004,4.8536,5.0032,5.0004,0,0,5.0004,0,0,5.0004
2014-05-19 17:00:00 EDT,4.855,4.9742,4.9754,0,4.9742,0,0,4.9742,0,0,4.9742,0,0,4.9742,0,4.8548,0,0,4.855,4.9742,4.9753,4.855,0,0,4.8549,0,0,4.8548,0,0,0,0,4.9753,126.1303,129.229,129.2562,4.855,4.9743,4.9754,4.855,4.9742,4.9754,4.855,4.9742,4.9754,4.855,0,4.9753,0,0,4.8549,4.8548,0,0,4.855,4.9742,4.9754,4.855,4.9742,4.9753,0,0,4.9753,0,0,4.9753
2014-05-19 18:00:00 EDT,4.8393,4.9132,4.9287,0,4.9132,0,0,4.9131,0,0,4.9132,0,0,4.9131,0,4.8391,0,0,4.8393,4.9132,4.9287,4.8393,0,0,4.8392,0,0,4.8391,0,0,0,0,4.9287,125.7226,127.643,128.0449,4.8393,4.9132,4.9287,4.8393,4.9132,4.9287,4.8392,4.9132,4.9287,4.8393,0,4.9286,0,0,4.8392,4.8391,0,0,4.8393,4.9132,4.9287,4.8393,4.9132,4.9287,0,0,4.9287,0,0,4.9287
2014-05-19 19:00:00 EDT,4.8972,4.8561,4.8772,0,4.856,0,0,4.856,0,0,4.8561,0,0,4.856,0,4.8971,0,0,4.8972,4.856,4.8772,4.8972,0,0,4.8971,0,0,4.8971,0,0,0,0,4.8772,127.2282,126.159,126.7075,4.8973,4.8561,4.8772,4.8972,4.856,4.8772,4.8972,4.856,4.8772,4.8973,0,4.8771,0,0,4.8972,4.8971,0,0,4.8972,4.856,4.8772,4.8972,4.8561,4.8772,0,0,4.8772,0,0,4.8772
2014-05-19 20:00:00 EDT,4.9326,4.8426,4.8403,0,4.8426,0,0,4.8425,0,0,4.8426,0,0,4.8425,0,4.9324,0,0,4.9326,4.8426,4.8403,4.9325,0,0,4.9324,0,0,4.9324,0,0,0,0,4.8403,128.1462,125.809,125.7481,4.9326,4.8426,4.8403,4.9325,4.8426,4.8403,4.9325,4.8426,4.8403,4.9326,0,4.8402,0,0,4.9325,4.9324,0,0,4.9326,4.8426,4.8403,4.9326,4.8426,4.8403,0,0,4.8403,0,0,4.8403
2014-05-19 21:00:00 EDT,4.9163,4.8162,4.8327,0,4.8161,0,0,4.8161,0,0,4.8162,0,0,4.8161,0,4.9161,0,0,4.9163,4.8161,4.8327,4.9162,0,0,4.9161,0,0,4.9161,0,0,0,0,4.8327,127.7225,125.122,125.5506,4.9163,4.8162,4.8327,4.9162,4.8161,4.8327,4.9162,4.8161,4.8327,4.9163,0,4.8326,0,0,4.9162,4.9161,0,0,4.9162,4.8161,4.8327,4.9163,4.8162,4.8327,0,0,4.8327,0,0,4.8327
2014-05-19 22:00:00 EDT,4.9211,4.8076,4.8176,0,4.8076,0,0,4.8076,0,0,4.8076,0,0,4.8076,0,4.921,0,0,4.9211,4.8076,4.8175,4.9211,0,0,4.921,0,0,4.921,0,0,0,0,4.8175,127.8484,124.9,125.1569,4.9212,4.8077,4.8176,4.9211,4.8076,4.8176,4.9211,4.8076,4.8176,4.9212,0,4.8175,0,0,4.9211,4.921,0,0,4.9211,4.8076,4.8176,4.9211,4.8076,4.8175,0,0,4.8175,0,0,4.8175
2014-05-19 23:00:00 EDT,4.9313,4.8191,4.8183,0,4.819,0,0,4.819,0,0,4.8191,0,0,4.819,0,4.9312,0,0,4.9314,4.8191,4.8183,4.9313,0,0,4.9312,0,0,4.9312,0,0,0,0,4.8183,128.114,125.198,125.1766,4.9314,4.8191,4.8183,4.9313,4.8191,4.8183,4.9313,4.8191,4.8183,4.9314,0,4.8182,0,0,4.9313,4.9312,0,0,4.9313,4.8191,4.8183,4.9314,4.8191,4.8183,0,0,4.8183,0,0,4.8183
2014-05-20 00:00:00 EDT,4.9436,4.8473,4.8489,0,4.8472,0,0,4.8472,0,0,4.8472,0,0,4.8472,0,4.9434,0,0,4.9436,4.8472,4.8489,4.9435,0,0,4.9434,0,0,4.9434,0,0,0,0,4.8489,128.4315,125.93,125.972,4.9436,4.8473,4.8489,4.9436,4.8472,4.8489,4.9436,4.8472,4.8489,4.9436,0,4.8488,0,0,4.9435,4.9434,0,0,4.9436,4.8472,4.8489,4.9436,4.8473,4.8489,0,0,4.8489,0,0,4.8489
2014-05-20 01:00:00 EDT,4.9261,4.8388,4.8427,0,4.8388,0,0,4.8388,0,0,4.8388,0,0,4.8388,0,4.9259,0,0,4.9261,4.8388,4.8427,4.926,0,0,4.926,0,0,4.9259,0,0,0,0,4.8427,127.9767,125.712,125.8103,4.9261,4.8389,4.8427,4.926,4.8388,4.8427,4.9261,4.8388,4.8427,4.9261,0,4.8426,0,0,4.926,4.9259,0,0,4.9261,4.8388,4.8427,4.9261,4.8389,4.8427,0,0,4.8426,0,0,4.8427
2014-05-20 02:00:00 EDT,4.9108,4.8373,4.8363,0,4.8372,0,0,4.8372,0,0,4.8373,0,0,4.8372,0,4.9107,0,0,4.9108,4.8372,4.8363,4.9108,0,0,4.9107,0,0,4.9106,0,0,0,0,4.8363,127.5806,125.671,125.6452,4.9108,4.8373,4.8363,4.9108,4.8372,4.8363,4.9108,4.8372,4.8363,4.9109,0,4.8363,0,0,4.9108,4.9107,0,0,4.9108,4.8372,4.8363,4.9108,4.8373,4.8363,0,0,4.8363,0,0,4.8363
2014-05-20 03:00:00 EDT,4.8907,4.8484,4.8433,0,4.8484,0,0,4.8483,0,0,4.8484,0,0,4.8483,0,4.8906,0,0,4.8907,4.8484,4.8433,4.8906,0,0,4.8906,0,0,4.8905,0,0,0,0,4.8433,127.0574,125.96,125.8255,4.8907,4.8484,4.8433,4.8907,4.8484,4.8433,4.8907,4.8484,4.8433,4.8907,0,4.8432,0,0,4.8906,4.8905,0,0,4.8907,4.8484,4.8433,4.8907,4.8484,4.8433,0,0,4.8432,0,0,4.8433
2014-05-20 04:00:00 EDT,4.841,4.8674,4.8562,0,4.8674,0,0,4.8674,0,0,4.8674,0,0,4.8674,0,4.8409,0,0,4.841,4.8674,4.8562,4.841,0,0,4.8409,0,0,4.8408,0,0,0,0,4.8562,125.7676,126.455,126.1603,4.841,4.8675,4.8562,4.841,4.8674,4.8562,4.841,4.8674,4.8562,4.8411,0,4.8561,0,0,4.841,4.8409,0,0,4.841,4.8674,4.8562,4.841,4.8674,4.8561,0,0,4.8561,0,0,4.8561
2014-05-20 05:00:00 EDT,4.8187,4.8934,4.8885,0,4.8934,0,0,4.8934,0,0,4.8934,0,0,4.8934,0,4.8186,0,0,4.8187,4.8934,4.8885,4.8187,0,0,4.8186,0,0,4.8185,0,0,0,0,4.8885,125.188,127.129,127.0009,4.8188,4.8935,4.8885,4.8187,4.8934,4.8885,4.8187,4.8934,4.8885,4.8188,0,4.8884,0,0,4.8186,4.8186,0,0,4.8187,4.8934,4.8885,4.8187,4.8934,4.8885,0,0,4.8885,0,0,4.8885
2014-05-20 06:00:00 EDT,4.7941,4.8994,4.9093,0,4.8993,0,0,4.8993,0,0,4.8994,0,0,4.8993,0,4.7939,0,0,4.7941,4.8993,4.9093,4.794,0,0,4.7939,0,0,4.7939,0,0,0,0,4.9093,124.5472,127.284,127.5401,4.7941,4.8994,4.9093,4.794,4.8993,4.9093,4.794,4.8993,4.9093,4.7941,0,4.9092,0,0,4.794,4.7939,0,0,4.794,4.8993,4.9093,4.7941,4.8994,4.9092,0,0,4.9092,0,0,4.9092
2014-05-20 07:00:00 EDT,4.7766,4.9154,4.9048,0,4.9153,0,0,4.9153,0,0,4.9154,0,0,4.9153,0,4.7764,0,0,4.7766,4.9153,4.9048,4.7766,0,0,4.7764,0,0,4.7764,0,0,0,0,4.9048,124.0933,127.699,127.4224,4.7766,4.9154,4.9048,4.7766,4.9153,4.9048,4.7766,4.9153,4.9048,4.7766,0,4.9047,0,0,4.7765,4.7764,0,0,4.7766,4.9153,4.9048,4.7766,4.9154,4.9047,0,0,4.9047,0,0,4.9047
2014-05-20 08:00:00 EDT,4.7746,4.9167,4.8952,0,4.9166,0,0,4.9166,0,0,4.9166,0,0,4.9166,0,4.7745,0,0,4.7746,4.9166,4.8952,4.7746,0,0,4.7745,0,0,4.7744,0,0,0,0,4.8952,124.0414,127.733,127.1751,4.7746,4.9167,4.8952,4.7746,4.9166,4.8952,4.7746,4.9166,4.8952,4.7746,0,4.8952,0,0,4.7745,4.7745,0,0,4.7746,4.9166,4.8952,4.7746,4.9167,4.8952,0,0,4.8952,0,0,4.8952
2014-05-20 09:00:00 EDT,4.7739,4.9428,4.9259,0,4.9427,0,0,4.9427,0,0,4.9428,0,0,4.9427,0,4.7738,0,0,4.7739,4.9428,4.9259,4.7739,0,0,4.7738,0,0,4.7738,0,0,0,0,4.9259,124.0242,128.412,127.9731,4.774,4.9428,4.926,4.7739,4.9428,4.9259,4.7739,4.9428,4.9259,4.774,0,4.9259,0,0,4.7739,4.7738,0,0,4.7739,4.9428,4.9259,4.774,4.9428,4.9259,0,0,4.9259,0,0,4.9259
2014-05-20 10:00:00 EDT,4.7562,4.9835,4.9446,0,4.9835,0,0,4.9835,0,0,4.9835,0,0,4.9835,0,4.756,0,0,4.7562,4.9835,4.9446,4.7561,0,0,4.756,0,0,4.756,0,0,0,0,4.9446,123.5623,129.47,128.4592,4.7562,4.9836,4.9446,4.7561,4.9835,4.9446,4.7561,4.9835,4.9446,4.7562,0,4.9446,0,0,4.7561,4.756,0,0,4.7561,4.9835,4.9446,4.7562,4.9835,4.9446,0,0,4.9446,0,0,4.9446
2014-05-20 11:00:00 EDT,4.7802,4.9791,4.9713,0,4.9791,0,0,4.9791,0,0,4.9791,0,0,4.9791,0,4.7801,0,0,4.7802,4.9791,4.9713,4.7802,0,0,4.7801,0,0,4.78,0,0,0,0,4.9713,124.1881,129.356,129.151,4.7803,4.9792,4.9713,4.7802,4.9791,4.9713,4.7802,4.9791,4.9713,4.7803,0,4.9712,0,0,4.7802,4.7801,0,0,4.7802,4.9791,4.9713,4.7802,4.9791,4.9713,0,0,4.9713,0,0,4.9713
2014-05-20 12:00:00 EDT,4.7774,5.0081,4.9756,0,5.0081,0,0,5.0081,0,0,5.0081,0,0,5.008,0,4.7773,0,0,4.7774,5.0081,4.9756,4.7774,0,0,4.7773,0,0,4.7772,0,0,0,0,4.9756,124.1142,130.109,129.2641,4.7774,5.0082,4.9756,4.7774,5.0081,4.9756,4.7774,5.0081,4.9756,4.7774,0,4.9756,0,0,4.7773,4.7773,0,0,4.7774,5.0081,4.9756,4.7774,5.0081,4.9756,0,0,4.9756,0,0,4.9756
2014-05-20 13:00:00 EDT,4.7805,5.0236,4.9889,0,5.0235,0,0,5.0235,0,0,5.0236,0,0,5.0235,0,4.7803,0,0,4.7805,5.0235,4.9889,4.7804,0,0,4.7803,0,0,4.7803,0,0,0,0,4.9888,124.1939,130.51,129.6071,4.7805,5.0236,4.9889,4.7804,5.0235,4.9889,4.7804,5.0235,4.9889,4.7805,0,4.9888,0,0,4.7804,4.7803,0,0,4.7804,5.0235,4.9889,4.7805,5.0236,4.9888,0,0,4.9888,0,0,4.9888
2014-05-20 14:00:00 EDT,4.7953,5.0305,5.003,0,5.0305,0,0,5.0305,0,0,5.0305,0,0,5.0305,0,4.7952,0,0,4.7953,5.0305,5.003,4.7953,0,0,4.7952,0,0,4.7951,0,0,0,0,5.003,124.5796,130.691,129.9744,4.7954,5.0306,5.003,4.7953,5.0305,5.003,4.7953,5.0305,5.003,4.7954,0,5.0029,0,0,4.7952,4.7952,0,0,4.7953,5.0305,5.003,4.7953,5.0305,5.003,0,0,5.003,0,0,5.003
2014-05-20 15:00:00 EDT,4.8119,5.0371,5.0069,0,5.037,0,0,5.037,0,0,5.0371,0,0,5.037,0,4.8118,0,0,4.8119,5.0371,5.0069,4.8119,0,0,4.8118,0,0,4.8117,0,0,0,0,5.0069,125.0102,130.862,130.0759,4.8119,5.0371,5.0069,4.8119,5.037,5.0069,4.8119,5.037,5.0069,4.8119,0,5.0068,0,0,4.8118,4.8118,0,0,4.8119,5.037,5.0069,4.8119,5.0371,5.0069,0,0,5.0068,0,0,5.0069
2014-05-20 16:00:00 EDT,4.8278,5.0305,5.0081,0,5.0305,0,0,5.0305,0,0,5.0305,0,0,5.0305,0,4.8277,0,0,4.8278,5.0305,5.0081,4.8278,0,0,4.8277,0,0,4.8276,0,0,0,0,5.0081,125.4247,130.691,130.107,4.8279,5.0306,5.0081,4.8278,5.0305,5.0081,4.8278,5.0305,5.0081,4.8279,0,5.008,0,0,4.8278,4.8277,0,0,4.8278,5.0305,5.0081,4.8278,5.0305,5.0081,0,0,5.008,0,0,5.0081
2014-05-20 17:00:00 EDT,4.8292,5.0388,5.0079,0,5.0388,0,0,5.0387,0,0,5.0388,0,0,5.0387,0,4.829,0,0,4.8292,5.0388,5.0079,4.8291,0,0,4.829,0,0,4.829,0,0,0,0,5.0079,125.4593,130.906,130.1023,4.8292,5.0388,5.0079,4.8291,5.0388,5.0079,4.8291,5.0388,5.0079,4.8292,0,5.0078,0,0,4.8291,4.829,0,0,4.8291,5.0388,5.0079,4.8292,5.0388,5.0079,0,0,5.0078,0,0,5.0079
2014-05-20 18:00:00 EDT,4.8058,5.02,5.0067,0,5.02,0,0,5.02,0,0,5.02,0,0,5.02,0,4.8057,0,0,4.8058,5.02,5.0067,4.8058,0,0,4.8057,0,0,4.8056,0,0,0,0,5.0066,124.8531,130.419,130.07,4.8059,5.0201,5.0067,4.8058,5.02,5.0067,4.8058,5.02,5.0067,4.8059,0,5.0066,0,0,4.8058,4.8057,0,0,4.8058,5.02,5.0067,4.8058,5.02,5.0066,0,0,5.0066,0,0,5.0066
2014-05-20 19:00:00 EDT,4.8512,4.9842,4.9763,0,4.9842,0,0,4.9842,0,0,4.9842,0,0,4.9842,0,4.8511,0,0,4.8512,4.9842,4.9763,4.8512,0,0,4.8511,0,0,4.851,0,0,0,0,4.9763,126.032,129.488,129.2814,4.8512,4.9843,4.9763,4.8512,4.9842,4.9763,4.8512,4.9842,4.9763,4.8513,0,4.9762,0,0,4.8511,4.8511,0,0,4.8512,4.9842,4.9763,4.8512,4.9842,4.9763,0,0,4.9763,0,0,4.9763
2014-05-20 20:00:00 EDT,4.9027,4.9304,4.936,0,4.9304,0,0,4.9303,0,0,4.9304,0,0,4.9303,0,4.9026,0,0,4.9027,4.9304,4.936,4.9027,0,0,4.9026,0,0,4.9026,0,0,0,0,4.936,127.3704,128.09,128.2341,4.9028,4.9305,4.936,4.9027,4.9304,4.936,4.9027,4.9304,4.936,4.9028,0,4.9359,0,0,4.9027,4.9026,0,0,4.9027,4.9304,4.936,4.9028,4.9304,4.936,0,0,4.9359,0,0,4.936
2014-05-20 21:00:00 EDT,4.9364,4.8954,4.9007,0,4.8954,0,0,4.8954,0,0,4.8954,0,0,4.8954,0,4.9363,0,0,4.9364,4.8954,4.9007,4.9364,0,0,4.9363,0,0,4.9362,0,0,0,0,4.9007,128.2457,127.181,127.3172,4.9365,4.8955,4.9007,4.9364,4.8954,4.9007,4.9364,4.8954,4.9007,4.9365,0,4.9006,0,0,4.9364,4.9363,0,0,4.9364,4.8954,4.9007,4.9364,4.8954,4.9007,0,0,4.9006,0,0,4.9007
2014-05-20 22:00:00 EDT,4.9507,4.8687,4.8693,0,4.8686,0,0,4.8686,0,0,4.8687,0,0,4.8686,0,4.9505,0,0,4.9507,4.8687,4.8693,4.9506,0,0,4.9505,0,0,4.9505,0,0,0,0,4.8693,128.6152,126.487,126.502,4.9507,4.8688,4.8693,4.9506,4.8687,4.8693,4.9506,4.8687,4.8693,4.9507,0,4.8692,0,0,4.9506,4.9505,0,0,4.9506,4.8687,4.8693,4.9507,4.8687,4.8693,0,0,4.8693,0,0,4.8693
2014-05-20 23:00:00 EDT,4.959,4.8428,4.8475,0,4.8428,0,0,4.8428,0,0,4.8428,0,0,4.8428,0,4.9589,0,0,4.959,4.8428,4.8475,4.959,0,0,4.9589,0,0,4.9589,0,0,0,0,4.8475,128.8334,125.816,125.9362,4.9591,4.8429,4.8476,4.959,4.8428,4.8476,4.959,4.8428,4.8475,4.9591,0,4.8475,0,0,4.959,4.9589,0,0,4.959,4.8428,4.8476,4.9591,4.8429,4.8475,0,0,4.8475,0,0,4.8475
2014-05-21 00:00:00 EDT,4.971,4.837,4.8398,0,4.8369,0,0,4.8369,0,0,4.837,0,0,4.8369,0,4.9709,0,0,4.971,4.8369,4.8398,4.971,0,0,4.9709,0,0,4.9709,0,0,0,0,4.8398,129.144,125.663,125.7354,4.971,4.837,4.8398,4.971,4.8369,4.8398,4.971,4.8369,4.8398,4.971,0,4.8398,0,0,4.9709,4.9709,0,0,4.971,4.8369,4.8398,4.971,4.837,4.8398,0,0,4.8398,0,0,4.8398
2014-05-21 01:00:00 EDT,4.9686,4.8465,4.8239,0,4.8465,0,0,4.8464,0,0,4.8465,0,0,4.8465,0,4.9685,0,0,4.9686,4.8465,4.8239,4.9686,0,0,4.9684,0,0,4.9685,0,0,0,0,4.8239,129.0815,125.911,125.323,4.9686,4.8466,4.824,4.9686,4.8465,4.8239,4.9686,4.8465,4.8239,4.9686,0,4.8239,0,0,4.9685,4.9685,0,0,4.9686,4.8465,4.824,4.9686,4.8465,4.8239,0,0,4.8239,0,0,4.8239
2014-05-21 02:00:00 EDT,4.933,4.8371,4.8366,0,4.837,0,0,4.837,0,0,4.8371,0,0,4.837,0,4.9329,0,0,4.933,4.8371,4.8366,4.933,0,0,4.9329,0,0,4.9329,0,0,0,0,4.8366,128.1578,125.666,125.6523,4.933,4.8372,4.8366,4.933,4.8371,4.8366,4.933,4.8371,4.8366,4.9331,0,4.8366,0,0,4.933,4.9329,0,0,4.933,4.8371,4.8366,4.933,4.8371,4.8366,0,0,4.8366,0,0,4.8366
2014-05-21 03:00:00 EDT,4.8928,4.8224,4.8294,0,4.8223,0,0,4.8223,0,0,4.8224,0,0,4.8223,0,4.8926,0,0,4.8928,4.8224,4.8294,4.8927,0,0,4.8926,0,0,4.8926,0,0,0,0,4.8293,127.1107,125.284,125.4638,4.8928,4.8224,4.8294,4.8927,4.8223,4.8294,4.8927,4.8223,4.8294,4.8928,0,4.8293,0,0,4.8927,4.8926,0,0,4.8927,4.8223,4.8294,4.8928,4.8224,4.8294,0,0,4.8293,0,0,4.8293
2014-05-21 04:00:00 EDT,4.8194,4.8427,4.8363,0,4.8426,0,0,4.8426,0,0,4.8427,0,0,4.8426,0,4.8193,0,0,4.8194,4.8427,4.8363,4.8194,0,0,4.8193,0,0,4.8193,0,0,0,0,4.8363,125.2065,125.811,125.644,4.8195,4.8427,4.8363,4.8194,4.8427,4.8363,4.8194,4.8427,4.8363,4.8195,0,4.8362,0,0,4.8194,4.8193,0,0,4.8194,4.8427,4.8363,4.8194,4.8427,4.8363,0,0,4.8363,0,0,4.8362
2014-05-21 05:00:00 EDT,4.8058,4.8742,4.8507,0,4.8742,0,0,4.8742,0,0,4.8742,0,0,4.8742,0,4.8056,0,0,4.8058,4.8742,4.8507,4.8057,0,0,4.8056,0,0,4.8056,0,0,0,0,4.8507,124.8509,126.631,126.0182,4.8058,4.8743,4.8507,4.8057,4.8742,4.8507,4.8057,4.8742,4.8507,4.8058,0,4.8506,0,0,4.8057,4.8056,0,0,4.8058,4.8742,4.8507,4.8058,4.8742,4.8507,0,0,4.8507,0,0,4.8507
2014-05-21 06:00:00 EDT,4.7758,4.906,4.8942,0,4.906,0,0,4.906,0,0,4.906,0,0,4.906,0,4.7756,0,0,4.7758,4.906,4.8941,4.7757,0,0,4.7756,0,0,4.7756,0,0,0,0,4.8941,124.0715,127.457,127.1465,4.7758,4.9061,4.8942,4.7757,4.906,4.8942,4.7758,4.906,4.8942,4.7758,0,4.8941,0,0,4.7757,4.7756,0,0,4.7758,4.906,4.8942,4.7758,4.906,4.8941,0,0,4.8941,0,0,4.8941
2014-05-21 07:00:00 EDT,4.7528,4.9234,4.9158,0,4.9233,0,0,4.9233,0,0,4.9234,0,0,4.9233,0,4.7527,0,0,4.7528,4.9234,4.9158,4.7528,0,0,4.7527,0,0,4.7527,0,0,0,0,4.9158,123.4767,127.908,127.7088,4.7529,4.9234,4.9158,4.7528,4.9234,4.9158,4.7528,4.9234,4.9158,4.7529,0,4.9157,0,0,4.7528,4.7527,0,0,4.7528,4.9234,4.9158,4.7529,4.9234,4.9158,0,0,4.9158,0,0,4.9158
2014-05-21 08:00:00 EDT,4.7569,4.9126,4.9021,0,4.9126,0,0,4.9126,0,0,4.9126,0,0,4.9126,0,4.7568,0,0,4.7569,4.9126,4.902,4.7568,0,0,4.7567,0,0,4.7568,0,0,0,0,4.902,123.5808,127.628,127.352,4.7569,4.9127,4.9021,4.7569,4.9126,4.9021,4.7569,4.9126,4.9021,4.7569,0,4.902,0,0,4.7568,4.7568,0,0,4.7569,4.9126,4.9021,4.7569,4.9126,4.902,0,0,4.902,0,0,4.902
