# vdumptext.csv run at 2011-01-01 07:00:00 PST on 4160 nodes
node_name,voltA_mag,voltA_angle,voltB_mag,voltB_angle,voltC_mag,voltC_angle
nodeS1806-03-006T15633,108.816008,2.042994,108.816008,2.042994,0.000000,0.000000
node841408930213,0.000000,0.000000,0.000000,0.000000,6523.898477,2.042852
node841409841408,0.000000,0.000000,0.000000,0.000000,6523.662531,2.042844
node841410841409,0.000000,0.000000,0.000000,0.000000,6523.109617,2.042827
node841411841410,0.000000,0.000000,0.000000,0.000000,6522.614133,2.042811
node928018841411,0.000000,0.000000,0.000000,0.000000,6522.243159,2.042799
node1806-0284928018,0.000000,0.000000,0.000000,0.000000,6522.106013,2.042794
nodeS1906-34-0141806-0284,108.691833,2.042598,108.691833,2.042598,0.000000,0.000000
nodeT15378928019,0.000000,0.000000,0.000000,0.000000,6522.212603,2.042798
nodeS1906-34-019T15378,108.698445,2.042697,108.698445,2.042697,0.000000,0.000000
nodeS1906-34-0151906-0283,108.709297,2.042792,108.709297,2.042792,0.000000,0.000000
node930215930214,0.000000,0.000000,0.000000,0.000000,6523.065764,2.042825
nodeT15629930215,0.000000,0.000000,0.000000,0.000000,6523.063697,2.042825
nodeS1906-33-006T15629,108.717430,2.042820,108.717430,2.042820,0.000000,0.000000
node930217930216,0.000000,0.000000,0.000000,0.000000,6519.488637,2.042710
node947935930217,0.000000,0.000000,0.000000,0.000000,6515.979407,2.042598
nodeT15631947935,0.000000,0.000000,0.000000,0.000000,6515.970171,2.042597
nodeS1906-33-010T15631,108.596515,2.042538,108.596515,2.042538,0.000000,0.000000
node975123947955,0.000000,0.000000,0.000000,0.000000,6515.913261,2.042595
node975122975123,0.000000,0.000000,0.000000,0.000000,6515.384091,2.042578
nodeT29618975122,0.000000,0.000000,0.000000,0.000000,6515.383457,2.042578
nodeS1906-34-021T29618,108.589426,2.042573,108.589426,2.042573,0.000000,0.000000
node979937979936,0.000000,0.000000,0.000000,0.000000,6514.074328,2.042536
nodeT28229979937,0.000000,0.000000,0.000000,0.000000,6514.073006,2.042536
nodeS1906-34-022T28229,108.566999,2.042519,108.566999,2.042519,0.000000,0.000000
node869308979938,0.000000,0.000000,0.000000,0.000000,6511.274523,2.042446
node869306869308,0.000000,0.000000,0.000000,0.000000,6509.552710,2.042391
node869305869306,0.000000,0.000000,0.000000,0.000000,6505.865827,2.042272
node869303869305,0.000000,0.000000,0.000000,0.000000,6504.486239,2.042227
node869302869303,0.000000,0.000000,0.000000,0.000000,6503.921176,2.042209
node869301869302,0.000000,0.000000,0.000000,0.000000,6502.674949,2.042169
node869298869301,0.000000,0.000000,0.000000,0.000000,6501.077832,2.042117
node869296869298,0.000000,0.000000,0.000000,0.000000,6500.431138,2.042096
node869294869296,0.000000,0.000000,0.000000,0.000000,6499.848679,2.042077
node869293869294,0.000000,0.000000,0.000000,0.000000,6499.299774,2.042059
node869290869293,0.000000,0.000000,0.000000,0.000000,6498.331275,2.042028
node869324869290,0.000000,0.000000,0.000000,0.000000,6497.586864,2.042004
node910405869324,0.000000,0.000000,0.000000,0.000000,6497.430874,2.041999
node869325910405,0.000000,0.000000,0.000000,0.000000,6497.261791,2.041994
node1906-0233869325,0.000000,0.000000,0.000000,0.000000,6497.256642,2.041993
nodeS1906-34-0101906-0233,108.286436,2.041970,108.286436,2.041970,0.000000,0.000000
node869329869327,0.000000,0.000000,0.000000,0.000000,6497.124337,2.041989
node869330869329,0.000000,0.000000,0.000000,0.000000,6496.983358,2.041985
nodeT4345869330,0.000000,0.000000,0.000000,0.000000,6496.907577,2.041982
nodeS1906-34-004T4345,108.278007,2.041907,108.278007,2.041907,0.000000,0.000000
node869333869332,0.000000,0.000000,0.000000,0.000000,6496.916921,2.041982
nodeT5434869333,0.000000,0.000000,0.000000,0.000000,6496.911869,2.041982
nodeS1906-34-002T5434,108.281294,2.041971,108.281294,2.041971,0.000000,0.000000
nodeT10567869335,0.000000,0.000000,0.000000,0.000000,6496.862321,2.041981
nodeS1906-34-012T10567,108.273887,2.041839,108.273887,2.041839,0.000000,0.000000
nodeS1906-34-018T4423,108.290035,2.041990,108.290035,2.041990,0.000000,0.000000
node869289918344,0.000000,0.000000,0.000000,0.000000,6496.759401,2.041977
node869287869289,0.000000,0.000000,0.000000,0.000000,6496.379318,2.041965
node869284869287,0.000000,0.000000,0.000000,0.000000,6495.749465,2.041945
node869281869284,0.000000,0.000000,0.000000,0.000000,6495.490197,2.041936
node869279869281,0.000000,0.000000,0.000000,0.000000,6495.392465,2.041933
node869278869279,0.000000,0.000000,0.000000,0.000000,6495.392465,2.041933
node869276869278,0.000000,0.000000,0.000000,0.000000,6495.392465,2.041933
node869275869276,0.000000,0.000000,0.000000,0.000000,6495.392465,2.041933
node18554x1-B869275,0.000000,0.000000,0.000000,0.000000,6495.392465,2.041933
nodeS1906-26-0141906-0216,108.252966,2.041862,108.252966,2.041862,0.000000,0.000000
nodeT12420869282,0.000000,0.000000,0.000000,0.000000,6495.407894,2.041933
nodeS1906-26-005T12420,108.247332,2.041746,108.247332,2.041746,0.000000,0.000000
node1906-0252869347,0.000000,0.000000,0.000000,0.000000,6495.488864,2.041936
nodeS1906-26-0151906-0252,108.257850,2.041930,108.257850,2.041930,0.000000,0.000000
node1906-0107869285,0.000000,0.000000,0.000000,0.000000,6495.678051,2.041942
nodeS1906-34-0031906-0107,108.256312,2.041843,108.256312,2.041843,0.000000,0.000000
node869342869339,0.000000,0.000000,0.000000,0.000000,6495.392513,2.041933
node869344869342,0.000000,0.000000,0.000000,0.000000,6495.345515,2.041931
node1906-0103869344,0.000000,0.000000,0.000000,0.000000,6495.208205,2.041927
nodeS1906-26-0091906-0103,108.251313,2.041885,108.251313,2.041885,0.000000,0.000000
nodeS1906-26-0131906-0104,108.254815,2.041913,108.254815,2.041913,0.000000,0.000000
nodeS1906-26-0081906-0105,108.244162,2.041688,108.244162,2.041688,0.000000,0.000000
nodeS1906-34-0011906-0108,108.266419,2.041835,108.266419,2.041835,0.000000,0.000000
nodeT9528918345,0.000000,0.000000,0.000000,0.000000,6496.712046,2.041976
nodeS1906-27-016T9528,108.271452,2.041835,108.271452,2.041835,0.000000,0.000000
nodeT12352869291,0.000000,0.000000,0.000000,0.000000,6498.326683,2.042028
nodeS1906-27-011T12352,108.305147,2.042022,108.305147,2.042022,0.000000,0.000000
nodeT14070869320,0.000000,0.000000,0.000000,0.000000,6499.283418,2.042059
nodeS1906-34-006T14070,108.320641,2.042044,108.320641,2.042044,0.000000,0.000000
node1906-0254869322,0.000000,0.000000,0.000000,0.000000,6499.279544,2.042059
nodeS1906-27-0121906-0254,108.319390,2.042021,108.319390,2.042021,0.000000,0.000000
nodeS1906-27-006T14091,108.313028,2.041725,108.313028,2.041725,0.000000,0.000000
nodeS1906-34-0071906-0214,108.338065,2.042048,108.338065,2.042048,0.000000,0.000000
nodeS1906-27-0101906-0098,108.342488,2.041942,108.342488,2.041942,0.000000,0.000000
node1906-27-002869318,0.000000,0.000000,0.000000,0.000000,6502.674949,2.042169
nodeS1906-27-0071906-0115,108.407806,2.042221,108.407806,2.042221,0.000000,0.000000
node1906-0116869310,0.000000,0.000000,0.000000,0.000000,6505.839660,2.042271
nodeS1906-27-0051906-0116,108.423028,2.042120,108.423028,2.042120,0.000000,0.000000
node869316869315,0.000000,0.000000,0.000000,0.000000,6505.775411,2.042269
node924321869316,0.000000,0.000000,0.000000,0.000000,6505.684995,2.042266
nodeT12140924321,0.000000,0.000000,0.000000,0.000000,6505.682881,2.042266
nodeS1906-28-023T12140,108.427750,2.042260,108.427750,2.042260,0.000000,0.000000
nodeS1906-28-018T12139,108.424551,2.042196,108.424551,2.042196,0.000000,0.000000
nodeS1906-34-0091906-0230,108.491801,2.042376,108.491801,2.042376,0.000000,0.000000
nodeS1906-34-016T16223,108.508822,2.042200,108.508822,2.042200,0.000000,0.000000
nodeS1806-03-0171806-03-011,108.857126,2.043087,108.857126,2.043087,0.000000,0.000000
node841416841414,0.000000,0.000000,0.000000,0.000000,6532.752861,2.043133
node841417841416,0.000000,0.000000,0.000000,0.000000,6532.478356,2.043124
node841420841417,0.000000,0.000000,0.000000,0.000000,6532.341766,2.043120
node897778841420,0.000000,0.000000,0.000000,0.000000,6532.166582,2.043115
node841422897778,0.000000,0.000000,0.000000,0.000000,6531.957732,2.043108
node841424841422,0.000000,0.000000,0.000000,0.000000,6531.802180,2.043103
node841426841424,0.000000,0.000000,0.000000,0.000000,6531.752259,2.043102
node979761841426,0.000000,0.000000,0.000000,0.000000,6531.730088,2.043101
node1806-03-050979761,0.000000,0.000000,0.000000,0.000000,6531.719473,2.043101
nodeS1806-03-0111806-03-050,108.861010,2.043082,108.861010,2.043082,0.000000,0.000000
nodeS1806-03-0271806-03-020,108.861160,2.043082,108.861160,2.043082,0.000000,0.000000
nodeS1806-03-0071806-03-019,108.860302,2.043058,108.860302,2.043058,0.000000,0.000000
nodeS1806-03-0131806-03-018,108.856963,2.042977,108.856963,2.042977,0.000000,0.000000
nodeS1806-03-0181806-03-017,108.859887,2.042988,108.859887,2.042988,0.000000,0.000000
nodeS1806-03-0341806-03-029,108.869120,2.043109,108.869120,2.043109,0.000000,0.000000
nodeS1806-03-0051806-03-015,108.871083,2.043095,108.871083,2.043095,0.000000,0.000000
nodeS1806-03-0161806-03-014,108.878916,2.043127,108.878916,2.043127,0.000000,0.000000
nodeS1806-03-0101806-03-009,108.938906,2.043226,108.938906,2.043226,0.000000,0.000000
nodeS1806-03-0031806-03-008,108.957623,2.043245,108.957623,2.043245,0.000000,0.000000
nodeS1806-03-0091806-03-007,108.969162,2.043294,108.969162,2.043294,0.000000,0.000000
node979689979691,0.000000,0.000000,0.000000,0.000000,6540.458644,2.043370
node979687979689,0.000000,0.000000,0.000000,0.000000,6540.420884,2.043369
node979690979687,0.000000,0.000000,0.000000,0.000000,6540.403115,2.043368
node979688979690,0.000000,0.000000,0.000000,0.000000,6540.399898,2.043368
node1806-03-047979688,0.000000,0.000000,0.000000,0.000000,6540.396651,2.043368
nodeS1806-03-0081806-03-047,109.006201,2.043360,109.006201,2.043360,0.000000,0.000000
nodeS1806-03-0141806-03-045,109.004057,2.043316,109.004057,2.043316,0.000000,0.000000
node841439841438,0.000000,0.000000,0.000000,0.000000,6548.486388,2.043615
node841440841439,0.000000,0.000000,0.000000,0.000000,6547.358289,2.043580
node841443841440,0.000000,0.000000,0.000000,0.000000,6545.453849,2.043521
node841445841443,0.000000,0.000000,0.000000,0.000000,6542.070560,2.043416
node841447841445,0.000000,0.000000,0.000000,0.000000,6540.269236,2.043361
node841448841447,0.000000,0.000000,0.000000,0.000000,6539.697800,2.043343
node841450841448,0.000000,0.000000,0.000000,0.000000,6537.310286,2.043269
node841451841450,0.000000,0.000000,0.000000,0.000000,6536.459791,2.043243
node841452841451,0.000000,0.000000,0.000000,0.000000,6535.991520,2.043229
nodeF7660x1841452,0.000000,0.000000,0.000000,0.000000,6535.969174,2.043228
node841453F7660x1,0.000000,0.000000,0.000000,0.000000,6535.969155,2.043228
node1806-11-003841453,0.000000,0.000000,0.000000,0.000000,6535.714898,2.043220
nodeS1806-11-0011806-11-003,108.919683,2.043044,108.919683,2.043044,0.000000,0.000000
node841456841455,0.000000,0.000000,0.000000,0.000000,6535.632364,2.043218
node841457841456,0.000000,0.000000,0.000000,0.000000,6534.530368,2.043184
node841458841457,0.000000,0.000000,0.000000,0.000000,6533.311734,2.043146
node841459841458,0.000000,0.000000,0.000000,0.000000,6532.353810,2.043117
node841460841459,0.000000,0.000000,0.000000,0.000000,6532.344802,2.043116
node841461841460,0.000000,0.000000,0.000000,0.000000,6532.342336,2.043116
node1806-02-004841461,0.000000,0.000000,0.000000,0.000000,6532.337287,2.043116
nodeS1806-02-0031806-02-004,108.871990,2.043110,108.871990,2.043110,0.000000,0.000000
nodeR2922x1841463,0.000000,0.000000,0.000000,0.000000,6532.046767,2.043107
node841464R2922x1,0.000000,0.000000,0.000000,0.000000,6532.046681,2.043107
node841466841464,0.000000,0.000000,0.000000,0.000000,6531.733618,2.043097
node911371841466,0.000000,0.000000,0.000000,0.000000,6530.865302,2.043071
node841467911371,0.000000,0.000000,0.000000,0.000000,6528.077019,2.042984
node841468841467,0.000000,0.000000,0.000000,0.000000,6527.928604,2.042978
node841471841468,0.000000,0.000000,0.000000,0.000000,6527.871542,2.042976
node841472841471,0.000000,0.000000,0.000000,0.000000,6527.310838,2.042958
node841473841472,0.000000,0.000000,0.000000,0.000000,6526.968946,2.042947
node928821841473,0.000000,0.000000,0.000000,0.000000,6526.647113,2.042937
node928830928821,0.000000,0.000000,0.000000,0.000000,6525.896779,2.042913
node841480928830,0.000000,0.000000,0.000000,0.000000,6525.146449,2.042889
nodeF15667x1841480,0.000000,0.000000,0.000000,0.000000,6525.124275,2.042888
node841482F15667x1,0.000000,0.000000,0.000000,0.000000,6525.124228,2.042888
node841484841482,0.000000,0.000000,0.000000,0.000000,6524.733767,2.042876
node841486841484,0.000000,0.000000,0.000000,0.000000,6524.237867,2.042861
node841488841486,0.000000,0.000000,0.000000,0.000000,6523.187250,2.042828
node841490841488,0.000000,0.000000,0.000000,0.000000,6522.706539,2.042813
node841491841490,0.000000,0.000000,0.000000,0.000000,6521.099725,2.042763
node841492841491,0.000000,0.000000,0.000000,0.000000,6521.003476,2.042761
node841494841492,0.000000,0.000000,0.000000,0.000000,6520.834078,2.042755
node927173841494,0.000000,0.000000,0.000000,0.000000,6520.338535,2.042740
node927171927173,0.000000,0.000000,0.000000,0.000000,6520.165677,2.042735
node927172927171,0.000000,0.000000,0.000000,0.000000,6520.026679,2.042730
node841495927172,0.000000,0.000000,0.000000,0.000000,6519.942567,2.042728
node841498841495,0.000000,0.000000,0.000000,0.000000,6519.905501,2.042726
node841499841498,0.000000,0.000000,0.000000,0.000000,6519.764364,2.042722
node841500841499,0.000000,0.000000,0.000000,0.000000,6519.709377,2.042720
node927186841500,0.000000,0.000000,0.000000,0.000000,6519.491506,2.042714
node927183927186,0.000000,0.000000,0.000000,0.000000,6519.326547,2.042708
node841504927183,0.000000,0.000000,0.000000,0.000000,6518.846886,2.042694
nodeF7878x1841504,0.000000,0.000000,0.000000,0.000000,6518.833465,2.042693
node927211F7878x1,0.000000,0.000000,0.000000,0.000000,6518.833450,2.042693
node841505927211,0.000000,0.000000,0.000000,0.000000,6518.706703,2.042689
nodeT7879841505,0.000000,0.000000,0.000000,0.000000,6518.657496,2.042687
nodeS1907-31-002T7879,108.636652,2.042536,108.636652,2.042536,0.000000,0.000000
nodeS1907-31-0041907-31-003,108.645544,2.042656,108.645544,2.042656,0.000000,0.000000
node841509841507,0.000000,0.000000,0.000000,0.000000,6519.761455,2.042722
node841510841509,0.000000,0.000000,0.000000,0.000000,6519.759181,2.042722
node841511841510,0.000000,0.000000,0.000000,0.000000,6519.757213,2.042722
node1907-31-007841511,0.000000,0.000000,0.000000,0.000000,6519.748645,2.042722
nodeS1807-06-0011907-31-007,108.662179,2.042716,108.662179,2.042716,0.000000,0.000000
nodeS1807-06-0021907-31-015,108.666968,2.042634,108.666968,2.042634,0.000000,0.000000
nodeS1906-36-0021906-36-004,108.683405,2.042732,108.683405,2.042732,0.000000,0.000000
nodeS1906-36-0011906-36-003,108.708739,2.042753,108.708739,2.042753,0.000000,0.000000
nodeS1806-01-0031906-36-002,108.717144,2.042776,108.717144,2.042776,0.000000,0.000000
nodeS1806-01-0021906-36-001,108.736999,2.042855,108.736999,2.042855,0.000000,0.000000
node928824928822,0.000000,0.000000,0.000000,0.000000,6525.085811,2.042887
nodeT15668928824,0.000000,0.000000,0.000000,0.000000,6525.002105,2.042884
nodeS1806-02-007T15668,108.740355,2.042693,108.740355,2.042693,0.000000,0.000000
nodeS1806-02-006T4044,108.751132,2.042881,108.751132,2.042881,0.000000,0.000000
nodeT15662928818,0.000000,0.000000,0.000000,0.000000,6527.736121,2.042972
nodeS1806-02-002T15662,108.787373,2.042810,108.787373,2.042810,0.000000,0.000000
nodeS1806-02-0091806-02-016,108.847457,2.043065,108.847457,2.043065,0.000000,0.000000
nodeS1806-02-0051806-02-007,108.861929,2.043092,108.861929,2.043092,0.000000,0.000000
nodeS1806-02-0101806-02-002,108.908541,2.043178,108.908541,2.043178,0.000000,0.000000
nodeF7657x1841514,0.000000,0.000000,0.000000,0.000000,6535.622195,2.043217
node841515F7657x1,0.000000,0.000000,0.000000,0.000000,6535.622187,2.043217
node1806-02-014841515,0.000000,0.000000,0.000000,0.000000,6535.469184,2.043212
nodeS1806-02-0081806-02-014,108.920294,2.043130,108.920294,2.043130,0.000000,0.000000
nodeS1806-03-0211806-03-027,108.946564,2.043100,108.946564,2.043100,0.000000,0.000000
nodeS1806-03-0201806-03-026,108.995135,2.043176,108.995135,2.043176,0.000000,0.000000
node1806-03-036926524,0.000000,0.000000,0.000000,0.000000,6542.041498,2.043413
nodeS1806-03-0011806-03-036,109.026896,2.043272,109.026896,2.043272,0.000000,0.000000
nodeS1806-03-0231806-03-023,109.083812,2.043381,109.083812,2.043381,0.000000,0.000000
nodeS1806-10-0011806-10-001,109.135126,2.043490,109.135126,2.043490,0.000000,0.000000
nodeS1806-09-0031806-09-007,109.241217,2.043794,109.241217,2.043794,0.000000,0.000000
nodeS1806-09-0041806-09-006,109.352709,2.043951,109.352709,2.043951,0.000000,0.000000
nodeS1806-09-0101806-09-005,109.437949,2.044089,109.437949,2.044089,0.000000,0.000000
nodeS1806-09-0141806-04-069,109.801438,2.044819,109.801438,2.044819,0.000000,0.000000
nodeS1806-04-0671806-04-068,109.853833,2.044817,109.853833,2.044817,0.000000,0.000000
nodeS1806-04-2291806-04-067,109.917761,2.045000,109.917761,2.045000,0.000000,0.000000
nodeS1806-04-0481806-04-066,109.968071,2.045041,109.968071,2.045041,0.000000,0.000000
nodeS1806-09-0021806-04-029,110.028493,2.045158,110.028493,2.045158,0.000000,0.000000
node979768979770,0.000000,0.000000,0.000000,0.000000,6602.541073,2.045261
node979766979768,0.000000,0.000000,0.000000,0.000000,6601.698168,2.045235
node979767979766,0.000000,0.000000,0.000000,0.000000,6600.887276,2.045210
node841522979767,0.000000,0.000000,0.000000,0.000000,6600.228429,2.045190
node922779841522,0.000000,0.000000,0.000000,0.000000,6599.605620,2.045170
node841525922779,0.000000,0.000000,0.000000,0.000000,6598.145834,2.045125
node841526841525,0.000000,0.000000,0.000000,0.000000,6597.760426,2.045113
node957895841526,0.000000,0.000000,0.000000,0.000000,6597.518805,2.045106
nodeF7427x1957895,0.000000,0.000000,0.000000,0.000000,6597.236235,2.045097
node841528F7427x1,0.000000,0.000000,0.000000,0.000000,6597.236151,2.045097
node841529841528,0.000000,0.000000,0.000000,0.000000,6597.010913,2.045090
node1806-0039841529,0.000000,0.000000,0.000000,0.000000,6596.951293,2.045088
nodeS1806-08-0141806-0039,109.934383,2.044797,109.934383,2.044797,0.000000,0.000000
node1806-0220841531,0.000000,0.000000,0.000000,0.000000,6596.900862,2.045086
nodeS1806-09-0111806-0220,109.941203,2.044946,109.941203,2.044946,0.000000,0.000000
node841534841533,0.000000,0.000000,0.000000,0.000000,6596.800570,2.045083
node909244841534,0.000000,0.000000,0.000000,0.000000,6596.658509,2.045078
nodeT3917909244,0.000000,0.000000,0.000000,0.000000,6596.413863,2.045070
nodeS1806-08-025T3917,109.930288,2.044876,109.930288,2.044876,0.000000,0.000000
nodeS1806-09-015T5095,109.938089,2.044915,109.938089,2.044915,0.000000,0.000000
nodeS1806-08-0071806-08-022,109.958348,2.045100,109.958348,2.045100,0.000000,0.000000
nodeS1806-08-0051806-08-021,109.954870,2.044846,109.954870,2.044846,0.000000,0.000000
nodeF12095x1922780,0.000000,0.000000,0.000000,0.000000,6599.603581,2.045170
node922781F12095x1,0.000000,0.000000,0.000000,0.000000,6599.603566,2.045170
nodeT12096922781,0.000000,0.000000,0.000000,0.000000,6599.546288,2.045169
nodeS1806-09-018T12096,109.985147,2.045026,109.985147,2.045026,0.000000,0.000000
nodeF25118x1979769,0.000000,0.000000,0.000000,0.000000,6600.212947,2.045189
node841538F25118x1,0.000000,0.000000,0.000000,0.000000,6600.212924,2.045189
node1806-0314841538,0.000000,0.000000,0.000000,0.000000,6600.120650,2.045186
nodeS1806-09-0131806-0314,109.990939,2.044969,109.990939,2.044969,0.000000,0.000000
nodeS1806-05-1281806-05-124,110.082508,2.045284,110.082508,2.045284,0.000000,0.000000
nodeS1806-05-1421806-05-122,110.258663,2.045619,110.258663,2.045619,0.000000,0.000000
nodeS1806-08-0081806-05-114,110.417466,2.045889,110.417466,2.045889,0.000000,0.000000
nodeS1806-05-1251806-05-112,110.482817,2.046003,110.482817,2.046003,0.000000,0.000000
node985286985285,7311.525989,-0.027310,7268.061280,4.218926,6633.878613,2.045972
node985287985286,7312.317255,-0.027354,7267.879214,4.219034,6632.382638,2.045730
node979677985287,7313.108535,-0.027398,7267.697232,4.219142,6630.887053,2.045487
nodeF28131x1979677,0.000000,0.000000,0.000000,0.000000,6630.887053,2.045487
node841275F28131x1,0.000000,0.000000,0.000000,0.000000,6630.887053,2.045487
nodeT28130841275,0.000000,0.000000,0.000000,0.000000,6630.887053,2.045487
node841142985289,7314.226243,-0.027460,7267.440327,4.219294,6628.775207,2.045143
nodeR2917x1841142,0.000000,0.000000,0.000000,0.000000,6628.676885,2.045140
node841143R2917x1,0.000000,0.000000,0.000000,0.000000,6628.676320,2.045141
node841145841143,0.000000,0.000000,0.000000,0.000000,6626.631242,2.045078
node841146841145,0.000000,0.000000,0.000000,0.000000,6625.281050,2.045036
node965720841146,0.000000,0.000000,0.000000,0.000000,6625.196690,2.045033
nodeF28500x1965720,0.000000,0.000000,0.000000,0.000000,6625.191795,2.045032
node965721F28500x1,0.000000,0.000000,0.000000,0.000000,6625.191776,2.045032
nodeT28501965721,0.000000,0.000000,0.000000,0.000000,6625.107326,2.045030
nodeS1806-05-003T28501,110.409709,2.044859,110.409709,2.044859,0.000000,0.000000
node841153841152,0.000000,0.000000,0.000000,0.000000,6623.965716,2.044996
node841155841153,0.000000,0.000000,0.000000,0.000000,6622.227613,2.044942
node841156841155,0.000000,0.000000,0.000000,0.000000,6619.121778,2.044846
node841160841156,0.000000,0.000000,0.000000,0.000000,6618.102124,2.044815
node841163841160,0.000000,0.000000,0.000000,0.000000,6616.327094,2.044760
node841164841163,0.000000,0.000000,0.000000,0.000000,6615.154541,2.044724
node841165841164,0.000000,0.000000,0.000000,0.000000,6614.844272,2.044720
node1806-05-077841165,0.000000,0.000000,0.000000,0.000000,6614.776432,2.044719
nodeS1806-05-0091806-05-077,110.226666,2.044335,110.226666,2.044335,0.000000,0.000000
node952535841174,0.000000,0.000000,0.000000,0.000000,6615.026120,2.044720
node952536952535,0.000000,0.000000,0.000000,0.000000,6613.838235,2.044683
node841180952536,0.000000,0.000000,0.000000,0.000000,6612.782927,2.044651
node841181841180,0.000000,0.000000,0.000000,0.000000,6611.721762,2.044618
node841182841181,0.000000,0.000000,0.000000,0.000000,6611.460270,2.044610
node1806-05-082841182,0.000000,0.000000,0.000000,0.000000,6611.411846,2.044608
nodeS1806-05-0181806-05-082,110.169720,2.044207,110.169720,2.044207,0.000000,0.000000
node920030841192,0.000000,0.000000,0.000000,0.000000,6611.280645,2.044604
node841194920030,0.000000,0.000000,0.000000,0.000000,6608.571447,2.044520
node841195841194,0.000000,0.000000,0.000000,0.000000,6607.873909,2.044499
nodeFFRN1-F051x1841195,0.000000,0.000000,0.000000,0.000000,6607.845135,2.044498
node841196FFRN1-F051x1,0.000000,0.000000,0.000000,0.000000,6607.845097,2.044498
node1806-05-086841196,0.000000,0.000000,0.000000,0.000000,6607.639642,2.044491
nodeS1806-05-0331806-05-086,110.109283,2.044138,110.109283,2.044138,0.000000,0.000000
node841201841200,0.000000,0.000000,0.000000,0.000000,6607.631917,2.044491
node1806-05-088841201,0.000000,0.000000,0.000000,0.000000,6607.596177,2.044490
nodeS1806-05-0211806-05-088,110.124697,2.044453,110.124697,2.044453,0.000000,0.000000
node841205841203,0.000000,0.000000,0.000000,0.000000,6607.520746,2.044488
node841207841205,0.000000,0.000000,0.000000,0.000000,6607.103853,2.044475
node841211841207,0.000000,0.000000,0.000000,0.000000,6605.441851,2.044424
node841213841211,0.000000,0.000000,0.000000,0.000000,6603.804197,2.044373
node841214841213,0.000000,0.000000,0.000000,0.000000,6603.678924,2.044369
node1806-05-094841214,0.000000,0.000000,0.000000,0.000000,6603.500794,2.044364
nodeS1806-05-0231806-05-094,110.040004,2.044004,110.040004,2.044004,0.000000,0.000000
node979635841221,0.000000,0.000000,0.000000,0.000000,6602.799332,2.044334
node841223979635,0.000000,0.000000,0.000000,0.000000,6602.624272,2.044328
node841225841223,0.000000,0.000000,0.000000,0.000000,6602.569951,2.044326
nodeT11835841225,0.000000,0.000000,0.000000,0.000000,6602.500164,2.044324
nodeS1806-06-001T11835,110.032358,2.044142,110.032358,2.044142,0.000000,0.000000
nodeS1806-06-0101806-0044,110.037200,2.044216,110.037200,2.044216,0.000000,0.000000
node979638979637,0.000000,0.000000,0.000000,0.000000,6601.076447,2.044278
node979636979638,0.000000,0.000000,0.000000,0.000000,6600.301730,2.044253
node979641979636,0.000000,0.000000,0.000000,0.000000,6600.298083,2.044253
node979713979641,0.000000,0.000000,0.000000,0.000000,6600.210176,2.044250
node25117x1-Bx1979713,0.000000,0.000000,0.000000,0.000000,6600.210176,2.044250
nodeS1806-05-132T19702,109.996979,2.044123,109.996979,2.044123,0.000000,0.000000
node979639979640,0.000000,0.000000,0.000000,0.000000,6598.464550,2.044194
node910220979639,0.000000,0.000000,0.000000,0.000000,6598.452716,2.044194
node910223910220,0.000000,0.000000,0.000000,0.000000,6598.426680,2.044193
node910221910223,0.000000,0.000000,0.000000,0.000000,6598.328453,2.044190
node917467910221,0.000000,0.000000,0.000000,0.000000,6598.145018,2.044184
nodeT4231917467,0.000000,0.000000,0.000000,0.000000,6598.057515,2.044181
nodeS1806-06-018T4231,109.950621,2.043847,109.950621,2.043847,0.000000,0.000000
nodeS1806-06-019T2618,109.964926,2.044102,109.964926,2.044102,0.000000,0.000000
node841267979991,0.000000,0.000000,0.000000,0.000000,6597.679892,2.044169
node841268841267,0.000000,0.000000,0.000000,0.000000,6597.676243,2.044169
nodeT4346841268,0.000000,0.000000,0.000000,0.000000,6597.543909,2.044164
nodeS1806-06-015T4346,109.950365,2.043994,109.950365,2.043994,0.000000,0.000000
node841235979986,0.000000,0.000000,0.000000,0.000000,6597.053559,2.044149
node841236841235,0.000000,0.000000,0.000000,0.000000,6597.053026,2.044149
node1806-0077841236,0.000000,0.000000,0.000000,0.000000,6597.040282,2.044148
nodeS1806-06-0121806-0077,109.949714,2.044130,109.949714,2.044130,0.000000,0.000000
node979987979990,0.000000,0.000000,0.000000,0.000000,6596.436540,2.044129
node841240979987,0.000000,0.000000,0.000000,0.000000,6596.412994,2.044128
node841243841240,0.000000,0.000000,0.000000,0.000000,6596.247051,2.044123
nodeFFRN1-F146x1841243,0.000000,0.000000,0.000000,0.000000,6596.236738,2.044122
node841244FFRN1-F146x1,0.000000,0.000000,0.000000,0.000000,6596.236717,2.044122
node1806-0293841244,0.000000,0.000000,0.000000,0.000000,6596.142756,2.044119
nodeS1806-06-0091806-0293,109.925468,2.043919,109.925468,2.043919,0.000000,0.000000
nodeS1806-06-0071806-06-008,109.930852,2.043993,109.930852,2.043993,0.000000,0.000000
node841264979989,0.000000,0.000000,0.000000,0.000000,6595.596756,2.044102
node841265841264,0.000000,0.000000,0.000000,0.000000,6595.595174,2.044102
node1806-0268841265,0.000000,0.000000,0.000000,0.000000,6595.587266,2.044101
nodeS1806-07-0101806-0268,109.924624,2.044066,109.924624,2.044066,0.000000,0.000000
