Name, Imax, %normal, %emergency, kW, kvar, NumCustomers, TotalCustomers, NumPhases, kVBase
Line.S_MDV201_DA_8_930_A39751-1A2,    29.7005,     7.43,     4.95,     6.4704,    2.51873, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_930_A39751-1A3,    29.7005,     7.43,     4.95,     6.4704,    2.51873, 1, 1, 1, 0.24 
Line.S_MDV201_8082ELB-1A0,    25.0374,     6.26,     4.17,    5.45309,    2.12477, 1, 1, 1, 0.24 
Line.S_MDV201_8082ELB-1A1,    25.0374,     6.26,     4.17,    5.45309,    2.12477, 1, 1, 1, 0.24 
Line.S_MDV201_8082ELB-1A2,    25.0374,     6.26,     4.17,    5.45309,    2.12477, 1, 1, 1, 0.24 
Line.S_MDV201_8082ELB-1A3,    25.0374,     6.26,     4.17,    5.45309,    2.12477, 1, 1, 1, 0.24 
Line.S_MDV201_8082ELB-1A4,    25.0374,     6.26,     4.17,    5.45309,    2.12477, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_879_B825-1B0,    18.1553,     4.54,     3.03,    4.03524,     1.4919, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_879_B825-1B1,    18.1553,     4.54,     3.03,    4.03524,     1.4919, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_879_B825-1B2,    18.1553,     4.54,     3.03,    4.03524,     1.4919, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_627_C14868-1C0,    23.5992,     5.90,     3.93,    5.26701,     2.0622, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_522_C855-1C0,    22.7143,     5.68,     3.79,     5.0453,    1.94697, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_522_C855-1C1,    22.7143,     5.68,     3.79,     5.0453,    1.94697, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_522_C855-1C2,    22.7143,     5.68,     3.79,     5.0453,    1.94697, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_522_C855-1C3,    22.7143,     5.68,     3.79,     5.0453,    1.94697, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_465_C62233-1C0,    20.5598,     5.14,     3.43,    4.55186,    1.74043, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_465_C62233-1C1,    20.5598,     5.14,     3.43,    4.55186,    1.74043, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_465_C62233-1C2,    20.5598,     5.14,     3.43,    4.55186,    1.74043, 1, 1, 1, 0.24 
Line.S_MDV201_1144257FUSE-1C0,    23.0543,     5.76,     3.84,    5.13396,    1.99668, 1, 1, 1, 0.24 
Line.S_MDV201_HN_1_275_A94744-1A0,    27.2366,     6.81,     4.54,    5.94916,    2.33693, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_740_ABC6594-1B0,    22.5024,     5.63,     3.75,    5.00911,    1.85761, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_740_ABC6594-1B1,    22.5024,     5.63,     3.75,    5.00911,    1.85761, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_740_ABC6594-1B2,    22.5024,     5.63,     3.75,    5.00911,    1.85761, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_728_B15009-1B0,    1.08963,     0.27,     0.18,   0.240622,    0.08779, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_621_C28222-1C0,      30.85,     7.71,     5.14,    6.89089,    2.69754, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_621_C28222-1C1,      30.85,     7.71,     5.14,    6.89089,    2.69754, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_291_ABC63681-1A0,    18.4292,     4.61,     3.07,    4.06993,    1.66101, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_291_ABC63681-1A1,    18.4292,     4.61,     3.07,    4.06993,    1.66101, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_291_ABC63681-1A2,    18.4292,     4.61,     3.07,    4.06993,    1.66101, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_164_B6574-1B0,    12.8289,     3.21,     2.14,    2.80962,   0.996359, 1, 1, 1, 0.24 
Line.S_MDV201_8101ELB-1A0,    24.7652,     6.19,     4.13,    5.42444,    2.15154, 1, 1, 1, 0.24 
Line.S_MDV201_8101ELB-1A1,    24.7652,     6.19,     4.13,    5.42444,    2.15154, 1, 1, 1, 0.24 
Line.S_MDV201_8101ELB-1A2,    24.7652,     6.19,     4.13,    5.42444,    2.15154, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_429_B807-1B0,    28.3183,     7.08,     4.72,    6.29693,    2.32282, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_429_B807-1B1,    28.3183,     7.08,     4.72,    6.29693,    2.32282, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_429_B807-1B2,    28.3183,     7.08,     4.72,    6.29693,    2.32282, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_931_A74443-1A0,    35.2278,     8.81,     5.87,    7.68546,    2.99861, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_931_A74443-1A1,    35.2278,     8.81,     5.87,    7.68546,    2.99861, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_931_A74443-1A2,    35.2278,     8.81,     5.87,    7.68546,    2.99861, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_128_ABC28288-1B0,    17.8222,     4.46,     2.97,    3.91917,    1.40406, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_128_ABC28288-1B1,    17.8222,     4.46,     2.97,    3.91917,    1.40406, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_128_ABC28288-1B2,    17.8222,     4.46,     2.97,    3.91917,    1.40406, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_128_ABC28288-1B3,    17.8222,     4.46,     2.97,    3.91917,    1.40406, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_867_C839-1C0,    18.7948,     4.70,     3.13,    4.19947,      1.653, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_719_C14872-1C0,    25.9637,     6.49,     4.33,    5.78455,     2.2505, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_719_C14872-1C1,    25.9637,     6.49,     4.33,    5.78455,     2.2505, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_031_ABC62264-1B0,    30.0584,     7.51,     5.01,    6.67678,    2.45363, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_031_ABC62264-1B1,    30.0584,     7.51,     5.01,    6.67678,    2.45363, 1, 1, 1, 0.24 
Line.S_MDV201_HN_21050_B62307-1B0,    32.6707,     8.17,     5.45,     7.2875,    2.70934, 1, 1, 1, 0.24 
Line.S_MDV201_C_1_400_A21653-1A0,    20.6249,     5.16,     3.44,    4.55329,    1.85467, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_458_B39599-1B0,    22.7182,     5.68,     3.79,    5.01792,     1.8181, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_458_B39599-1B1,    22.7182,     5.68,     3.79,    5.01792,     1.8181, 1, 1, 1, 0.24 
Line.S_MDV201_8147ELB-1A0,    16.9148,     4.23,     2.82,    3.70197,     1.4691, 1, 1, 1, 0.24 
Line.S_MDV201_8147ELB-1A1,    16.9148,     4.23,     2.82,    3.70197,     1.4691, 1, 1, 1, 0.24 
Line.S_MDV201_8147ELB-1A2,    16.9148,     4.23,     2.82,    3.70197,     1.4691, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_858_B94733-1B0,    23.0567,     5.76,     3.84,    5.03976,    1.77079, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_858_B94733-1B1,    23.0567,     5.76,     3.84,    5.03976,    1.77079, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_858_B94733-1B2,    23.0567,     5.76,     3.84,    5.03976,    1.77079, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_858_B94733-1B3,    23.0567,     5.76,     3.84,    5.03976,    1.77079, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_858_B94733-1B4,    23.0567,     5.76,     3.84,    5.03976,    1.77079, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_711_A63676-1A0,     12.732,     3.18,     2.12,    2.81941,    1.16339, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_606_A8132-1A0,    15.1455,     3.79,     2.52,    3.34385,    1.36526, 1, 1, 1, 0.24 
Line.S_MDV201_HN_21016_C63717-1C0,    27.5651,     6.89,     4.59,    6.13493,    2.37775, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_426_B816-1B0,    17.3038,     4.33,     2.88,    3.86811,    1.45546, 1, 1, 1, 0.24 
Line.S_MDV201_C_1_067_ABC8072-1B0,    18.4179,     4.60,     3.07,     4.0858,    1.50188, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_967_A63715-1A0,    21.6057,     5.40,     3.60,    4.75055,    1.90946, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_967_A63715-1A1,    21.6057,     5.40,     3.60,    4.75055,    1.90946, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_967_A63715-1A2,    21.6057,     5.40,     3.60,    4.75055,    1.90946, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_851_B52519-1B0,     16.182,     4.05,     2.70,    3.55898,    1.27629, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_851_B52519-1B1,     16.182,     4.05,     2.70,    3.55898,    1.27629, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_851_B52519-1B2,     16.182,     4.05,     2.70,    3.55898,    1.27629, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_705_ABC52524-1A0,    25.2432,     6.31,     4.21,    5.56134,    2.24631, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_705_ABC52524-1A1,    25.2432,     6.31,     4.21,    5.56134,    2.24631, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_015_ABC63665-1A0,    28.3389,     7.08,     4.72,    6.24346,    2.51893, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_015_ABC63665-1A1,    28.3389,     7.08,     4.72,    6.24346,    2.51893, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_430_B797-1B0,    15.7744,     3.94,     2.63,    3.51793,    1.31504, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_430_B797-1B1,    15.7744,     3.94,     2.63,    3.51793,    1.31504, 1, 1, 1, 0.24 
Line.S_MDV201_HN_1_150_C1012408-1C0,    30.8122,     7.70,     5.14,    6.85748,    2.65442, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_804_ABC88656-1C0,    20.3599,     5.09,     3.39,    4.47025,    1.66675, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_804_ABC88656-1C1,    20.3599,     5.09,     3.39,    4.47025,    1.66675, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_845_B69624-1B0,    31.5937,     7.90,     5.27,    6.95595,    2.48882, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_677_C62303-1C0,    23.1243,     5.78,     3.85,    5.08902,    1.90887, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_677_C62303-1C1,    23.1243,     5.78,     3.85,    5.08902,    1.90887, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_677_C62303-1C2,    23.1243,     5.78,     3.85,    5.08902,    1.90887, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_427_B826-1B0,    27.7351,     6.93,     4.62,    6.16674,     2.2747, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_427_B826-1B1,    27.7351,     6.93,     4.62,    6.16674,     2.2747, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_327_B62296-1B0,      17.04,     4.26,     2.84,     3.7685,    1.37328, 1, 1, 1, 0.24 
Line.S_MDV201_8144ELB-1A0,    35.0754,     8.77,     5.85,    7.64083,    2.96765, 1, 1, 1, 0.24 
Line.S_MDV201_8144ELB-1A1,    35.0754,     8.77,     5.85,    7.64083,    2.96765, 1, 1, 1, 0.24 
Line.S_MDV201_8144ELB-1A2,    35.0754,     8.77,     5.85,    7.64083,    2.96765, 1, 1, 1, 0.24 
Line.S_MDV201_8144ELB-1A3,    35.0754,     8.77,     5.85,    7.64083,    2.96765, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_112_ABC69628-1A0,    9.80312,     2.45,     1.63,    2.14722,   0.856597, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_112_ABC69628-1A1,    9.80312,     2.45,     1.63,    2.14722,   0.856597, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_112_ABC69628-1A2,    9.80312,     2.45,     1.63,    2.14722,   0.856597, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_691_B46386-1B0,      23.28,     5.82,     3.88,    5.17616,    1.91234, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_691_B46386-1B1,      23.28,     5.82,     3.88,    5.17616,    1.91234, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_404_B799-1B0,    14.8048,     3.70,     2.47,    3.30521,    1.23992, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_404_B799-1B1,    14.8048,     3.70,     2.47,    3.30521,    1.23992, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_735_C74437-1C0,    24.6074,     6.15,     4.10,    5.39224,    1.99562, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_735_C74437-1C1,    24.6074,     6.15,     4.10,    5.39224,    1.99562, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_735_C74437-1C2,    24.6074,     6.15,     4.10,    5.39224,    1.99562, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_735_C74437-1C3,    24.6074,     6.15,     4.10,    5.39224,    1.99562, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_839_B39579-1B0,     21.015,     5.25,     3.50,     4.5936,    1.61529, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_839_B39579-1B1,     21.015,     5.25,     3.50,     4.5936,    1.61529, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_839_B39579-1B2,     21.015,     5.25,     3.50,     4.5936,    1.61529, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_839_B39579-1B3,     21.015,     5.25,     3.50,     4.5936,    1.61529, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_671_C89781-1C0,    37.4534,     9.36,     6.24,    8.24211,    3.07512, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_671_C89781-1C1,    37.4534,     9.36,     6.24,    8.24211,    3.07512, 1, 1, 1, 0.24 
Line.S_MDV201_HN_1_265_A89824-1A0,    11.2881,     2.82,     1.88,     2.4706,   0.982693, 1, 1, 1, 0.24 
Line.S_MDV201_HN_1_265_A89824-1A1,    11.2881,     2.82,     1.88,     2.4706,   0.982693, 1, 1, 1, 0.24 
Line.S_MDV201_HN_1_265_A89824-1A2,    11.2881,     2.82,     1.88,     2.4706,   0.982693, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_360_ABC8165-1C0,    22.3585,     5.59,     3.73,    4.96717,    1.91817, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_360_ABC8165-1C1,    22.3585,     5.59,     3.73,    4.96717,    1.91817, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_009_C28270-1C0,    7.78822,     1.95,     1.30,    1.73338,   0.676789, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_009_C28270-1C1,    7.78822,     1.95,     1.30,    1.73338,   0.676789, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_137_B8198-1B0,    25.7155,     6.43,     4.29,    5.63402,     1.9912, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_137_B8198-1B1,    25.7155,     6.43,     4.29,    5.63402,     1.9912, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_343_ABC829-1B0,    20.0266,     5.01,     3.34,    4.45099,    1.64433, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_343_ABC829-1B1,    20.0266,     5.01,     3.34,    4.45099,    1.64433, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_343_ABC829-1B2,    20.0266,     5.01,     3.34,    4.45099,    1.64433, 1, 1, 1, 0.24 
Line.S_MDV201_39754ELB-1B0,    39.1612,     9.79,     6.53,    8.44698,    2.84136, 1, 1, 1, 0.24 
Line.S_MDV201_39754ELB-1B1,    39.1612,     9.79,     6.53,    8.44698,    2.84136, 1, 1, 1, 0.24 
Line.S_MDV201_39754ELB-1B2,    39.1612,     9.79,     6.53,    8.44698,    2.84136, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_944_C44577-1C0,    20.6792,     5.17,     3.45,    4.56859,    1.73547, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_944_C44577-1C1,    20.6792,     5.17,     3.45,    4.56859,    1.73547, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_833_B39620-1B0,    29.6882,     7.42,     4.95,    6.49585,    2.28386, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_833_B39620-1B1,    29.6882,     7.42,     4.95,    6.49585,    2.28386, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_833_B39620-1B2,    29.6882,     7.42,     4.95,    6.49585,    2.28386, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_833_B39620-1B3,    29.6882,     7.42,     4.95,    6.49585,    2.28386, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_665_C62311-1C0,    28.4399,     7.11,     4.74,    6.22316,    2.29013, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_665_C62311-1C1,    28.4399,     7.11,     4.74,    6.22316,    2.29013, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_665_C62311-1C2,    28.4399,     7.11,     4.74,    6.22316,    2.29013, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_665_C62311-1C3,    28.4399,     7.11,     4.74,    6.22316,    2.29013, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_435_ABC63643-1B0,    14.7933,     3.70,     2.47,    3.31726,    1.26126, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_435_ABC63643-1B1,    14.7933,     3.70,     2.47,    3.31726,    1.26126, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_605_A21655-1A0,    13.2318,     3.31,     2.21,    2.91843,    1.18867, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_605_A21655-1A1,    13.2318,     3.31,     2.21,    2.91843,    1.18867, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_152_ABC74420-1B0,     3.2082,     0.80,     0.53,   0.716924,   0.270853, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_392_B63661-1B0,    16.1716,     4.04,     2.70,    3.60855,    1.35104, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_392_B63661-1B1,    16.1716,     4.04,     2.70,    3.60855,    1.35104, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_392_B63661-1B2,    16.1716,     4.04,     2.70,    3.60855,    1.35104, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_392_B63661-1B3,    16.1716,     4.04,     2.70,    3.60855,    1.35104, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_744_C46398-1C0,    31.1867,     7.80,     5.20,    6.85792,    2.55875, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_744_C46398-1C1,    31.1867,     7.80,     5.20,    6.85792,    2.55875, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_938_B14992-1B0,    22.1934,     5.55,     3.70,    4.84487,    1.69654, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_938_B14992-1B1,    22.1934,     5.55,     3.70,    4.84487,    1.69654, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_658_C62236-1C0,    24.2116,     6.05,     4.04,    5.33488,    2.00775, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_658_C62236-1C1,    24.2116,     6.05,     4.04,    5.33488,    2.00775, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_658_C62236-1C2,    24.2116,     6.05,     4.04,    5.33488,    2.00775, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_220_B44580-1B0,    19.8839,     4.97,     3.31,    4.43584,    1.65734, 1, 1, 1, 0.24 
Line.S_MDV201_HN_21023_A8193-1A0,     19.869,     4.97,     3.31,    4.38263,    1.78078, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_817_ABC14880-1A0,    20.8759,     5.22,     3.48,    4.61681,    1.89103, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_477_C8121-1C0,    24.0428,     6.01,     4.01,    5.34896,    2.07339, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_477_C8121-1C1,    24.0428,     6.01,     4.01,    5.34896,    2.07339, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_477_C8121-1C2,    24.0428,     6.01,     4.01,    5.34896,    2.07339, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_477_C8121-1C3,    24.0428,     6.01,     4.01,    5.34896,    2.07339, 1, 1, 1, 0.24 
Line.S_MDV201_8159ELB-1A0,    19.2713,     4.82,     3.21,     4.2445,    1.71691, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_328_C14830-1C0,    31.2265,     7.81,     5.20,    6.96472,    2.71357, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_328_C14830-1C1,    31.2265,     7.81,     5.20,    6.96472,    2.71357, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_259_A1023345-1A0,    9.42607,     2.36,     1.57,    2.07682,   0.844257, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_924_C28267-1C0,    28.7377,     7.18,     4.79,    6.36413,    2.42803, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_646_A28230-1A0,    15.8021,     3.95,     2.63,    3.47238,    1.39618, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_646_A28230-1A1,    15.8021,     3.95,     2.63,    3.47238,    1.39618, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_646_A28230-1A2,    15.8021,     3.95,     2.63,    3.47238,    1.39618, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_646_A28230-1A3,    15.8021,     3.95,     2.63,    3.47238,    1.39618, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_402_B793-1B0,    19.3832,     4.85,     3.23,    4.30968,    1.59436, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_402_B793-1B1,    19.3832,     4.85,     3.23,    4.30968,    1.59436, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_402_B793-1B2,    19.3832,     4.85,     3.23,    4.30968,    1.59436, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_097_A39598-1A0,    28.3372,     7.08,     4.72,    6.20615,    2.45737, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_097_A39598-1A1,    28.3372,     7.08,     4.72,    6.20615,    2.45737, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_153_B14829-1B0,    18.7222,     4.68,     3.12,     4.1425,    1.51081, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_153_B14829-1B1,    18.7222,     4.68,     3.12,     4.1425,    1.51081, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_153_B14829-1B2,    18.7222,     4.68,     3.12,     4.1425,    1.51081, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_288_C63719-1C0,    14.8679,     3.72,     2.48,    3.29796,    1.27105, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_288_C63719-1C1,    14.8679,     3.72,     2.48,    3.29796,    1.27105, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_288_C63719-1C2,    14.8679,     3.72,     2.48,    3.29796,    1.27105, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_288_C63719-1C3,    14.8679,     3.72,     2.48,    3.29796,    1.27105, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_288_C63719-1C4,    14.8679,     3.72,     2.48,    3.29796,    1.27105, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_696_B46388-1B0,    20.6223,     5.16,     3.44,     4.5686,    1.67123, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_696_B46388-1B1,    20.6223,     5.16,     3.44,     4.5686,    1.67123, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_696_B46388-1B2,    20.6223,     5.16,     3.44,     4.5686,    1.67123, 1, 1, 1, 0.24 
Line.S_MDV201_DA_8_696_B46388-1B3,    20.6223,     5.16,     3.44,     4.5686,    1.67123, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_423_A785-1A0,    18.8974,     4.72,     3.15,    4.20139,    1.75197, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_805_B39624-1B0,    26.8867,     6.72,     4.48,    5.94328,    2.15518, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_805_B39624-1B1,    26.8867,     6.72,     4.48,    5.94328,    2.15518, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_805_B39624-1B2,    26.8867,     6.72,     4.48,    5.94328,    2.15518, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_805_B39624-1B3,    26.8867,     6.72,     4.48,    5.94328,    2.15518, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_640_AC28251-1A0,    21.1279,     5.28,     3.52,    4.66961,    1.90861, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_640_AC28251-1A1,    21.1279,     5.28,     3.52,    4.66961,    1.90861, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_110_ABC94729-1C0,    5.50971,     1.38,     0.92,    1.23046,   0.485984, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_127_C63708-1C0,    35.7936,     8.95,     5.97,     7.9961,    3.12559, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_531_C857-1C0,    16.8867,     4.22,     2.81,    3.74443,    1.44046, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_531_C857-1C1,    16.8867,     4.22,     2.81,    3.74443,    1.44046, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_531_C857-1C2,    16.8867,     4.22,     2.81,    3.74443,    1.44046, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_531_C857-1C3,    16.8867,     4.22,     2.81,    3.74443,    1.44046, 1, 1, 1, 0.24 
Line.S_MDV201_C_1_068_ABC69490-1B0,     14.965,     3.74,     2.49,     3.3183,     1.2196, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_400_B63637-1B0,    29.4769,     7.37,     4.91,    6.52652,      2.376, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_400_B63637-1B1,    29.4769,     7.37,     4.91,    6.52652,      2.376, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_400_B63637-1B2,    29.4769,     7.37,     4.91,    6.52652,      2.376, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_897_B94726-1B0,     26.458,     6.61,     4.41,    5.76604,    2.00624, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_897_B94726-1B1,     26.458,     6.61,     4.41,    5.76604,    2.00624, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_897_B94726-1B2,     26.458,     6.61,     4.41,    5.76604,    2.00624, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_897_B94726-1B3,     26.458,     6.61,     4.41,    5.76604,    2.00624, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_533_A8117-1A0,    17.9558,     4.49,     2.99,    3.94436,    1.58303, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_533_A8117-1A1,    17.9558,     4.49,     2.99,    3.94436,    1.58303, 1, 1, 1, 0.24 
Line.S_MDV201_HN_2_062_C28277-1C0,    22.3158,     5.58,     3.72,    4.96577,    1.92731, 1, 1, 1, 0.24 
