# file...... weather_triplex_meter_all.csv
# date...... Wed Jul 30 12:19:33 2014
# user...... gour967
# host...... (null)
# group..... class=triplex_meter
# trigger... (none)
# interval.. 900
# limit..... 0
# property.. timestamp,max(measured_voltage_1.mag),max(measured_voltage_2.mag),avg(measured_voltage_1.mag),avg(measured_voltage_2.mag),min(measured_voltage_1.mag),min(measured_voltage_2.mag),sum(measured_real_energy),sum(measured_reactive_energy)
2010-08-23 19:00:00 EDT,+120.024,+120.683,+118.493,+119.02,+116.81,+117.404,+4.70066e+009,+2.99294e+009
2010-08-23 19:15:00 EDT,+120.205,+120.751,+118.615,+119.142,+116.859,+117.472,+4.70092e+009,+2.9931e+009
2010-08-23 19:30:00 EDT,+120.657,+120.709,+118.98,+119.5,+117.309,+117.914,+4.70116e+009,+2.99326e+009
2010-08-23 19:45:00 EDT,+120.943,+120.962,+119.088,+119.608,+117.244,+117.848,+4.70136e+009,+2.99341e+009
2010-08-23 20:00:00 EDT,+121.223,+121.223,+119.29,+119.809,+117.827,+118.429,+4.70155e+009,+2.99356e+009
2010-08-23 20:15:00 EDT,+121.147,+121.147,+119.257,+119.775,+117.691,+118.293,+4.70173e+009,+2.99371e+009
2010-08-23 20:30:00 EDT,+121.307,+121.307,+119.397,+119.904,+117.95,+118.539,+4.7019e+009,+2.99386e+009
2010-08-23 20:45:00 EDT,+121.224,+121.224,+119.378,+119.884,+117.786,+118.375,+4.70207e+009,+2.994e+009
2010-08-23 21:00:00 EDT,+121.304,+121.304,+119.364,+119.867,+117.832,+118.416,+4.70224e+009,+2.99415e+009
2010-08-23 21:15:00 EDT,+121.189,+121.189,+119.409,+119.911,+117.892,+118.476,+4.70241e+009,+2.99429e+009
2010-08-23 21:30:00 EDT,+121.45,+121.45,+119.528,+120.008,+117.947,+118.505,+4.70258e+009,+2.99443e+009
2010-08-23 21:45:00 EDT,+121.473,+121.473,+119.546,+120.025,+117.87,+118.428,+4.70274e+009,+2.99457e+009
2010-08-23 22:00:00 EDT,+121.328,+121.328,+119.62,+120.092,+118.074,+118.623,+4.70289e+009,+2.9947e+009
2010-08-23 22:15:00 EDT,+121.471,+121.471,+119.678,+120.151,+118.06,+118.609,+4.70305e+009,+2.99484e+009
2010-08-23 22:30:00 EDT,+121.708,+121.708,+119.839,+120.28,+118.233,+118.746,+4.70319e+009,+2.99497e+009
2010-08-23 22:45:00 EDT,+121.67,+121.67,+119.894,+120.335,+118.468,+118.981,+4.70333e+009,+2.99509e+009
2010-08-23 23:00:00 EDT,+121.029,+121.37,+119.677,+120.108,+118.066,+118.566,+4.7035e+009,+2.99522e+009
2010-08-23 23:15:00 EDT,+121.731,+121.731,+119.922,+120.353,+118.248,+118.748,+4.70365e+009,+2.99533e+009
2010-08-23 23:30:00 EDT,+121.225,+121.225,+119.813,+120.214,+118.583,+119.051,+4.70378e+009,+2.99546e+009
2010-08-23 23:45:00 EDT,+121.052,+121.052,+119.827,+120.229,+118.63,+119.097,+4.7039e+009,+2.99557e+009
2010-08-24 00:00:00 EDT,+121.09,+121.09,+119.815,+120.207,+118.581,+119.037,+4.70402e+009,+2.99568e+009
2010-08-24 00:15:00 EDT,+121.173,+121.173,+119.882,+120.274,+118.606,+119.062,+4.70414e+009,+2.99579e+009
2010-08-24 00:30:00 EDT,+121.185,+121.185,+119.959,+120.335,+118.712,+119.149,+4.70426e+009,+2.9959e+009
2010-08-24 00:45:00 EDT,+121.299,+121.299,+119.973,+120.348,+118.506,+118.943,+4.70437e+009,+2.996e+009
2010-08-24 01:00:00 EDT,+121.35,+121.35,+120.02,+120.39,+118.648,+119.079,+4.70448e+009,+2.9961e+009
2010-08-24 01:15:00 EDT,+121.311,+121.311,+120.011,+120.382,+118.725,+119.156,+4.70459e+009,+2.99621e+009
2010-08-24 01:30:00 EDT,+121.296,+121.296,+120.044,+120.405,+118.703,+119.123,+4.7047e+009,+2.99631e+009
2010-08-24 01:45:00 EDT,+121.356,+121.356,+120.091,+120.452,+118.823,+119.243,+4.7048e+009,+2.99641e+009
2010-08-24 02:00:00 EDT,+121.362,+121.362,+120.12,+120.478,+118.853,+119.269,+4.70491e+009,+2.99651e+009
2010-08-24 02:15:00 EDT,+121.32,+121.32,+120.086,+120.444,+118.869,+119.285,+4.70501e+009,+2.9966e+009
2010-08-24 02:30:00 EDT,+121.352,+121.352,+120.127,+120.481,+118.902,+119.314,+4.70511e+009,+2.9967e+009
2010-08-24 02:45:00 EDT,+121.337,+121.337,+120.102,+120.456,+118.845,+119.257,+4.70522e+009,+2.9968e+009
2010-08-24 03:00:00 EDT,+121.455,+121.455,+120.143,+120.496,+118.843,+119.254,+4.70532e+009,+2.9969e+009
2010-08-24 03:15:00 EDT,+121.452,+121.452,+120.13,+120.483,+118.691,+119.101,+4.70542e+009,+2.99699e+009
2010-08-24 03:30:00 EDT,+121.393,+121.393,+120.127,+120.482,+118.842,+119.255,+4.70552e+009,+2.99709e+009
2010-08-24 03:45:00 EDT,+121.43,+121.43,+120.121,+120.476,+118.715,+119.128,+4.70562e+009,+2.99719e+009
2010-08-24 04:00:00 EDT,+121.426,+121.426,+120.136,+120.492,+118.79,+119.204,+4.70573e+009,+2.99729e+009
2010-08-24 04:15:00 EDT,+121.41,+121.41,+120.114,+120.47,+118.715,+119.129,+4.70583e+009,+2.99738e+009
2010-08-24 04:30:00 EDT,+121.333,+121.333,+120.055,+120.422,+118.783,+119.21,+4.70593e+009,+2.99748e+009
2010-08-24 04:45:00 EDT,+121.412,+121.412,+120.055,+120.422,+118.694,+119.121,+4.70604e+009,+2.99758e+009
2010-08-24 05:00:00 EDT,+121.408,+121.408,+119.884,+120.256,+118.315,+118.746,+4.70614e+009,+2.99768e+009
2010-08-24 05:15:00 EDT,+121.654,+121.654,+119.663,+120.034,+117.57,+118.002,+4.70634e+009,+2.99779e+009
2010-08-24 05:30:00 EDT,+121.142,+121.142,+119.754,+120.156,+118.474,+118.942,+4.70646e+009,+2.99789e+009
2010-08-24 05:45:00 EDT,+121.579,+121.579,+119.238,+119.641,+116.773,+117.24,+4.70664e+009,+2.998e+009
2010-08-24 06:00:00 EDT,+121.437,+121.437,+119.132,+119.545,+116.745,+117.224,+4.70687e+009,+2.99811e+009
2010-08-24 06:15:00 EDT,+121.654,+121.654,+119.215,+119.627,+116.844,+117.323,+4.7071e+009,+2.99822e+009
2010-08-24 06:30:00 EDT,+120.33,+120.902,+119.011,+119.469,+117.363,+117.896,+4.70731e+009,+2.99834e+009
2010-08-24 06:45:00 EDT,+120.395,+120.967,+119.085,+119.543,+117.699,+118.232,+4.70751e+009,+2.99847e+009
2010-08-24 07:00:00 EDT,+120.259,+120.849,+118.96,+119.433,+117.501,+118.034,+4.70771e+009,+2.9986e+009
2010-08-24 07:15:00 EDT,+120.448,+120.513,+119.045,+119.518,+117.588,+118.138,+4.70791e+009,+2.99874e+009
2010-08-24 07:30:00 EDT,+120.962,+120.962,+118.259,+118.752,+116.552,+117.151,+4.70817e+009,+2.99888e+009
2010-08-24 07:45:00 EDT,+121.219,+121.219,+118.223,+118.716,+116.552,+117.097,+4.70848e+009,+2.99902e+009
2010-08-24 08:00:00 EDT,+120.861,+120.861,+118.154,+118.654,+116.457,+117.064,+4.70879e+009,+2.99916e+009
2010-08-24 08:15:00 EDT,+120.916,+120.916,+118.282,+118.782,+116.777,+117.384,+4.7091e+009,+2.99931e+009
2010-08-24 08:30:00 EDT,+120.318,+120.318,+118.578,+119.071,+117.464,+118.024,+4.70937e+009,+2.99946e+009
2010-08-24 08:45:00 EDT,+120.057,+120.152,+118.745,+119.237,+117.544,+118.117,+4.7096e+009,+2.99961e+009
2010-08-24 09:00:00 EDT,+120.05,+120.118,+118.667,+119.157,+117.514,+118.084,+4.70981e+009,+2.99976e+009
2010-08-24 09:15:00 EDT,+120.235,+120.235,+118.633,+119.123,+117.137,+117.707,+4.71002e+009,+2.99991e+009
2010-08-24 09:30:00 EDT,+120.2,+120.2,+118.7,+119.184,+116.897,+117.459,+4.71024e+009,+3.00006e+009
2010-08-24 09:45:00 EDT,+120.249,+120.312,+118.786,+119.27,+117.191,+117.753,+4.71045e+009,+3.00021e+009
2010-08-24 10:00:00 EDT,+120.086,+120.4,+118.811,+119.292,+117.353,+117.913,+4.71067e+009,+3.00035e+009
2010-08-24 10:15:00 EDT,+120.113,+120.177,+118.676,+119.157,+117.191,+117.751,+4.71089e+009,+3.0005e+009
2010-08-24 10:30:00 EDT,+120.343,+120.343,+118.809,+119.287,+117.442,+117.997,+4.71111e+009,+3.00065e+009
2010-08-24 10:45:00 EDT,+120.455,+120.455,+118.884,+119.362,+117.548,+118.104,+4.71132e+009,+3.0008e+009
2010-08-24 11:00:00 EDT,+120.083,+120.188,+118.805,+119.282,+117.568,+118.122,+4.71154e+009,+3.00095e+009
2010-08-24 11:15:00 EDT,+120.164,+120.208,+118.74,+119.217,+117.427,+117.981,+4.71175e+009,+3.00109e+009
2010-08-24 11:30:00 EDT,+120.208,+120.228,+118.702,+119.173,+117.188,+117.736,+4.71196e+009,+3.00124e+009
2010-08-24 11:45:00 EDT,+120.315,+120.315,+118.81,+119.281,+117.343,+117.891,+4.71217e+009,+3.00138e+009
2010-08-24 12:00:00 EDT,+120.043,+120.367,+118.885,+119.355,+117.554,+118.1,+4.71238e+009,+3.00153e+009
2010-08-24 12:15:00 EDT,+120.132,+120.552,+118.897,+119.366,+117.684,+118.23,+4.71259e+009,+3.00167e+009
2010-08-24 12:30:00 EDT,+120.22,+120.342,+118.937,+119.404,+117.683,+118.227,+4.71279e+009,+3.00182e+009
2010-08-24 12:45:00 EDT,+120.201,+120.201,+118.883,+119.35,+117.76,+118.301,+4.713e+009,+3.00196e+009
2010-08-24 13:00:00 EDT,+120.143,+120.15,+118.859,+119.326,+117.463,+118.005,+4.7132e+009,+3.0021e+009
2010-08-24 13:15:00 EDT,+120.276,+120.296,+118.82,+119.287,+117.392,+117.934,+4.7134e+009,+3.00224e+009
2010-08-24 13:30:00 EDT,+120.171,+120.171,+118.845,+119.31,+117.751,+118.292,+4.7136e+009,+3.00238e+009
2010-08-24 13:45:00 EDT,+120.254,+120.302,+118.949,+119.414,+117.837,+118.366,+4.71381e+009,+3.00252e+009
2010-08-24 14:00:00 EDT,+119.981,+120.223,+118.745,+119.209,+117.535,+118.063,+4.71401e+009,+3.00267e+009
2010-08-24 14:15:00 EDT,+120.088,+120.196,+118.834,+119.298,+117.585,+118.125,+4.71422e+009,+3.00281e+009
2010-08-24 14:30:00 EDT,+120.224,+120.224,+118.857,+119.321,+117.781,+118.321,+4.71443e+009,+3.00295e+009
2010-08-24 14:45:00 EDT,+120.37,+120.37,+118.848,+119.312,+117.338,+117.877,+4.71463e+009,+3.00309e+009
2010-08-24 15:00:00 EDT,+120.3,+120.3,+118.939,+119.403,+117.326,+117.866,+4.71485e+009,+3.00324e+009
2010-08-24 15:15:00 EDT,+120.1,+120.348,+118.829,+119.293,+117.353,+117.892,+4.71506e+009,+3.00338e+009
2010-08-24 15:30:00 EDT,+120.189,+120.231,+118.82,+119.292,+117.546,+118.095,+4.71528e+009,+3.00352e+009
2010-08-24 15:45:00 EDT,+120.147,+120.147,+118.729,+119.2,+117.35,+117.887,+4.71549e+009,+3.00367e+009
2010-08-24 16:00:00 EDT,+120.442,+120.442,+118.859,+119.333,+117.508,+118.047,+4.71572e+009,+3.00382e+009
2010-08-24 16:15:00 EDT,+120.466,+120.466,+118.557,+119.031,+117.467,+118.006,+4.71596e+009,+3.00396e+009
2010-08-24 16:30:00 EDT,+120.202,+120.202,+118.409,+118.91,+117.203,+117.785,+4.7162e+009,+3.00411e+009
2010-08-24 16:45:00 EDT,+119.991,+119.991,+118.43,+118.931,+116.908,+117.491,+4.71644e+009,+3.00426e+009
2010-08-24 17:00:00 EDT,+119.888,+119.888,+117.958,+118.468,+116.104,+116.696,+4.71669e+009,+3.00441e+009
2010-08-24 17:15:00 EDT,+120.188,+120.188,+117.715,+118.225,+116.129,+116.722,+4.71706e+009,+3.00457e+009
2010-08-24 17:30:00 EDT,+120.533,+120.533,+118.289,+118.814,+117.295,+117.876,+4.71735e+009,+3.00472e+009
2010-08-24 17:45:00 EDT,+120.528,+120.528,+118.392,+118.917,+117.36,+117.941,+4.71762e+009,+3.00488e+009
2010-08-24 18:00:00 EDT,+120.95,+120.95,+117.97,+118.5,+116.371,+117.016,+4.71789e+009,+3.00504e+009
2010-08-24 18:15:00 EDT,+120.8,+120.8,+117.916,+118.446,+116.12,+116.764,+4.71822e+009,+3.00519e+009
2010-08-24 18:30:00 EDT,+120.578,+120.578,+118.045,+118.573,+116.176,+116.772,+4.71859e+009,+3.00535e+009
2010-08-24 18:45:00 EDT,+120.371,+120.371,+118.43,+118.957,+116.51,+117.106,+4.71893e+009,+3.0055e+009
2010-08-24 19:00:00 EDT,+120.051,+120.71,+118.735,+119.262,+117.209,+117.822,+4.7192e+009,+3.00566e+009
2010-08-24 19:15:00 EDT,+120.239,+120.872,+118.864,+119.391,+117.243,+117.856,+4.71943e+009,+3.00581e+009
2010-08-24 19:30:00 EDT,+120.671,+120.671,+119.071,+119.591,+117.419,+118.024,+4.71964e+009,+3.00596e+009
2010-08-24 19:45:00 EDT,+120.987,+120.987,+119.273,+119.793,+117.755,+118.36,+4.71982e+009,+3.0061e+009
2010-08-24 20:00:00 EDT,+121.482,+121.482,+119.427,+119.945,+117.815,+118.417,+4.71999e+009,+3.00625e+009
2010-08-24 20:15:00 EDT,+121.354,+121.354,+119.438,+119.956,+117.776,+118.378,+4.72014e+009,+3.00639e+009
2010-08-24 20:30:00 EDT,+121.348,+121.348,+119.509,+120.015,+117.943,+118.532,+4.7203e+009,+3.00653e+009
2010-08-24 20:45:00 EDT,+121.429,+121.429,+119.511,+120.017,+117.792,+118.381,+4.72045e+009,+3.00667e+009
2010-08-24 21:00:00 EDT,+121.303,+121.303,+119.519,+120.021,+118.03,+118.614,+4.72061e+009,+3.00682e+009
2010-08-24 21:15:00 EDT,+121.4,+121.4,+119.556,+120.059,+118.039,+118.623,+4.72076e+009,+3.00696e+009
2010-08-24 21:30:00 EDT,+121.561,+121.561,+119.703,+120.183,+118.107,+118.665,+4.72091e+009,+3.00709e+009
2010-08-24 21:45:00 EDT,+121.484,+121.484,+119.671,+120.15,+118.005,+118.562,+4.72105e+009,+3.00723e+009
2010-08-24 22:00:00 EDT,+121.56,+121.56,+119.704,+120.176,+118.121,+118.67,+4.7212e+009,+3.00736e+009
2010-08-24 22:15:00 EDT,+121.568,+121.568,+119.72,+120.192,+118.024,+118.573,+4.72134e+009,+3.00749e+009
2010-08-24 22:30:00 EDT,+121.825,+121.825,+119.958,+120.399,+118.41,+118.923,+4.72148e+009,+3.00762e+009
2010-08-24 22:45:00 EDT,+121.821,+121.821,+119.971,+120.412,+118.437,+118.95,+4.72161e+009,+3.00774e+009
2010-08-24 23:00:00 EDT,+121.004,+121.366,+119.649,+120.08,+118.03,+118.531,+4.72178e+009,+3.00787e+009
2010-08-24 23:15:00 EDT,+121.838,+121.838,+119.989,+120.42,+118.347,+118.847,+4.72193e+009,+3.00798e+009
2010-08-24 23:30:00 EDT,+121.933,+121.933,+120.116,+120.518,+118.444,+118.911,+4.72205e+009,+3.0081e+009
2010-08-24 23:45:00 EDT,+121.194,+121.194,+119.885,+120.287,+118.625,+119.092,+4.72217e+009,+3.00821e+009
2010-08-25 00:00:00 EDT,+121.235,+121.235,+119.926,+120.318,+118.67,+119.126,+4.72228e+009,+3.00832e+009
2010-08-25 00:15:00 EDT,+121.173,+121.173,+119.906,+120.299,+118.651,+119.107,+4.72239e+009,+3.00843e+009
2010-08-25 00:30:00 EDT,+121.326,+121.326,+120.034,+120.409,+118.766,+119.203,+4.7225e+009,+3.00854e+009
2010-08-25 00:45:00 EDT,+121.326,+121.326,+120.02,+120.396,+118.798,+119.235,+4.72261e+009,+3.00864e+009
2010-08-25 01:00:00 EDT,+121.373,+121.373,+120.06,+120.431,+118.728,+119.159,+4.72272e+009,+3.00874e+009
2010-08-25 01:15:00 EDT,+121.313,+121.313,+120.05,+120.421,+118.776,+119.207,+4.72282e+009,+3.00884e+009
2010-08-25 01:30:00 EDT,+121.422,+121.422,+120.118,+120.479,+118.847,+119.267,+4.72292e+009,+3.00894e+009
2010-08-25 01:45:00 EDT,+121.388,+121.388,+120.097,+120.459,+118.701,+119.121,+4.72303e+009,+3.00904e+009
2010-08-25 02:00:00 EDT,+121.404,+121.404,+120.137,+120.495,+118.855,+119.271,+4.72313e+009,+3.00914e+009
2010-08-25 02:15:00 EDT,+121.416,+121.416,+120.137,+120.495,+118.853,+119.27,+4.72323e+009,+3.00924e+009
2010-08-25 02:30:00 EDT,+121.438,+121.438,+120.148,+120.503,+118.874,+119.286,+4.72333e+009,+3.00934e+009
2010-08-25 02:45:00 EDT,+121.397,+121.397,+120.149,+120.504,+118.884,+119.296,+4.72343e+009,+3.00943e+009
2010-08-25 03:00:00 EDT,+121.428,+121.428,+120.15,+120.503,+118.87,+119.28,+4.72353e+009,+3.00953e+009
2010-08-25 03:15:00 EDT,+121.446,+121.446,+120.168,+120.521,+118.897,+119.307,+4.72362e+009,+3.00963e+009
2010-08-25 03:30:00 EDT,+121.461,+121.461,+120.138,+120.493,+118.744,+119.156,+4.72372e+009,+3.00972e+009
2010-08-25 03:45:00 EDT,+121.467,+121.467,+120.153,+120.508,+118.842,+119.254,+4.72382e+009,+3.00982e+009
2010-08-25 04:00:00 EDT,+121.403,+121.403,+120.144,+120.5,+118.864,+119.278,+4.72392e+009,+3.00992e+009
2010-08-25 04:15:00 EDT,+121.45,+121.45,+120.142,+120.497,+118.786,+119.199,+4.72402e+009,+3.01001e+009
2010-08-25 04:30:00 EDT,+121.369,+121.369,+120.073,+120.44,+118.768,+119.195,+4.72412e+009,+3.01011e+009
2010-08-25 04:45:00 EDT,+121.341,+121.341,+120.059,+120.426,+118.721,+119.148,+4.72423e+009,+3.01021e+009
2010-08-25 05:00:00 EDT,+121.483,+121.483,+119.911,+120.282,+118.277,+118.708,+4.72433e+009,+3.01031e+009
2010-08-25 05:15:00 EDT,+121.716,+121.716,+119.707,+120.078,+117.628,+118.06,+4.72452e+009,+3.01041e+009
2010-08-25 05:30:00 EDT,+121.243,+121.243,+119.784,+120.186,+118.415,+118.883,+4.72465e+009,+3.01051e+009
2010-08-25 05:45:00 EDT,+121.594,+121.594,+119.233,+119.635,+116.81,+117.277,+4.72482e+009,+3.01062e+009
2010-08-25 06:00:00 EDT,+121.541,+121.541,+119.191,+119.603,+116.927,+117.407,+4.72504e+009,+3.01073e+009
2010-08-25 06:15:00 EDT,+121.578,+121.578,+119.244,+119.657,+116.811,+117.29,+4.72527e+009,+3.01085e+009
2010-08-25 06:30:00 EDT,+120.394,+120.841,+119.086,+119.544,+117.401,+117.933,+4.72548e+009,+3.01096e+009
2010-08-25 06:45:00 EDT,+120.445,+121.017,+119.136,+119.594,+117.919,+118.452,+4.72567e+009,+3.01109e+009
2010-08-25 07:00:00 EDT,+120.365,+120.955,+118.89,+119.363,+117.113,+117.647,+4.72586e+009,+3.01122e+009
2010-08-25 07:15:00 EDT,+120.438,+120.509,+119.158,+119.631,+117.921,+118.471,+4.72605e+009,+3.01136e+009
2010-08-25 07:30:00 EDT,+121.044,+121.044,+118.4,+118.893,+116.717,+117.262,+4.72631e+009,+3.01149e+009
2010-08-25 07:45:00 EDT,+120.967,+120.967,+118.239,+118.732,+116.618,+117.217,+4.72662e+009,+3.01164e+009
2010-08-25 08:00:00 EDT,+121.06,+121.06,+118.104,+118.603,+116.421,+117.028,+4.72694e+009,+3.01178e+009
2010-08-25 08:15:00 EDT,+120.987,+120.987,+118.143,+118.643,+116.441,+117.048,+4.72726e+009,+3.01193e+009
2010-08-25 08:30:00 EDT,+120.54,+120.54,+118.452,+118.945,+117.451,+118.007,+4.72754e+009,+3.01208e+009
2010-08-25 08:45:00 EDT,+120.135,+120.157,+118.547,+119.039,+117.32,+117.875,+4.72777e+009,+3.01223e+009
2010-08-25 09:00:00 EDT,+119.938,+120.221,+118.51,+118.999,+117.114,+117.684,+4.728e+009,+3.01239e+009
2010-08-25 09:15:00 EDT,+119.763,+120.254,+118.542,+119.032,+116.926,+117.495,+4.72823e+009,+3.01254e+009
2010-08-25 09:30:00 EDT,+120.069,+120.069,+118.633,+119.116,+117.173,+117.735,+4.72846e+009,+3.01269e+009
2010-08-25 09:45:00 EDT,+120.19,+120.19,+118.576,+119.06,+117.187,+117.749,+4.72868e+009,+3.01284e+009
2010-08-25 10:00:00 EDT,+120.141,+120.141,+118.553,+119.035,+117.204,+117.764,+4.72892e+009,+3.013e+009
2010-08-25 10:15:00 EDT,+120.079,+120.079,+118.615,+119.097,+117.295,+117.855,+4.72915e+009,+3.01315e+009
2010-08-25 10:30:00 EDT,+120.007,+120.014,+118.557,+119.035,+117.146,+117.702,+4.72939e+009,+3.0133e+009
2010-08-25 10:45:00 EDT,+119.994,+120.083,+118.533,+119.01,+117.275,+117.83,+4.72962e+009,+3.01345e+009
2010-08-25 11:00:00 EDT,+120.221,+120.221,+118.527,+119.004,+117.485,+118.038,+4.72986e+009,+3.01361e+009
2010-08-25 11:15:00 EDT,+120.037,+120.287,+118.52,+118.996,+117.235,+117.789,+4.7301e+009,+3.01376e+009
2010-08-25 11:30:00 EDT,+120.097,+120.264,+118.647,+119.118,+117.342,+117.89,+4.73033e+009,+3.01391e+009
2010-08-25 11:45:00 EDT,+120.074,+120.074,+118.702,+119.173,+117.338,+117.885,+4.73057e+009,+3.01406e+009
2010-08-25 12:00:00 EDT,+120.173,+120.173,+118.746,+119.215,+117.601,+118.147,+4.7308e+009,+3.01421e+009
2010-08-25 12:15:00 EDT,+120.17,+120.17,+118.638,+119.107,+117.746,+118.28,+4.73103e+009,+3.01436e+009
2010-08-25 12:30:00 EDT,+120.134,+120.134,+118.711,+119.178,+117.882,+118.414,+4.73126e+009,+3.01451e+009
2010-08-25 12:45:00 EDT,+120.061,+120.061,+118.737,+119.204,+117.705,+118.248,+4.73148e+009,+3.01466e+009
2010-08-25 13:00:00 EDT,+120.174,+120.174,+118.68,+119.146,+117.421,+117.964,+4.73171e+009,+3.0148e+009
2010-08-25 13:15:00 EDT,+120.353,+120.353,+118.787,+119.254,+117.507,+118.049,+4.73193e+009,+3.01495e+009
2010-08-25 13:30:00 EDT,+120.073,+120.088,+118.71,+119.175,+117.367,+117.907,+4.73216e+009,+3.0151e+009
2010-08-25 13:45:00 EDT,+120.083,+120.233,+118.766,+119.23,+117.414,+117.954,+4.73239e+009,+3.01525e+009
2010-08-25 14:00:00 EDT,+120.182,+120.182,+118.678,+119.141,+117.302,+117.841,+4.73262e+009,+3.01539e+009
2010-08-25 14:15:00 EDT,+120.408,+120.408,+118.708,+119.172,+117.415,+117.955,+4.73284e+009,+3.01554e+009
2010-08-25 14:30:00 EDT,+120.286,+120.286,+118.69,+119.154,+117.505,+118.045,+4.73307e+009,+3.01569e+009
2010-08-25 14:45:00 EDT,+120.155,+120.155,+118.689,+119.153,+117.279,+117.818,+4.73331e+009,+3.01584e+009
2010-08-25 15:00:00 EDT,+120.043,+120.043,+118.651,+119.115,+117.302,+117.829,+4.73353e+009,+3.01598e+009
2010-08-25 15:15:00 EDT,+120.154,+120.26,+118.64,+119.104,+117.052,+117.592,+4.73377e+009,+3.01613e+009
2010-08-25 15:30:00 EDT,+119.847,+120.241,+118.51,+118.981,+117.096,+117.644,+4.73401e+009,+3.01628e+009
2010-08-25 15:45:00 EDT,+119.836,+120.219,+118.403,+118.874,+117.051,+117.599,+4.73425e+009,+3.01644e+009
2010-08-25 16:00:00 EDT,+119.968,+120.168,+118.472,+118.946,+117.231,+117.782,+4.7345e+009,+3.01659e+009
2010-08-25 16:15:00 EDT,+120.169,+120.169,+118.259,+118.733,+117.095,+117.634,+4.73478e+009,+3.01674e+009
2010-08-25 16:30:00 EDT,+120.407,+120.407,+118.091,+118.592,+117.08,+117.634,+4.73505e+009,+3.0169e+009
2010-08-25 16:45:00 EDT,+120.023,+120.023,+118.093,+118.594,+116.749,+117.331,+4.73533e+009,+3.01706e+009
2010-08-25 17:00:00 EDT,+119.869,+119.869,+117.666,+118.175,+115.781,+116.373,+4.73562e+009,+3.01722e+009
2010-08-25 17:15:00 EDT,+119.986,+119.986,+117.716,+118.225,+115.592,+116.185,+4.73602e+009,+3.01738e+009
2010-08-25 17:30:00 EDT,+120.504,+120.504,+118.176,+118.701,+116.732,+117.371,+4.73634e+009,+3.01754e+009
2010-08-25 17:45:00 EDT,+120.58,+120.58,+118.187,+118.712,+116.795,+117.433,+4.73664e+009,+3.01771e+009
2010-08-25 18:00:00 EDT,+121.014,+121.014,+117.868,+118.398,+115.911,+116.555,+4.73694e+009,+3.01787e+009
2010-08-25 18:15:00 EDT,+120.983,+120.983,+117.915,+118.445,+115.864,+116.508,+4.7373e+009,+3.01804e+009
2010-08-25 18:30:00 EDT,+120.674,+120.674,+118.051,+118.579,+115.624,+116.219,+4.73769e+009,+3.0182e+009
2010-08-25 18:45:00 EDT,+120.344,+120.749,+118.448,+118.976,+116.398,+116.993,+4.73806e+009,+3.01836e+009
2010-08-25 19:00:00 EDT,+120.59,+121.249,+118.75,+119.277,+116.652,+117.265,+4.73835e+009,+3.01852e+009
2010-08-25 19:15:00 EDT,+120.822,+121.481,+118.882,+119.409,+117.101,+117.695,+4.73861e+009,+3.01868e+009
2010-08-25 19:30:00 EDT,+120.421,+120.498,+118.888,+119.408,+117.269,+117.874,+4.73884e+009,+3.01883e+009
2010-08-25 19:45:00 EDT,+120.781,+120.781,+119.104,+119.625,+117.504,+118.109,+4.73905e+009,+3.01898e+009
2010-08-25 20:00:00 EDT,+121.173,+121.173,+119.286,+119.804,+117.51,+118.112,+4.73923e+009,+3.01913e+009
2010-08-25 20:15:00 EDT,+121.101,+121.101,+119.216,+119.734,+117.533,+118.135,+4.73941e+009,+3.01928e+009
2010-08-25 20:30:00 EDT,+121.232,+121.232,+119.295,+119.801,+117.758,+118.347,+4.73959e+009,+3.01943e+009
2010-08-25 20:45:00 EDT,+121.17,+121.17,+119.331,+119.837,+117.635,+118.224,+4.73976e+009,+3.01958e+009
2010-08-25 21:00:00 EDT,+121.238,+121.238,+119.371,+119.874,+117.765,+118.348,+4.73994e+009,+3.01972e+009
2010-08-25 21:15:00 EDT,+121.193,+121.193,+119.386,+119.889,+117.798,+118.382,+4.74011e+009,+3.01986e+009
2010-08-25 21:30:00 EDT,+121.496,+121.496,+119.503,+119.982,+117.893,+118.45,+4.74028e+009,+3.02001e+009
2010-08-25 21:45:00 EDT,+121.353,+121.353,+119.582,+120.062,+118.072,+118.63,+4.74043e+009,+3.02014e+009
2010-08-25 22:00:00 EDT,+121.496,+121.496,+119.603,+120.075,+117.878,+118.427,+4.74059e+009,+3.02028e+009
2010-08-25 22:15:00 EDT,+121.524,+121.524,+119.623,+120.096,+117.951,+118.5,+4.74074e+009,+3.02041e+009
2010-08-25 22:30:00 EDT,+121.826,+121.826,+119.843,+120.284,+118.125,+118.638,+4.7409e+009,+3.02055e+009
2010-08-25 22:45:00 EDT,+121.518,+121.518,+119.803,+120.245,+118.203,+118.716,+4.74104e+009,+3.02067e+009
2010-08-25 23:00:00 EDT,+120.917,+121.156,+119.591,+120.022,+117.967,+118.467,+4.74122e+009,+3.0208e+009
2010-08-25 23:15:00 EDT,+121.638,+121.638,+119.914,+120.345,+118.448,+118.949,+4.74137e+009,+3.02092e+009
2010-08-25 23:30:00 EDT,+121.9,+121.9,+120.086,+120.488,+118.333,+118.8,+4.74151e+009,+3.02104e+009
2010-08-25 23:45:00 EDT,+121.099,+121.099,+119.802,+120.204,+118.484,+118.951,+4.74163e+009,+3.02115e+009
