# file...... weather_regulator_power_data.csv,,,,
# date...... Wed Jul 30 12:19:33 2014,,,,
# user...... gour967,,,,
# host...... (null),,,,
# target.... regulator 121,,,,
# trigger... (none),,,,
# interval.. 900,,,,
# limit..... 0,,,,
# timestamp,power_out.real, power_out.imag, power_losses.real,power_factor
2010-06-25 10:15:00 EDT,1.13E+06,697183,0,0.85024241
2010-06-25 10:30:00 EDT,1.06E+06,681699,0,0.841585855
2010-06-25 10:45:00 EDT,1.06E+06,678135,5.82E-11,0.842926459
2010-06-25 11:00:00 EDT,1.05E+06,676979,5.82E-11,0.840736535
2010-06-25 11:15:00 EDT,1.07E+06,682152,0,0.842802322
2010-06-25 11:30:00 EDT,1.10E+06,685468,5.82E-11,0.848531558
2010-06-25 11:45:00 EDT,1.11E+06,684985,5.82E-11,0.849950844
2010-06-25 12:00:00 EDT,1.11E+06,685438,1.16E-10,0.849818308
2010-06-25 12:15:00 EDT,1.11E+06,686718,0,0.849719374
2010-06-25 12:30:00 EDT,1.17E+06,702074,5.82E-11,0.857237846
2010-06-25 12:45:00 EDT,1.18E+06,706865,0,0.858707541
2010-06-25 13:00:00 EDT,1.17E+06,709779,0,0.855500402
2010-06-25 13:15:00 EDT,1.13E+06,688705,1.16E-10,0.854373136
2010-06-25 13:30:00 EDT,1.14E+06,691246,1.16E-10,0.855118057
2010-06-25 13:45:00 EDT,1.18E+06,697533,5.82E-11,0.859980116
2010-06-25 14:00:00 EDT,1.15E+06,692299,0,0.856716567
2010-06-25 14:15:00 EDT,1.20E+06,705444,1.16E-10,0.861410926
2010-06-25 14:30:00 EDT,1.16E+06,704240,1.16E-10,0.855486878
2010-06-25 14:45:00 EDT,1.21E+06,706331,1.16E-10,0.863635147
2010-06-25 15:00:00 EDT,1.20E+06,707630,1.16E-10,0.860677327
2010-06-25 15:15:00 EDT,1.13E+06,687183,5.82E-11,0.854138502
2010-06-25 15:30:00 EDT,1.21E+06,716801,1.75E-10,0.860039518
2010-06-25 15:45:00 EDT,1.23E+06,727469,1.16E-10,0.861611674
2010-06-25 16:00:00 EDT,1.17E+06,708037,5.82E-11,0.854590189
2010-06-25 16:15:00 EDT,1.27E+06,709804,5.82E-11,0.872276127
2010-06-25 16:30:00 EDT,1.34E+06,750206,1.16E-10,0.872534998
2010-06-25 16:45:00 EDT,1.29E+06,742815,1.16E-10,0.86656351
2010-06-25 17:00:00 EDT,1.56E+06,766068,5.82E-11,0.897204903
2010-06-25 17:15:00 EDT,1.72E+06,778371,4.07E-10,0.911006226
2010-06-25 17:30:00 EDT,1.40E+06,778570,2.33E-10,0.873981156
2010-06-25 17:45:00 EDT,1.41E+06,779010,2.33E-10,0.87559134
2010-06-25 18:00:00 EDT,1.65E+06,796580,2.33E-10,0.90026857
2010-06-25 18:15:00 EDT,1.59E+06,776152,0,0.898780214
2010-06-25 18:30:00 EDT,1.74E+06,779927,1.16E-10,0.91220429
2010-06-25 18:45:00 EDT,1.41E+06,732315,5.82E-11,0.887421956
2010-06-25 19:00:00 EDT,1.16E+06,714004,5.82E-11,0.850766191
2010-06-25 19:15:00 EDT,1.12E+06,710289,1.75E-10,0.845202511
2010-06-25 19:30:00 EDT,951118,670017,8.73E-11,0.817518394
2010-06-25 19:45:00 EDT,887628,661521,1.16E-10,0.80181742
2010-06-25 20:00:00 EDT,794483,644363,2.91E-11,0.776666027
2010-06-25 20:15:00 EDT,819708,650768,0,0.783193009
2010-06-25 20:30:00 EDT,822918,642074,0,0.788410321
2010-06-25 20:45:00 EDT,787097,631406,2.91E-11,0.780032556
2010-06-25 21:00:00 EDT,777466,625506,0,0.779138605
2010-06-25 21:15:00 EDT,806594,634034,0,0.786184993
2010-06-25 21:30:00 EDT,801305,613544,0,0.793984099
2010-06-25 21:45:00 EDT,761436,602070,2.91E-11,0.784413424
2010-06-25 22:00:00 EDT,748136,592149,2.91E-11,0.784109748
2010-06-25 22:15:00 EDT,722027,584530,2.91E-11,0.77722805
2010-06-25 22:30:00 EDT,633212,534179,0,0.764347182
2010-06-25 22:45:00 EDT,650314,538409,2.91E-11,0.770267418
2010-06-25 23:00:00 EDT,808541,534263,2.91E-11,0.834312345
2010-06-25 23:15:00 EDT,645207,526706,5.82E-11,0.774657431
2010-06-25 23:30:00 EDT,588799,486900,2.91E-11,0.770639796
2010-06-25 23:45:00 EDT,546092,476224,5.82E-11,0.753674421
2010-06-26 00:00:00 EDT,519762,460792,2.91E-11,0.748279858
2010-06-26 00:15:00 EDT,543914,467652,5.82E-11,0.758263786
2010-06-26 00:30:00 EDT,529976,450316,5.82E-11,0.76205539
2010-06-26 00:45:00 EDT,499797,441121,2.91E-11,0.749745828
2010-06-26 01:00:00 EDT,496564,435734,2.91E-11,0.751645384
2010-06-26 01:15:00 EDT,498575,436260,0,0.752571552
2010-06-26 01:30:00 EDT,462110,418716,0,0.741043752
2010-06-26 01:45:00 EDT,471163,421241,2.91E-11,0.745497495
2010-06-26 02:00:00 EDT,481704,421526,0,0.752549596
2010-06-26 02:15:00 EDT,474082,419515,2.91E-11,0.748890903
2010-06-26 02:30:00 EDT,465591,413970,0,0.747320578
2010-06-26 02:45:00 EDT,475117,416495,2.91E-11,0.751974291
2010-06-26 03:00:00 EDT,495064,419831,2.91E-11,0.76267882
2010-06-26 03:15:00 EDT,432210,403750,4.37E-11,0.730756647
2010-06-26 03:30:00 EDT,457618,410015,5.82E-11,0.744782319
2010-06-26 03:45:00 EDT,461313,413348,5.82E-11,0.744764373
2010-06-26 04:00:00 EDT,437207,407319,2.91E-11,0.731673422
2010-06-26 04:15:00 EDT,451364,408936,4.37E-11,0.741078956
2010-06-26 04:30:00 EDT,500734,433167,5.82E-11,0.75628862
2010-06-26 04:45:00 EDT,501113,433341,0,0.75640352
2010-06-26 05:00:00 EDT,602381,434335,0,0.811137843
2010-06-26 05:15:00 EDT,800340,455525,2.91E-11,0.869089545
2010-06-26 05:30:00 EDT,609928,477796,2.91E-11,0.787216107
2010-06-26 05:45:00 EDT,1.01E+06,501722,1.75E-10,0.895523627
2010-06-26 06:00:00 EDT,1.02E+06,517317,5.82E-11,0.891978575
2010-06-26 06:15:00 EDT,1.03E+06,530081,8.73E-11,0.889415279
2010-06-26 06:30:00 EDT,1.00E+06,593997,1.46E-10,0.860436432
2010-06-26 06:45:00 EDT,945394,601619,1.16E-10,0.843659614
2010-06-26 07:00:00 EDT,996217,629183,8.73E-11,0.845491464
2010-06-26 07:15:00 EDT,891570,621016,1.16E-10,0.820562742
2010-06-26 07:30:00 EDT,1.46E+06,700690,0,0.901287802
2010-06-26 07:45:00 EDT,1.50E+06,710792,0,0.90374988
2010-06-26 08:00:00 EDT,1.50E+06,718613,0,0.901580495
2010-06-26 08:15:00 EDT,1.44E+06,719186,0,0.894858486
2010-06-26 08:30:00 EDT,1.18E+06,696257,5.82E-11,0.860754096
2010-06-26 08:45:00 EDT,1.10E+06,695321,0,0.844276898
2010-06-26 09:00:00 EDT,1.08E+06,694674,0,0.840042996
2010-06-26 09:15:00 EDT,1.07E+06,695908,0,0.838492989
2010-06-26 09:30:00 EDT,1.12E+06,703637,5.82E-11,0.845709001
2010-06-26 09:45:00 EDT,1.15E+06,710751,1.16E-10,0.85054664
2010-06-26 10:00:00 EDT,1.17E+06,715350,0,0.854132146
2010-06-26 10:15:00 EDT,1.17E+06,716000,5.82E-11,0.852951335
2010-06-26 10:30:00 EDT,1.18E+06,715845,5.82E-11,0.854875578
2010-06-26 10:45:00 EDT,1.15E+06,707701,1.16E-10,0.852075704
2010-06-26 11:00:00 EDT,1.11E+06,694908,1.16E-10,0.847991277
2010-06-26 11:15:00 EDT,1.13E+06,696271,1.16E-10,0.851252233
2010-06-26 11:30:00 EDT,1.12E+06,692934,5.82E-11,0.850591916
2010-06-26 11:45:00 EDT,1.12E+06,692412,5.82E-11,0.851068428
2010-06-26 12:00:00 EDT,1.15E+06,696545,0,0.855145996
2010-06-26 12:15:00 EDT,1.18E+06,708941,0,0.856586387
2010-06-26 12:30:00 EDT,1.15E+06,700502,1.16E-10,0.853410083
2010-06-26 12:45:00 EDT,1.20E+06,711531,0,0.860455536
2010-06-26 13:00:00 EDT,1.20E+06,716289,1.16E-10,0.859239531
2010-06-26 13:15:00 EDT,1.22E+06,716582,1.16E-10,0.86303949
2010-06-26 13:30:00 EDT,1.19E+06,701585,0,0.86124361
2010-06-26 13:45:00 EDT,1.17E+06,699064,1.16E-10,0.858894433
2010-06-26 14:00:00 EDT,1.22E+06,714579,1.16E-10,0.862441032
2010-06-26 14:15:00 EDT,1.24E+06,721954,0,0.863901897
2010-06-26 14:30:00 EDT,1.22E+06,717319,1.16E-10,0.862461153
2010-06-26 14:45:00 EDT,1.26E+06,722485,1.16E-10,0.866857321
2010-06-26 15:00:00 EDT,1.25E+06,730278,5.82E-11,0.863578096
2010-06-26 15:15:00 EDT,1.25E+06,719408,5.82E-11,0.86676255
2010-06-26 15:30:00 EDT,1.21E+06,718337,5.82E-11,0.860504589
2010-06-26 15:45:00 EDT,1.28E+06,735079,5.82E-11,0.867241312
2010-06-26 16:00:00 EDT,1.21E+06,728047,0,0.857410273
2010-06-26 16:15:00 EDT,1.38E+06,743740,1.75E-10,0.879616978
2010-06-26 16:30:00 EDT,1.41E+06,766598,1.75E-10,0.878265799
2010-06-26 16:45:00 EDT,1.37E+06,771386,5.82E-11,0.872083905
2010-06-26 17:00:00 EDT,1.64E+06,796862,1.16E-10,0.899730915
2010-06-26 17:15:00 EDT,1.84E+06,820923,3.49E-10,0.913370349
2010-06-26 17:30:00 EDT,1.39E+06,776629,2.33E-10,0.873293005
2010-06-26 17:45:00 EDT,1.44E+06,786592,1.75E-10,0.87754515
2010-06-26 18:00:00 EDT,1.72E+06,824328,5.82E-11,0.901933713
2010-06-26 18:15:00 EDT,1.69E+06,810453,5.82E-11,0.901695438
2010-06-26 18:30:00 EDT,1.81E+06,804574,1.75E-10,0.913506741
2010-06-26 18:45:00 EDT,1.55E+06,779059,1.75E-10,0.893777079
2010-06-26 19:00:00 EDT,1.22E+06,733389,1.16E-10,0.857179546
2010-06-26 19:15:00 EDT,1.19E+06,731838,5.82E-11,0.852454627
2010-06-26 19:30:00 EDT,1.04E+06,695742,1.16E-10,0.831242283
2010-06-26 19:45:00 EDT,968496,686945,1.46E-10,0.815656074
2010-06-26 20:00:00 EDT,917423,680330,5.82E-11,0.8032399
2010-06-26 20:15:00 EDT,895093,674170,5.82E-11,0.798777439
2010-06-26 20:30:00 EDT,817258,641299,5.82E-11,0.786707396
2010-06-26 20:45:00 EDT,840659,648234,1.46E-10,0.791907236
2010-06-26 21:00:00 EDT,820618,639000,8.73E-11,0.789006567
2010-06-26 21:15:00 EDT,856134,648086,5.82E-11,0.797316387
2010-06-26 21:30:00 EDT,805465,615028,0,0.794793688
2010-06-26 21:45:00 EDT,790025,611037,0,0.79101212
2010-06-26 22:00:00 EDT,747128,591721,0,0.783920876
2010-06-26 22:15:00 EDT,714505,582425,8.73E-11,0.775109737
2010-06-26 22:30:00 EDT,697073,551676,2.91E-11,0.784140774
2010-06-26 22:45:00 EDT,679346,546797,5.82E-11,0.779008147
2010-06-26 23:00:00 EDT,851385,546530,2.91E-11,0.841533005
2010-06-26 23:15:00 EDT,649927,529210,5.82E-11,0.775445366
2010-06-26 23:30:00 EDT,613158,494736,8.73E-11,0.778255638
2010-06-26 23:45:00 EDT,622680,496522,2.91E-11,0.781861308
2010-06-27 00:00:00 EDT,563859,473191,2.91E-11,0.766006232
2010-06-27 00:15:00 EDT,583870,478737,8.73E-11,0.773291427
2010-06-27 00:30:00 EDT,580287,464316,2.91E-11,0.780812096
2010-06-27 00:45:00 EDT,526801,448430,5.82E-11,0.761476087
2010-06-27 01:00:00 EDT,559724,453423,5.82E-11,0.777032264
2010-06-27 01:15:00 EDT,536081,445677,0,0.76896654
2010-06-27 01:30:00 EDT,512353,431468,5.82E-11,0.764901752
2010-06-27 01:45:00 EDT,546806,442244,2.91E-11,0.777528842
2010-06-27 02:00:00 EDT,518988,431814,2.91E-11,0.768713483
2010-06-27 02:15:00 EDT,503437,426339,2.91E-11,0.763121736
2010-06-27 02:30:00 EDT,484968,418117,2.91E-11,0.757378189
2010-06-27 02:45:00 EDT,488109,420132,5.82E-11,0.757910119
2010-06-27 03:00:00 EDT,447255,406687,0,0.739864693
2010-06-27 03:15:00 EDT,471750,414589,2.91E-11,0.751148462
2010-06-27 03:30:00 EDT,489941,420168,2.91E-11,0.759089248
2010-06-27 03:45:00 EDT,535838,432692,2.91E-11,0.778012312
2010-06-27 04:00:00 EDT,518894,428593,5.82E-11,0.771004478
2010-06-27 04:15:00 EDT,529976,431823,0,0.775241645
2010-06-27 04:30:00 EDT,513765,435702,2.91E-11,0.762670091
2010-06-27 04:45:00 EDT,523596,439795,2.91E-11,0.765723331
2010-06-27 05:00:00 EDT,677637,457032,0,0.829060218
2010-06-27 05:15:00 EDT,789425,449799,2.91E-11,0.868859294
2010-06-27 05:30:00 EDT,619567,481747,0,0.789437697
2010-06-27 05:45:00 EDT,1.01E+06,504320,0,0.894974964
2010-06-27 06:00:00 EDT,1.05E+06,525439,1.16E-10,0.894337258
2010-06-27 06:15:00 EDT,1.06E+06,541341,1.46E-10,0.890520755
2010-06-27 06:30:00 EDT,986750,587130,1.46E-10,0.85937754
2010-06-27 06:45:00 EDT,990483,614227,5.82E-11,0.849853679
2010-06-27 07:00:00 EDT,1.04E+06,643826,0,0.849727785
2010-06-27 07:15:00 EDT,922107,633651,0,0.824166065
2010-06-27 07:30:00 EDT,1.45E+06,701362,1.16E-10,0.900497572
2010-06-27 07:45:00 EDT,1.51E+06,719324,1.16E-10,0.90312511
2010-06-27 08:00:00 EDT,1.56E+06,740555,1.16E-10,0.903832701
2010-06-27 08:15:00 EDT,1.50E+06,734403,0,0.89765408
2010-06-27 08:30:00 EDT,1.23E+06,711557,0,0.865420452
2010-06-27 08:45:00 EDT,1.19E+06,728134,1.16E-10,0.852992855
2010-06-27 09:00:00 EDT,1.20E+06,729817,5.82E-11,0.854518739
2010-06-27 09:15:00 EDT,1.18E+06,727784,0,0.850796611
2010-06-27 09:30:00 EDT,1.22E+06,739440,0,0.854944076
2010-06-27 09:45:00 EDT,1.30E+06,758470,1.16E-10,0.863832136
2010-06-27 10:00:00 EDT,1.28E+06,746592,1.16E-10,0.863337205
2010-06-27 10:15:00 EDT,1.33E+06,768694,1.16E-10,0.865939658
2010-06-27 10:30:00 EDT,1.26E+06,746710,0,0.860022685
2010-06-27 10:45:00 EDT,1.32E+06,761160,5.82E-11,0.865940333
2010-06-27 11:00:00 EDT,1.33E+06,759582,1.75E-10,0.868866757
2010-06-27 11:15:00 EDT,1.31E+06,757241,5.82E-11,0.865823823
2010-06-27 11:30:00 EDT,1.33E+06,762021,1.75E-10,0.867906505
2010-06-27 11:45:00 EDT,1.36E+06,768194,1.16E-10,0.870340416
2010-06-27 12:00:00 EDT,1.35E+06,764080,5.82E-11,0.870532609
2010-06-27 12:15:00 EDT,1.35E+06,759356,5.82E-11,0.870812588
2010-06-27 12:30:00 EDT,1.35E+06,759292,5.82E-11,0.871544114
2010-06-27 12:45:00 EDT,1.31E+06,748664,0,0.867978181
2010-06-27 13:00:00 EDT,1.32E+06,751536,1.75E-10,0.869010598
2010-06-27 13:15:00 EDT,1.29E+06,741868,1.75E-10,0.86679685
2010-06-27 13:30:00 EDT,1.32E+06,745565,1.16E-10,0.871105101
2010-06-27 13:45:00 EDT,1.34E+06,752078,5.82E-11,0.87230472
2010-06-27 14:00:00 EDT,1.36E+06,757693,1.75E-10,0.873140652
2010-06-27 14:15:00 EDT,1.31E+06,740514,1.16E-10,0.869870043
2010-06-27 14:30:00 EDT,1.29E+06,739872,0,0.867278231
2010-06-27 14:45:00 EDT,1.26E+06,728556,1.16E-10,0.865466863
2010-06-27 15:00:00 EDT,1.29E+06,734991,1.16E-10,0.868067805
2010-06-27 15:15:00 EDT,1.26E+06,729694,1.75E-10,0.865269205
2010-06-27 15:30:00 EDT,1.29E+06,746641,0,0.865410679
2010-06-27 15:45:00 EDT,1.32E+06,751261,1.75E-10,0.869017529
2010-06-27 16:00:00 EDT,1.30E+06,750308,2.33E-10,0.866639587
2010-06-27 16:15:00 EDT,1.42E+06,760056,5.82E-11,0.881338369
2010-06-27 16:30:00 EDT,1.43E+06,782624,0,0.877325413
2010-06-27 16:45:00 EDT,1.43E+06,781349,1.75E-10,0.877850147
2010-06-27 17:00:00 EDT,1.68E+06,807828,2.33E-10,0.901653836
2010-06-27 17:15:00 EDT,1.91E+06,835702,3.49E-10,0.915879592
2010-06-27 17:30:00 EDT,1.58E+06,829754,2.33E-10,0.884953208
2010-06-27 17:45:00 EDT,1.50E+06,802486,2.33E-10,0.881571267
2010-06-27 18:00:00 EDT,1.73E+06,829087,1.16E-10,0.902266275
2010-06-27 18:15:00 EDT,1.70E+06,814398,0,0.90182958
2010-06-27 18:30:00 EDT,1.87E+06,828890,2.33E-10,0.914264657
2010-06-27 18:45:00 EDT,1.59E+06,789845,2.33E-10,0.895270562
2010-06-27 19:00:00 EDT,1.26E+06,744678,1.75E-10,0.860005715
2010-06-27 19:15:00 EDT,1.20E+06,732617,0,0.85300514
2010-06-27 19:30:00 EDT,1.10E+06,712622,1.16E-10,0.838429637
2010-06-27 19:45:00 EDT,965119,682091,1.16E-10,0.816636639
2010-06-27 20:00:00 EDT,863066,663444,8.73E-11,0.792825017
2010-06-27 20:15:00 EDT,876505,667547,5.82E-11,0.795548237
2010-06-27 20:30:00 EDT,835344,645867,5.82E-11,0.791113641
2010-06-27 20:45:00 EDT,804831,636926,2.91E-11,0.784155757
2010-06-27 21:00:00 EDT,857586,649461,0,0.797192972
2010-06-27 21:15:00 EDT,867507,652129,1.16E-10,0.799336644
2010-06-27 21:30:00 EDT,805117,615403,2.91E-11,0.794488619
2010-06-27 21:45:00 EDT,796036,611751,5.82E-11,0.79290521
2010-06-27 22:00:00 EDT,766684,596862,2.91E-11,0.789076706
2010-06-27 22:15:00 EDT,760474,594854,8.73E-11,0.787655567
2010-06-27 22:30:00 EDT,731783,561529,5.82E-11,0.793346976
2010-06-27 22:45:00 EDT,688507,548646,1.16E-10,0.782063989
2010-06-27 23:00:00 EDT,873251,552952,1.75E-10,0.844865852
2010-06-27 23:15:00 EDT,651181,529664,5.82E-11,0.775776045
2010-06-27 23:30:00 EDT,645340,503898,5.82E-11,0.788186625
2010-06-27 23:45:00 EDT,657110,505129,8.73E-11,0.792822329
2010-06-28 00:00:00 EDT,596094,482163,8.73E-11,0.777493121
2010-06-28 00:15:00 EDT,608696,485692,2.91E-11,0.781660474
2010-06-28 00:30:00 EDT,602280,470464,5.82E-11,0.788067062
2010-06-28 00:45:00 EDT,582101,464923,2.91E-11,0.781364762
2010-06-28 01:00:00 EDT,566133,454974,8.73E-11,0.779478213
2010-06-28 01:15:00 EDT,581402,457300,5.82E-11,0.786000268
2010-06-28 01:30:00 EDT,542636,440956,2.91E-11,0.776069026
2010-06-28 01:45:00 EDT,596144,454873,8.73E-11,0.795002052
2010-06-28 02:00:00 EDT,538620,437333,2.91E-11,0.776322579
2010-06-28 02:15:00 EDT,582743,449577,2.91E-11,0.791760965
2010-06-28 02:30:00 EDT,582654,446326,2.91E-11,0.793853264
2010-06-28 02:45:00 EDT,601115,450321,2.91E-11,0.800329163
2010-06-28 03:00:00 EDT,568927,439227,2.91E-11,0.791553117
2010-06-28 03:15:00 EDT,535633,432094,5.82E-11,0.778319373
2010-06-28 03:30:00 EDT,546552,435667,2.91E-11,0.781966539
2010-06-28 03:45:00 EDT,527678,429467,2.91E-11,0.775589599
2010-06-28 04:00:00 EDT,584545,446923,5.82E-11,0.794411603
2010-06-28 04:15:00 EDT,532384,433507,0,0.775439915
2010-06-28 04:30:00 EDT,560805,449861,2.91E-11,0.780042388
2010-06-28 04:45:00 EDT,542826,445908,0,0.772715632
2010-06-28 05:00:00 EDT,683862,459779,2.91E-11,0.829875857
2010-06-28 05:15:00 EDT,834042,467273,1.46E-10,0.872412588
2010-06-28 05:30:00 EDT,645514,491410,2.91E-11,0.795675393
2010-06-28 05:45:00 EDT,1.10E+06,530434,5.82E-11,0.900802739
2010-06-28 06:00:00 EDT,1.11E+06,546529,1.75E-10,0.897229454
2010-06-28 06:15:00 EDT,1.10E+06,552932,1.16E-10,0.893799517
2010-06-28 06:30:00 EDT,1.10E+06,623632,0,0.870059253
2010-06-28 06:45:00 EDT,1.05E+06,634338,5.82E-11,0.856738737
2010-06-28 07:00:00 EDT,1.09E+06,660901,5.82E-11,0.855493064
2010-06-28 07:15:00 EDT,1.02E+06,663943,1.16E-10,0.837198409
2010-06-28 07:30:00 EDT,1.57E+06,737382,0,0.904629281
2010-06-28 07:45:00 EDT,1.55E+06,731109,0,0.904744047
2010-06-28 08:00:00 EDT,1.60E+06,751868,1.16E-10,0.90529857
2010-06-28 08:15:00 EDT,1.62E+06,776179,1.75E-10,0.901407122
2010-06-28 08:30:00 EDT,1.39E+06,756697,1.75E-10,0.878172596
2010-06-28 08:45:00 EDT,1.33E+06,772206,1.16E-10,0.865299094
2010-06-28 09:00:00 EDT,1.25E+06,749705,1.16E-10,0.856842662
2010-06-28 09:15:00 EDT,1.25E+06,754819,1.75E-10,0.856313129
2010-06-28 09:30:00 EDT,1.21E+06,732189,5.82E-11,0.856164721
2010-06-28 09:45:00 EDT,1.23E+06,736530,1.16E-10,0.857346745
2010-06-28 10:00:00 EDT,1.25E+06,738463,5.82E-11,0.860787968
2010-06-28 10:15:00 EDT,1.25E+06,736123,5.82E-11,0.860889566
2010-06-28 10:30:00 EDT,1.24E+06,741287,1.75E-10,0.858464181
2010-06-28 10:45:00 EDT,1.27E+06,747065,5.82E-11,0.861892247
2010-06-28 11:00:00 EDT,1.28E+06,746048,1.16E-10,0.864397763
2010-06-28 11:15:00 EDT,1.34E+06,762002,1.16E-10,0.868784344
2010-06-28 11:30:00 EDT,1.28E+06,745927,1.75E-10,0.864380382
2010-06-28 11:45:00 EDT,1.33E+06,760757,5.82E-11,0.868269666
2010-06-28 12:00:00 EDT,1.34E+06,758416,2.91E-10,0.870461789
2010-06-28 12:15:00 EDT,1.28E+06,740897,1.16E-10,0.865116617
2010-06-28 12:30:00 EDT,1.25E+06,732163,1.16E-10,0.862497453
2010-06-28 12:45:00 EDT,1.23E+06,723956,1.16E-10,0.861783734
2010-06-28 13:00:00 EDT,1.26E+06,730064,1.16E-10,0.864911574
2010-06-28 13:15:00 EDT,1.30E+06,746751,1.16E-10,0.867541522
2010-06-28 13:30:00 EDT,1.28E+06,732401,2.33E-10,0.867523103
2010-06-28 13:45:00 EDT,1.13E+06,688915,1.75E-10,0.854406688
2010-06-28 14:00:00 EDT,1.02E+06,655244,5.82E-11,0.841166784
2010-06-28 14:15:00 EDT,795335,590513,8.73E-11,0.802892317
2010-06-28 14:30:00 EDT,857738,607934,5.82E-11,0.815858635
2010-06-28 14:45:00 EDT,946274,632208,5.82E-11,0.831498866
2010-06-28 15:00:00 EDT,976419,641664,1.16E-10,0.835698712
2010-06-28 15:15:00 EDT,996610,644258,1.75E-10,0.839803484
2010-06-28 15:30:00 EDT,991900,653013,1.16E-10,0.835244131
2010-06-28 15:45:00 EDT,1.03E+06,667031,5.82E-11,0.838530572
2010-06-28 16:00:00 EDT,1.02E+06,666405,1.16E-10,0.837321358
2010-06-28 16:15:00 EDT,1.20E+06,685910,1.75E-10,0.867647922
2010-06-28 16:30:00 EDT,1.22E+06,715650,1.16E-10,0.861949695
2010-06-28 16:45:00 EDT,1.18E+06,706805,1.16E-10,0.858264928
2010-06-28 17:00:00 EDT,1.50E+06,743390,1.16E-10,0.895988007
2010-06-28 17:15:00 EDT,1.69E+06,765203,2.33E-10,0.911391729
2010-06-28 17:30:00 EDT,1.35E+06,752409,1.75E-10,0.873139815
2010-06-28 17:45:00 EDT,1.31E+06,743561,1.16E-10,0.869427796
2010-06-28 18:00:00 EDT,1.57E+06,772837,1.75E-10,0.897122143
2010-06-28 18:15:00 EDT,1.62E+06,785903,1.16E-10,0.899474661
2010-06-28 18:30:00 EDT,1.76E+06,791781,5.82E-11,0.912333528
2010-06-28 18:45:00 EDT,1.51E+06,760076,1.16E-10,0.892708154
2010-06-28 19:00:00 EDT,1.21E+06,729985,1.75E-10,0.855758
2010-06-28 19:15:00 EDT,1.15E+06,715804,1.16E-10,0.848042721
2010-06-28 19:30:00 EDT,1.01E+06,687168,1.16E-10,0.826897733
2010-06-28 19:45:00 EDT,928532,673595,5.82E-11,0.809440851
2010-06-28 20:00:00 EDT,861986,663609,8.73E-11,0.792382769
2010-06-28 20:15:00 EDT,849803,659828,8.73E-11,0.789860885
2010-06-28 20:30:00 EDT,808419,638165,2.91E-11,0.784911346
2010-06-28 20:45:00 EDT,877269,658182,0,0.799899216
2010-06-28 21:00:00 EDT,821739,638607,5.82E-11,0.78959585
2010-06-28 21:15:00 EDT,819911,636910,1.46E-10,0.789724817
2010-06-28 21:30:00 EDT,779745,606675,5.82E-11,0.789250832
2010-06-28 21:45:00 EDT,775803,605502,5.82E-11,0.788317154
2010-06-28 22:00:00 EDT,715295,581930,5.82E-11,0.775714288
2010-06-28 22:15:00 EDT,781256,600820,5.82E-11,0.79269565
2010-06-28 22:30:00 EDT,715481,556386,5.82E-11,0.789405267
2010-06-28 22:45:00 EDT,714279,556237,5.82E-11,0.788984503
2010-06-28 23:00:00 EDT,909770,565334,8.73E-11,0.849368491
2010-06-28 23:15:00 EDT,691972,541141,2.91E-11,0.787727226
2010-06-28 23:30:00 EDT,680073,513694,1.16E-10,0.797945724
2010-06-28 23:45:00 EDT,651317,505776,5.82E-11,0.789824407
2010-06-29 00:00:00 EDT,687787,507912,1.16E-10,0.804428933
2010-06-29 00:15:00 EDT,627357,491078,2.91E-11,0.787442276
2010-06-29 00:30:00 EDT,651698,484635,5.82E-11,0.802439316
2010-06-29 00:45:00 EDT,625397,477079,5.82E-11,0.795072418
2010-06-29 01:00:00 EDT,641461,477148,2.91E-11,0.802363996
2010-06-29 01:15:00 EDT,618010,470484,8.73E-11,0.795667977
2010-06-29 01:30:00 EDT,584599,453606,5.82E-11,0.790060406
2010-06-29 01:45:00 EDT,591203,455301,2.91E-11,0.792280963
2010-06-29 02:00:00 EDT,562062,444720,5.82E-11,0.784212662
2010-06-29 02:15:00 EDT,578879,447819,2.91E-11,0.79095209
2010-06-29 02:30:00 EDT,538769,432921,0,0.779521916
2010-06-29 02:45:00 EDT,540196,434606,5.82E-11,0.779142637
2010-06-29 03:00:00 EDT,572228,441295,0,0.791874623
2010-06-29 03:15:00 EDT,532639,431285,2.91E-11,0.777172762
2010-06-29 03:30:00 EDT,562144,441200,5.82E-11,0.786647649
2010-06-29 03:45:00 EDT,513222,424227,2.91E-11,0.770769252
2010-06-29 04:00:00 EDT,533973,433933,2.91E-11,0.776057138
2010-06-29 04:15:00 EDT,516397,429044,5.82E-11,0.769163092
2010-06-29 04:30:00 EDT,538788,442465,5.82E-11,0.772804238
2010-06-29 04:45:00 EDT,548709,444175,0,0.77725734
2010-06-29 05:00:00 EDT,682652,459634,5.82E-11,0.82949954
2010-06-29 05:15:00 EDT,838527,468906,0,0.872802767
2010-06-29 05:30:00 EDT,663820,495237,5.82E-11,0.801520531
2010-06-29 05:45:00 EDT,1.08E+06,524433,5.82E-11,0.900071244
2010-06-29 06:00:00 EDT,1.10E+06,541862,5.82E-11,0.896705302
2010-06-29 06:15:00 EDT,1.04E+06,535384,5.82E-11,0.88865732
2010-06-29 06:30:00 EDT,993857,590831,8.73E-11,0.859578058
2010-06-29 06:45:00 EDT,965939,607190,2.91E-11,0.846625356
2010-06-29 07:00:00 EDT,1.01E+06,633511,2.91E-11,0.847054851
