Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3, Node4, Magnitude4, Angle4, pu4, Node5, Magnitude5, Angle5, pu5, Node6, Magnitude6, Angle6, pu6
"T_BUS3091_L", 0.208, 1,    121.607,  -30.9,    1.0126, 2,    121.607,  149.1,    1.0126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3093", 13.8, 1,    8092.59,  -30.8,    1.0157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3093_L", 0.208, 1,    121.228,  -30.8,    1.0095, 2,    121.228,  149.2,    1.0095, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3094", 13.8, 1,    8092.45,  -30.8,    1.0157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3094_L", 0.208, 1,    121.486,  -30.9,    1.0116, 2,    121.486,  149.1,    1.0116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3095", 13.8, 1,    8092.39,  -30.8,    1.0157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3095_L", 0.208, 1,     121.02,  -30.9,    1.0078, 2,     121.02,  149.1,    1.0078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3096", 13.8, 1,    8092.18,  -30.8,    1.0157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3096_L", 0.208, 1,    121.472,  -30.8,    1.0115, 2,    121.472,  149.2,    1.0115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3097", 13.8, 1,    8092.12,  -30.8,    1.0156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3097_L", 0.208, 1,    120.249,  -31.0,    1.0013, 2,    120.249,  149.0,    1.0013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3098", 13.8, 2,    8117.26, -150.6,    1.0188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3098_L", 0.208, 1,    121.595, -150.7,    1.0125, 2,    121.595,   29.3,    1.0125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3099", 13.8, 2,    8117.19, -150.6,    1.0188, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3099_L", 0.208, 1,    121.695, -150.7,    1.0134, 2,    121.695,   29.3,    1.0134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3101", 13.8, 3,    8101.38,   89.4,    1.0168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3101_L", 0.208, 1,    121.643,   89.3,    1.0129, 2,    121.643,  -90.7,    1.0129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3102", 13.8, 3,    8101.21,   89.4,    1.0168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3102_L", 0.208, 1,    120.867,   89.2,    1.0065, 2,    120.867,  -90.8,    1.0065, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3103", 13.8, 3,    8101.17,   89.4,    1.0168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3103_L", 0.208, 1,    121.339,   89.3,    1.0104, 2,    121.339,  -90.7,    1.0104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3104", 13.8, 3,    8101.28,   89.4,    1.0168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3104_L", 0.208, 1,    121.672,   89.2,    1.0132, 2,    121.672,  -90.8,    1.0132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3105", 13.8, 3,     8101.2,   89.4,    1.0168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3105_L", 0.208, 1,    121.611,   89.3,    1.0127, 2,    121.611,  -90.7,    1.0127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3106", 13.8, 3,    8101.11,   89.4,    1.0168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3106_L", 0.208, 1,    121.599,   89.2,    1.0126, 2,    121.599,  -90.8,    1.0126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3108", 13.8, 1,     8089.3,  -30.8,    1.0153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3108_L", 0.208, 1,     121.53,  -30.8,     1.012, 2,     121.53,  149.2,     1.012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3109", 13.8, 1,    8089.02,  -30.8,    1.0153, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3109_L", 0.208, 1,    119.652,  -31.0,   0.99636, 2,    119.652,  149.0,   0.99636, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3110", 13.8, 1,    8088.83,  -30.8,    1.0152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3110_L", 0.208, 1,    121.026,  -31.0,    1.0078, 2,    121.026,  149.0,    1.0078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3111", 13.8, 1,    8088.59,  -30.8,    1.0152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3111_L", 0.208, 1,    120.912,  -31.0,    1.0069, 2,    120.912,  149.0,    1.0069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3112", 13.8, 1,    8088.46,  -30.8,    1.0152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3112_L", 0.208, 1,     121.04,  -31.0,    1.0079, 2,     121.04,  149.0,    1.0079, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3114", 13.8, 2,    8115.92, -150.6,    1.0186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3114_L", 0.208, 1,    121.444, -150.7,    1.0113, 2,    121.444,   29.3,    1.0113, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3115", 13.8, 2,    8115.81, -150.6,    1.0186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3115_L", 0.208, 1,    121.584, -150.8,    1.0124, 2,    121.584,   29.2,    1.0124, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3116", 13.8, 2,    8115.76, -150.6,    1.0186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3116_L", 0.208, 1,     121.21, -150.8,    1.0093, 2,     121.21,   29.2,    1.0093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3117", 13.8, 2,    8115.74, -150.6,    1.0186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3117_L", 0.208, 1,    121.658, -150.7,    1.0131, 2,    121.658,   29.3,    1.0131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3120", 13.8, 2,    8113.03, -150.6,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3120_L", 0.208, 1,    121.785, -150.7,    1.0141, 2,    121.785,   29.3,    1.0141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3121", 13.8, 2,    8112.96, -150.6,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3121_L", 0.208, 1,    121.804, -150.7,    1.0143, 2,    121.804,   29.3,    1.0143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3122", 13.8, 2,    8112.92, -150.6,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3122_L", 0.208, 1,    121.545, -150.7,    1.0121, 2,    121.545,   29.3,    1.0121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3123", 13.8, 2,    8113.05, -150.6,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3123_L", 0.208, 1,    121.401, -150.7,    1.0109, 2,    121.401,   29.3,    1.0109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3124", 13.8, 2,    8112.95, -150.6,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3124_L", 0.208, 1,    121.683, -150.7,    1.0133, 2,    121.683,   29.3,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3125", 13.8, 2,    8112.77, -150.6,    1.0182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3125_L", 0.208, 1,    122.031, -150.7,    1.0162, 2,    122.031,   29.3,    1.0162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3126", 13.8, 2,    8112.36, -150.6,    1.0182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3126_L", 0.208, 1,    121.238, -150.7,    1.0096, 2,    121.238,   29.3,    1.0096, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3127", 13.8, 2,    8112.16, -150.6,    1.0182, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3127_L", 0.208, 1,    121.368, -150.8,    1.0106, 2,    121.368,   29.2,    1.0106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3128", 13.8, 2,    8112.01, -150.6,    1.0181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3128_L", 0.208, 1,    121.651, -150.7,     1.013, 2,    121.651,   29.3,     1.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3129", 13.8, 2,    8111.91, -150.6,    1.0181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3129_L", 0.208, 1,    121.894, -150.7,     1.015, 2,    121.894,   29.3,     1.015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3130", 13.8, 2,    8111.83, -150.6,    1.0181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3130_L", 0.208, 1,    121.692, -150.7,    1.0133, 2,    121.692,   29.3,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3131", 13.8, 2,    8111.79, -150.6,    1.0181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3131_L", 0.208, 1,    121.628, -150.7,    1.0128, 2,    121.628,   29.3,    1.0128, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3132", 13.8, 1,    8086.02,  -30.8,    1.0149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3132_L", 0.208, 1,    120.596,  -31.0,    1.0042, 2,    120.596,  149.0,    1.0042, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3134", 13.8, 1,    8085.41,  -30.8,    1.0148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3134_L", 0.208, 1,    121.278,  -30.9,    1.0099, 2,    121.278,  149.1,    1.0099, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3135", 13.8, 1,    8085.21,  -30.8,    1.0148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3135_L", 0.208, 1,     120.77,  -30.9,    1.0057, 2,     120.77,  149.1,    1.0057, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3136", 13.8, 1,    8085.02,  -30.8,    1.0148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3136_L", 0.208, 1,    120.763,  -30.9,    1.0056, 2,    120.763,  149.1,    1.0056, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3137", 13.8, 1,    8085.45,  -30.8,    1.0148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3137_L", 0.208, 1,    120.566,  -31.1,     1.004, 2,    120.566,  148.9,     1.004, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3138", 13.8, 1,     8085.3,  -30.8,    1.0148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3138_L", 0.208, 1,    120.899,  -30.9,    1.0067, 2,    120.899,  149.1,    1.0067, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3139", 13.8, 1,     8085.3,  -30.8,    1.0148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3139_L", 0.208, 1,    121.771,  -30.8,     1.014, 2,    121.771,  149.2,     1.014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3141", 13.8, 3,    8098.17,   89.4,    1.0164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3141_L", 0.208, 1,    121.319,   89.2,    1.0102, 2,    121.319,  -90.8,    1.0102, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3142", 13.8, 3,    8098.06,   89.4,    1.0164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3142_L", 0.208, 1,     121.42,   89.3,    1.0111, 2,     121.42,  -90.7,    1.0111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3143", 13.8, 3,    8097.99,   89.4,    1.0164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3143_L", 0.208, 1,    120.862,   89.2,    1.0064, 2,    120.862,  -90.8,    1.0064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3144", 13.8, 3,    8097.43,   89.4,    1.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3144_L", 0.208, 1,    121.858,   89.3,    1.0147, 2,    121.858,  -90.7,    1.0147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3145", 13.8, 3,    8097.32,   89.4,    1.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3145_L", 0.208, 1,    121.676,   89.3,    1.0132, 2,    121.676,  -90.7,    1.0132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3146", 13.8, 3,    8097.23,   89.4,    1.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3146_L", 0.208, 1,    121.705,   89.3,    1.0135, 2,    121.705,  -90.7,    1.0135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3147", 13.8, 3,    8097.15,   89.4,    1.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3147_L", 0.208, 1,    120.649,   89.2,    1.0047, 2,    120.649,  -90.8,    1.0047, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3148", 13.8, 3,    8098.06,   89.4,    1.0164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3148_L", 0.208, 1,    120.922,   89.2,    1.0069, 2,    120.922,  -90.8,    1.0069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3149", 13.8, 3,    8097.81,   89.4,    1.0164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3149_L", 0.208, 1,    121.655,   89.3,     1.013, 2,    121.655,  -90.7,     1.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3150", 13.8, 3,    8097.69,   89.4,    1.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3150_L", 0.208, 1,    121.714,   89.3,    1.0135, 2,    121.714,  -90.7,    1.0135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3151", 13.8, 3,    8097.57,   89.4,    1.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3151_L", 0.208, 1,    121.784,   89.3,    1.0141, 2,    121.784,  -90.7,    1.0141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3152", 13.8, 3,     8097.4,   89.4,    1.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3152_L", 0.208, 1,    121.723,   89.3,    1.0136, 2,    121.723,  -90.7,    1.0136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3153", 13.8, 3,    8097.31,   89.4,    1.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3153_L", 0.208, 1,    121.021,   89.3,    1.0078, 2,    121.021,  -90.7,    1.0078, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3154", 13.8, 3,    8097.28,   89.4,    1.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3154_L", 0.208, 1,    121.555,   89.1,    1.0122, 2,    121.555,  -90.9,    1.0122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3155", 13.8, 3,    8097.25,   89.4,    1.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3155_L", 0.208, 1,      121.8,   89.3,    1.0143, 2,      121.8,  -90.7,    1.0143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3157", 13.8, 3,    8097.24,   89.4,    1.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3157_L", 0.208, 1,    120.955,   89.2,    1.0072, 2,    120.955,  -90.8,    1.0072, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3158", 13.8, 3,    8096.86,   89.4,    1.0162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3158_L", 0.208, 1,    121.357,   89.2,    1.0106, 2,    121.357,  -90.8,    1.0106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3159", 13.8, 3,     8096.6,   89.4,    1.0162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3159_L", 0.208, 1,    120.922,   89.2,    1.0069, 2,    120.922,  -90.8,    1.0069, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3160", 13.8, 3,    8096.49,   89.4,    1.0162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3160_L", 0.208, 1,    121.504,   89.2,    1.0118, 2,    121.504,  -90.8,    1.0118, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3161", 13.8, 3,    8096.42,   89.4,    1.0162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3161_L", 0.208, 1,    121.714,   89.2,    1.0135, 2,    121.714,  -90.8,    1.0135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS3162", 13.8, 3,    8096.39,   89.4,    1.0162, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3162_L", 0.208, 1,    121.606,   89.2,    1.0126, 2,    121.606,  -90.8,    1.0126, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS1001", 13.8, 1,    8126.23,  -30.6,    1.0199, 2,    8131.57, -150.5,    1.0206, 3,    8131.22,   89.5,    1.0206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS1002", 13.8, 1,    8124.79,  -30.6,    1.0198, 2,       8130, -150.5,    1.0204, 3,    8129.84,   89.5,    1.0204, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS2001", 13.8, 1,    8126.23,  -30.6,    1.0199, 2,    8131.57, -150.5,    1.0206, 3,    8131.22,   89.5,    1.0206, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS2004", 13.8, 1,    8121.21,  -30.6,    1.0193, 2,    8125.26, -150.6,    1.0198, 3,    8127.16,   89.4,      1.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS2006", 13.8, 1,    8120.61,  -30.6,    1.0192, 2,    8124.55, -150.6,    1.0197, 3,    8126.75,   89.4,      1.02, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS2007", 13.8, 1,    8120.58,  -30.6,    1.0192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS2012", 13.8, 1,    8119.52,  -30.6,    1.0191, 2,    8123.11, -150.6,    1.0195, 3,    8125.98,   89.4,    1.0199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS2013", 13.8, 1,    8119.52,  -30.6,    1.0191, 2,    8123.11, -150.6,    1.0195, 3,    8125.98,   89.4,    1.0199, 4,    8119.52,  -30.6,    1.0191, 5,    8123.11, -150.6,    1.0195, 6,    8125.98,   89.4,    1.0199
"BUS2019", 13.8, 1,    8119.47,  -30.6,    1.0191, 2,    8123.05, -150.6,    1.0195, 3,    8125.94,   89.4,    1.0199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS2021", 13.8, 1,    8119.43,  -30.6,    1.0191, 2,    8123.01, -150.6,    1.0195, 3,     8125.9,   89.4,    1.0199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS2026", 13.8, 1,    8119.43,  -30.6,    1.0191, 2,    8123.01, -150.6,    1.0195, 3,     8125.9,   89.4,    1.0199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS2027", 13.8, 1,    8118.99,  -30.6,     1.019, 2,    8122.61, -150.6,    1.0195, 3,    8125.59,   89.4,    1.0199, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS2033", 13.8, 1,    8118.55,  -30.6,     1.019, 2,    8122.16, -150.6,    1.0194, 3,    8125.27,   89.4,    1.0198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS2036", 13.8, 1,    8118.24,  -30.6,    1.0189, 2,    8121.84, -150.6,    1.0194, 3,    8125.04,   89.4,    1.0198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"BUS2038", 13.8, 1,    8117.99,  -30.6,    1.0189, 2,    8121.57, -150.6,    1.0193, 3,    8124.86,   89.4,    1.0198, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
