Bus, BasekV, Node1, Magnitude1, Angle1, pu1, Node2, Magnitude2, Angle2, pu2, Node3, Magnitude3, Angle3, pu3, Node4, Magnitude4, Angle4, pu4, Node5, Magnitude5, Angle5, pu5, Node6, Magnitude6, Angle6, pu6
"T_BUS2028_L", 0.208, 1,    122.317,  -30.6,    1.0186, 2,    122.317,  149.4,    1.0186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2029_L", 0.208, 1,    122.155,  -30.8,    1.0172, 2,    122.205, -150.7,    1.0176, 3,    122.251,   89.3,     1.018, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2030_L", 0.208, 1,    122.221,  -30.7,    1.0178, 2,    122.271, -150.6,    1.0182, 3,    122.317,   89.4,    1.0186, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2031_L", 0.208, 1,    122.096,  -30.8,    1.0167, 2,    122.003,  149.2,    1.0159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2032_L", 0.208, 1,     122.28,  -30.7,    1.0182, 2,    122.328, -150.6,    1.0186, 3,    122.375,   89.4,     1.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2034_L", 0.208, 1,    122.188,  -30.7,    1.0175, 2,    122.236, -150.6,    1.0179, 3,    122.285,   89.4,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2035_L", 0.208, 1,    122.279,  -30.7,    1.0182, 2,    122.327, -150.6,    1.0186, 3,    122.376,   89.4,     1.019, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2037_L", 0.208, 1,    122.191,  -30.7,    1.0175, 2,    122.239, -150.6,    1.0179, 3,    122.289,   89.3,    1.0183, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2040_L", 0.208, 1,    121.593,  -31.3,    1.0125, 2,    121.641, -151.2,    1.0129, 3,    121.696,   88.8,    1.0134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2041_L", 0.208, 1,     122.29,  -30.7,    1.0183, 2,    122.337, -150.6,    1.0187, 3,    122.392,   89.4,    1.0192, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2042_L", 0.208, 1,    122.232,  -30.7,    1.0178, 2,    122.279, -150.6,    1.0182, 3,    122.334,   89.3,    1.0187, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2043_L", 0.208, 1,    122.193,  -30.7,    1.0175, 2,     122.24, -150.7,    1.0179, 3,    122.296,   89.3,    1.0184, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2045_L", 0.208, 1,     122.18, -150.8,    1.0174, 2,    122.061,   29.3,    1.0164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2046_L", 0.208, 1,    122.083, -150.8,    1.0166, 2,    121.856,   29.3,    1.0147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2047_L", 0.208, 1,    122.187, -150.8,    1.0175, 2,    121.998,   29.3,    1.0159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2048_L", 0.208, 1,    122.176, -150.7,    1.0174, 2,    122.048,   29.3,    1.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2049_L", 0.208, 1,    122.237,   89.2,    1.0179, 2,    122.048,  -90.7,    1.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2050_L", 0.208, 1,    122.297,   89.2,    1.0184, 2,    122.097,  -90.7,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2051_L", 0.208, 1,    122.112,   89.2,    1.0169, 2,    121.803,  -90.8,    1.0143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2052_L", 0.208, 1,    121.708,  -31.2,    1.0135, 2,    121.752, -151.1,    1.0139, 3,    121.809,   88.9,    1.0143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2053_L", 0.208, 1,    122.291,  -30.7,    1.0183, 2,    122.341, -150.7,    1.0188, 3,    122.402,   89.3,    1.0193, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2054_L", 0.208, 1,    121.905,  -30.9,    1.0151, 2,     121.52,  149.2,    1.0119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2055_L", 0.208, 1,    122.155,  -30.8,    1.0172, 2,    122.009,  149.2,     1.016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2056_L", 0.208, 1,    121.981,  -30.9,    1.0158, 2,    121.847,  149.1,    1.0146, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2058_L", 0.208, 1,     122.02,  -30.9,    1.0161, 2,    122.067, -150.8,    1.0165, 3,    122.131,   89.1,     1.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2059_L", 0.208, 1,    122.136, -150.7,     1.017, 2,    122.061,   29.3,    1.0164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS2060_L", 0.208, 1,    122.215, -150.7,    1.0177, 2,    122.159,   29.3,    1.0172, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3002_L", 0.208, 1,     121.25,  -30.9,    1.0097, 2,    121.421, -150.8,    1.0111, 3,    121.369,   89.2,    1.0107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3004_L", 0.208, 1,    122.148,  -30.7,    1.0171, 2,    122.318, -150.6,    1.0186, 3,    122.267,   89.4,    1.0181, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3006_L", 0.208, 1,     121.94,  -30.7,    1.0154, 2,    122.192, -150.6,    1.0175, 3,      122.1,   89.4,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3007_L", 0.208, 1,    121.842,  -30.8,    1.0146, 2,    122.094, -150.7,    1.0167, 3,    122.001,   89.3,    1.0159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3009_L", 0.208, 1,    121.899,  -30.8,    1.0151, 2,    121.681,  149.2,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3010_L", 0.208, 1,    121.858,  -30.9,    1.0147, 2,    121.593,  149.2,    1.0125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3011_L", 0.208, 1,     121.79,  -31.0,    1.0142, 2,    121.391,  149.1,    1.0108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3012_L", 0.208, 1,    121.951,  -30.8,    1.0155, 2,    121.822,  149.2,    1.0144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3013_L", 0.208, 1,    122.215, -150.7,    1.0177, 2,    122.143,   29.3,    1.0171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3014_L", 0.208, 1,    122.189, -150.7,    1.0175, 2,    122.023,   29.3,    1.0161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3016_L", 0.208, 1,    122.003, -150.8,    1.0159, 2,    121.668,   29.3,    1.0131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3017_L", 0.208, 1,    122.185, -150.7,    1.0175, 2,    122.089,   29.3,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3018_L", 0.208, 1,    121.996,   89.2,    1.0159, 2,    121.709,  -90.7,    1.0135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3019_L", 0.208, 1,    122.006,   89.2,     1.016, 2,    121.716,  -90.7,    1.0136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3020_L", 0.208, 1,    122.071,   89.3,    1.0165, 2,    122.003,  -90.7,    1.0159, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3021_L", 0.208, 1,     121.83,   89.1,    1.0145, 2,    121.415,  -90.8,     1.011, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3023_L", 0.208, 1,    121.968,  -30.8,    1.0157, 2,     121.82,  149.2,    1.0144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3024_L", 0.208, 1,    121.821,  -30.9,    1.0144, 2,    121.552,  149.2,    1.0122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3025_L", 0.208, 1,    121.864,  -30.9,    1.0148, 2,    121.639,  149.1,    1.0129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3026_L", 0.208, 1,    121.761,  -31.1,    1.0139, 2,    121.208,  149.0,    1.0093, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3027_L", 0.208, 1,    121.949,  -30.8,    1.0155, 2,    121.868,  149.2,    1.0148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3028_L", 0.208, 1,    121.769,  -30.9,     1.014, 2,    121.644,  149.1,    1.0129, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3029_L", 0.208, 1,    121.906,  -30.8,    1.0151, 2,    121.772,  149.2,     1.014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3031_L", 0.208, 1,    121.911,  -30.8,    1.0152, 2,    122.195, -150.7,    1.0175, 3,    122.063,   89.3,    1.0164, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3032_L", 0.208, 1,     121.76,  -30.8,    1.0139, 2,    122.052, -150.7,    1.0163, 3,     121.91,   89.3,    1.0152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3033_L", 0.208, 1,    121.553,  -30.9,    1.0122, 2,    121.856, -150.7,    1.0147, 3,    121.699,   89.3,    1.0134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3034_L", 0.208, 1,    121.868,  -30.8,    1.0148, 2,    122.178, -150.7,    1.0174, 3,    122.011,   89.3,     1.016, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3035_L", 0.208, 1,     121.54,  -30.9,    1.0121, 2,    121.816, -150.8,    1.0144, 3,    121.696,   89.2,    1.0134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3036_L", 0.208, 1,    121.914,  -30.8,    1.0152, 2,    122.186, -150.7,    1.0175, 3,    122.072,   89.3,    1.0165, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3037_L", 0.208, 1,    121.709,  -30.8,    1.0135, 2,    121.979, -150.7,    1.0157, 3,    121.869,   89.3,    1.0148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3038_L", 0.208, 1,    121.803,  -30.8,    1.0143, 2,     122.07, -150.7,    1.0165, 3,    121.966,   89.3,    1.0156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3039_L", 0.208, 1,    121.883,  -30.8,    1.0149, 2,    122.146, -150.7,    1.0171, 3,    122.048,   89.3,    1.0163, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3041_L", 0.208, 1,    122.053,   89.2,    1.0164, 2,    121.873,  -90.7,    1.0149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3042_L", 0.208, 1,    122.007,   89.1,     1.016, 2,    121.593,  -90.9,    1.0125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3043_L", 0.208, 1,    121.962,   89.1,    1.0156, 2,    121.594,  -90.8,    1.0125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3044_L", 0.208, 1,     121.99,   89.3,    1.0158, 2,    121.769,  -90.7,     1.014, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3045_L", 0.208, 1,    122.041,   89.2,    1.0163, 2,    121.803,  -90.7,    1.0143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3047_L", 0.208, 1,    121.561,  -30.8,    1.0123, 2,    121.836, -150.7,    1.0146, 3,    121.711,   89.3,    1.0135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3048_L", 0.208, 1,    121.995,  -30.8,    1.0159, 2,    122.269, -150.6,    1.0182, 3,    122.144,   89.4,    1.0171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3049_L", 0.208, 1,    122.027,  -30.7,    1.0161, 2,    122.301, -150.6,    1.0184, 3,    122.176,   89.4,    1.0174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3050_L", 0.208, 1,    121.971,  -30.7,    1.0157, 2,    122.245, -150.6,     1.018, 3,     122.12,   89.4,    1.0169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3051_L", 0.208, 1,    121.981,  -30.7,    1.0158, 2,    122.255, -150.6,     1.018, 3,     122.13,   89.4,     1.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3052_L", 0.208, 1,    121.754,  -30.8,    1.0139, 2,    122.029, -150.7,    1.0162, 3,    121.903,   89.3,    1.0151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3054_L", 0.208, 1,    121.976,  -30.7,    1.0157, 2,    122.236, -150.6,    1.0179, 3,    122.144,   89.4,    1.0171, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3056_L", 0.208, 1,    122.082, -150.7,    1.0166, 2,    121.879,   29.3,    1.0149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3057_L", 0.208, 1,    122.047, -150.7,    1.0163, 2,     121.85,   29.3,    1.0147, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3058_L", 0.208, 1,    122.102, -150.7,    1.0168, 2,    121.915,   29.3,    1.0152, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3059_L", 0.208, 1,    122.019, -150.8,    1.0161, 2,    121.785,   29.3,    1.0141, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3060_L", 0.208, 1,    122.094, -150.7,    1.0167, 2,    121.899,   29.3,    1.0151, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3061_L", 0.208, 1,    122.186, -150.7,    1.0175, 2,    122.117,   29.4,    1.0169, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3062_L", 0.208, 1,    122.184, -150.6,    1.0174, 2,    122.134,   29.4,     1.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3063_L", 0.208, 1,    121.961, -150.9,    1.0156, 2,     121.61,   29.2,    1.0127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3064_L", 0.208, 1,    121.954, -150.9,    1.0155, 2,    121.535,   29.1,     1.012, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3065_L", 0.208, 1,    122.107, -150.7,    1.0168, 2,    121.957,   29.3,    1.0156, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3066_L", 0.208, 1,    122.055, -150.7,    1.0164, 2,     121.88,   29.3,    1.0149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3067_L", 0.208, 1,    121.986, -150.8,    1.0158, 2,    121.653,   29.2,     1.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3070_L", 0.208, 1,    122.038,  -30.7,    1.0162, 2,    122.352, -150.6,    1.0188, 3,     122.18,   89.4,    1.0174, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3071_L", 0.208, 1,     121.96,  -30.8,    1.0156, 2,    122.275, -150.6,    1.0182, 3,    122.103,   89.4,    1.0168, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3072_L", 0.208, 1,    121.988,  -30.8,    1.0158, 2,    122.302, -150.6,    1.0184, 3,     122.13,   89.4,     1.017, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3073_L", 0.208, 1,     121.94,  -30.8,    1.0154, 2,    122.255, -150.6,     1.018, 3,    122.083,   89.4,    1.0166, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3074_L", 0.208, 1,    121.792,  -30.8,    1.0142, 2,    122.107, -150.7,    1.0168, 3,    121.935,   89.3,    1.0154, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3077_L", 0.208, 1,    121.741,  -31.0,    1.0138, 2,    122.062, -150.9,    1.0164, 3,    121.882,   89.1,    1.0149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3078_L", 0.208, 1,    121.829,  -30.8,    1.0145, 2,    122.149, -150.7,    1.0172, 3,     121.97,   89.3,    1.0157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3081_L", 0.208, 1,    121.964,  -30.8,    1.0156, 2,    122.307, -150.6,    1.0185, 3,    122.098,   89.4,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3083_L", 0.208, 1,    121.823,  -30.9,    1.0144, 2,    121.618,  149.1,    1.0127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3084_L", 0.208, 1,    121.845,  -30.9,    1.0146, 2,    121.724,  149.2,    1.0136, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3085_L", 0.208, 1,    121.703,  -31.0,    1.0134, 2,    121.339,  149.0,    1.0104, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3086_L", 0.208, 1,    121.806,  -30.9,    1.0143, 2,     121.68,  149.2,    1.0132, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3087_L", 0.208, 1,    121.716,  -30.9,    1.0136, 2,    121.496,  149.1,    1.0117, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3088_L", 0.208, 1,    121.673,  -31.1,    1.0132, 2,     121.22,  148.9,    1.0094, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3089_L", 0.208, 1,    121.866,  -30.8,    1.0148, 2,    121.821,  149.2,    1.0144, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3090_L", 0.208, 1,    121.828,  -30.9,    1.0145, 2,    121.654,  149.1,     1.013, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3091_L", 0.208, 1,    121.781,  -30.9,    1.0141, 2,    121.709,  149.1,    1.0135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3093_L", 0.208, 1,    121.716,  -30.9,    1.0136, 2,    121.487,  149.1,    1.0116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3094_L", 0.208, 1,    121.853,  -30.9,    1.0147, 2,    121.685,  149.1,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3095_L", 0.208, 1,     121.68,  -31.0,    1.0133, 2,    121.363,  149.1,    1.0106, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3096_L", 0.208, 1,     121.81,  -30.9,    1.0143, 2,    121.657,  149.1,    1.0131, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3097_L", 0.208, 1,    121.463,  -31.2,    1.0114, 2,    120.863,  148.9,    1.0064, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3098_L", 0.208, 1,    122.058, -150.8,    1.0164, 2,    121.836,   29.2,    1.0145, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3099_L", 0.208, 1,    122.189, -150.8,    1.0175, 2,    121.952,   29.2,    1.0155, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3101_L", 0.208, 1,    121.928,   89.3,    1.0153, 2,    121.801,  -90.7,    1.0143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3102_L", 0.208, 1,    121.764,   89.1,    1.0139, 2,    121.322,  -90.9,    1.0103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3103_L", 0.208, 1,    121.822,   89.2,    1.0144, 2,    121.591,  -90.8,    1.0125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3104_L", 0.208, 1,    121.896,   89.2,     1.015, 2,    121.797,  -90.8,    1.0142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3105_L", 0.208, 1,    121.965,   89.3,    1.0156, 2,    121.801,  -90.7,    1.0143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3106_L", 0.208, 1,    121.847,   89.2,    1.0146, 2,    121.736,  -90.8,    1.0137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3108_L", 0.208, 1,    121.798,  -30.9,    1.0142, 2,    121.682,  149.1,    1.0133, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3109_L", 0.208, 1,     121.16,  -31.3,    1.0089, 2,    120.411,  148.9,    1.0027, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3110_L", 0.208, 1,    121.706,  -31.1,    1.0135, 2,    121.377,  148.9,    1.0107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3111_L", 0.208, 1,    121.604,  -31.1,    1.0126, 2,    121.268,  149.0,    1.0098, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3112_L", 0.208, 1,    121.705,  -31.1,    1.0135, 2,    121.383,  148.9,    1.0108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3114_L", 0.208, 1,    122.016, -150.8,    1.0161, 2,     121.74,   29.3,    1.0137, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3115_L", 0.208, 1,    122.135, -150.9,     1.017, 2,    121.867,   29.2,    1.0148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3116_L", 0.208, 1,    122.011, -150.9,     1.016, 2,    121.617,   29.2,    1.0127, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3117_L", 0.208, 1,    122.076, -150.8,    1.0165, 2,    121.879,   29.3,    1.0149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3120_L", 0.208, 1,    122.153, -150.8,    1.0172, 2,    121.981,   29.3,    1.0158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3121_L", 0.208, 1,    122.134, -150.7,     1.017, 2,    121.981,   29.3,    1.0158, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3122_L", 0.208, 1,    122.018, -150.8,    1.0161, 2,    121.792,   29.3,    1.0142, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3123_L", 0.208, 1,    121.965, -150.8,    1.0156, 2,    121.692,   29.2,    1.0134, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3124_L", 0.208, 1,    122.056, -150.7,    1.0164, 2,    121.881,   29.3,    1.0149, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3125_L", 0.208, 1,    122.142, -150.7,    1.0171, 2,      122.1,   29.3,    1.0167, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3126_L", 0.208, 1,    121.926, -150.9,    1.0153, 2,     121.59,   29.2,    1.0125, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3127_L", 0.208, 1,    122.044, -150.9,    1.0163, 2,    121.714,   29.2,    1.0135, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3128_L", 0.208, 1,    122.069, -150.8,    1.0165, 2,    121.871,   29.3,    1.0148, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
"T_BUS3129_L", 0.208, 1,    122.132, -150.7,     1.017, 2,    122.027,   29.3,    1.0161, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
