"Hour", kWh, kvarh, "Peak kW", "peak kVA", "Losses kWh", "Losses kvarh", "Peak Losses kW"
3608, 3798.51244522984, 1807.73072448437, 7159.82706462325, 7975.47720918669, 102.965935548011, 298.366850175547, 258.589429246383
3609, 3704.00109195454, 1762.14713863841, 7159.82706462325, 7975.47720918669, 100.044891716731, 287.164490741944, 258.589429246383
3610, 3336.11144629387, 1585.29584214648, 7159.82706462325, 7975.47720918669, 89.4569232745978, 246.399521002649, 258.589429246383
3611, 3044.73120243902, 1446.3736130969, 7159.82706462325, 7975.47720918669, 81.9147358751334, 217.26175716377, 258.589429246383
3612, 2635.00168647037, 1252.72221705006, 7159.82706462325, 7975.47720918669, 72.5083479633377, 180.891433751518, 258.589429246383
3613, 2445.8766994559, 1164.1533972606, 7159.82706462325, 7975.47720918669, 68.6481026241539, 165.925154762368, 258.589429246383
3614, 2236.40370754813, 1066.40768818641, 7159.82706462325, 7975.47720918669, 64.7308420599515, 150.684703367153, 258.589429246383
3615, 2015.84346098271, 964.033808759621, 7159.82706462325, 7975.47720918669, 60.9884716625935, 136.132739032871, 258.589429246383
3616, 1989.03018209568, 951.824223646806, 7159.82706462325, 7975.47720918669, 60.5395866832526, 134.451452486594, 258.589429246383
3617, 2077.12050284467, 992.707646673197, 7159.82706462325, 7975.47720918669, 61.9351552827698, 139.977523003796, 258.589429246383
3618, 2267.72246281006, 1081.29419720216, 7159.82706462325, 7975.47720918669, 65.2243470935527, 152.821392422747, 258.589429246383
3619, 2756.55628082395, 1310.31644063128, 7159.82706462325, 7975.47720918669, 75.0750264470201, 191.067510486853, 258.589429246383
3620, 3097.78839835579, 1471.70339435889, 7159.82706462325, 7975.47720918669, 83.1649527563496, 222.325132961873, 258.589429246383
3621, 3203.88507378391, 1522.18100378681, 7159.82706462325, 7975.47720918669, 85.8745902493964, 232.799892322381, 258.589429246383
3622, 3273.96504281187, 1555.60221535621, 7159.82706462325, 7975.47720918669, 87.7426797683733, 239.958590797041, 258.589429246383
3623, 3137.5587082222, 1490.56326345166, 7159.82706462325, 7975.47720918669, 84.1609351308714, 226.221509729861, 258.589429246383
3624, 2857.88008369211, 1357.89219057204, 7159.82706462325, 7975.47720918669, 77.3131189143501, 199.91494131873, 258.589429246383
3625, 2487.61592291582, 1183.68086507257, 7159.82706462325, 7975.47720918669, 69.2498481036368, 168.934423232648, 258.589429246383
3626, 2229.54104782686, 1063.27565801706, 7159.82706462325, 7975.47720918669, 64.3683348204056, 149.990520415644, 258.589429246383
3627, 2137.27946396227, 1020.52800910932, 7159.82706462325, 7975.47720918669, 62.7690869132658, 143.748051933179, 258.589429246383
3628, 2082.79054413677, 995.297093232931, 7159.82706462325, 7975.47720918669, 61.8466810255201, 140.1711899027, 258.589429246383
3629, 2142.13188776889, 1022.91098236909, 7159.82706462325, 7975.47720918669, 62.8606195578025, 144.075129283572, 258.589429246383
3630, 2313.83080765503, 1102.83568339178, 7159.82706462325, 7975.47720918669, 65.9273734679046, 155.968503847511, 258.589429246383
3631, 2735.12452686209, 1300.23331361976, 7159.82706462325, 7975.47720918669, 74.5352905032203, 189.177191303503, 258.589429246383
3632, 3095.64819315138, 1470.66173381289, 7159.82706462325, 7975.47720918669, 83.1455746957551, 222.171682909962, 258.589429246383
3633, 3013.63256565596, 1431.63064379121, 7159.82706462325, 7975.47720918669, 81.1299433707233, 214.334224896378, 258.589429246383
3634, 2799.25628968462, 1330.14193395431, 7159.82706462325, 7975.47720918669, 76.0951594344482, 194.843554828517, 258.589429246383
3635, 2532.76686785608, 1204.75683224276, 7159.82706462325, 7975.47720918669, 70.3783850894218, 172.674991892325, 258.589429246383
3636, 2288.48098344359, 1090.59086375972, 7159.82706462325, 7975.47720918669, 65.6476635591508, 154.338348541936, 258.589429246383
3637, 2111.23242284127, 1008.24144511898, 7159.82706462325, 7975.47720918669, 62.5296859004105, 142.222440632589, 258.589429246383
3638, 1956.64937580944, 936.690136647365, 7159.82706462325, 7975.47720918669, 60.0266458204712, 132.47411402688, 258.589429246383
3639, 1852.88282927608, 888.852097254937, 7159.82706462325, 7975.47720918669, 58.466497714396, 126.363174277061, 258.589429246383
3640, 1810.61083606826, 869.449373806811, 7159.82706462325, 7975.47720918669, 57.8614014526956, 123.975993076634, 258.589429246383
3641, 1946.9727179222, 932.525325802069, 7159.82706462325, 7975.47720918669, 59.9135231428449, 131.923593566094, 258.589429246383
3642, 2139.32803338178, 1021.62063435758, 7159.82706462325, 7975.47720918669, 63.0184066590131, 144.084304941592, 258.589429246383
3643, 2591.63078213439, 1232.78469451366, 7159.82706462325, 7975.47720918669, 71.5319895638573, 177.316123856151, 258.589429246383
3644, 3003.03214456003, 1426.74378694434, 7159.82706462325, 7975.47720918669, 80.8178053335487, 213.268326967243, 258.589429246383
3645, 3139.90922038753, 1491.70824369215, 7159.82706462325, 7975.47720918669, 84.2294539930345, 226.447708814602, 258.589429246383
3646, 3201.71686964368, 1521.13307267183, 7159.82706462325, 7975.47720918669, 85.8329592777614, 232.615561838511, 258.589429246383
3647, 3147.83028471785, 1495.47394879742, 7159.82706462325, 7975.47720918669, 84.4102210840002, 227.221208175459, 258.589429246383
3648, 2841.53730555802, 1350.19165599795, 7159.82706462325, 7975.47720918669, 76.8955385491139, 198.419512827184, 258.589429246383
3649, 2593.38345554518, 1233.35406423981, 7159.82706462325, 7975.47720918669, 71.4100541580712, 177.314152656034, 258.589429246383
3650, 2451.88741909659, 1167.09728005044, 7159.82706462325, 7975.47720918669, 68.5372359767615, 166.186726602631, 258.589429246383
3651, 2491.6454478538, 1185.79913027882, 7159.82706462325, 7975.47720918669, 69.3415861954585, 169.266843078595, 258.589429246383
3652, 2543.74055284751, 1210.19926204677, 7159.82706462325, 7975.47720918669, 70.4095335159149, 173.368897373181, 258.589429246383
3653, 2668.63851282741, 1268.85452583553, 7159.82706462325, 7975.47720918669, 73.0518192610116, 183.541637345526, 258.589429246383
3654, 2825.78465864187, 1342.90186784562, 7159.82706462325, 7975.47720918669, 76.5367756449395, 197.017821875348, 258.589429246383
3655, 3327.5303050059, 1581.19395457695, 7159.82706462325, 7975.47720918669, 89.1945036176751, 245.528160038704, 258.589429246383
3656, 3723.96848810947, 1771.62450901872, 7159.82706462325, 7975.47720918669, 100.770367009198, 289.676335802925, 258.589429246383
3657, 3566.67362689316, 1695.87929053201, 7159.82706462325, 7975.47720918669, 96.0432321162933, 271.57454330136, 258.589429246383
3658, 3324.31170068096, 1579.5960088642, 7159.82706462325, 7975.47720918669, 89.1884730697578, 245.265644822699, 258.589429246383
3659, 2906.39322220822, 1380.70311710755, 7159.82706462325, 7975.47720918669, 78.5854779569587, 204.425301035974, 258.589429246383
3660, 2614.62171044481, 1243.16720996111, 7159.82706462325, 7975.47720918669, 72.0577462693692, 179.232578870508, 258.589429246383
3661, 2358.27333872112, 1123.15053574112, 7159.82706462325, 7975.47720918669, 66.9201255493964, 159.354548585182, 258.589429246383
3662, 2148.61925803407, 1025.58749274479, 7159.82706462325, 7975.47720918669, 63.1354883714862, 144.662233167935, 258.589429246383
3663, 2006.2936058837, 959.671365392841, 7159.82706462325, 7975.47720918669, 60.799205965697, 135.510133908053, 258.589429246383
3664, 1907.21143346947, 913.927718496201, 7159.82706462325, 7975.47720918669, 59.2648390814165, 129.510989931209, 258.589429246383
3665, 2046.23627483822, 978.430953572583, 7159.82706462325, 7975.47720918669, 61.4457929532006, 138.024302610695, 258.589429246383
3666, 2227.1040654135, 1062.3916384932, 7159.82706462325, 7975.47720918669, 64.508579552168, 149.995988670251, 258.589429246383
3667, 2637.9569129244, 1254.50766380372, 7159.82706462325, 7975.47720918669, 72.5032894744619, 181.089478255289, 258.589429246383
3668, 2960.3012102208, 1406.48897031935, 7159.82706462325, 7975.47720918669, 79.7777991647088, 209.266844757762, 258.589429246383
3669, 3073.50880939396, 1460.13001764179, 7159.82706462325, 7975.47720918669, 82.5583261295764, 219.984895220551, 258.589429246383
3670, 3043.11698815641, 1445.68486305189, 7159.82706462325, 7975.47720918669, 81.7822442121326, 217.056666220288, 258.589429246383
3671, 3037.19623295399, 1442.8962727257, 7159.82706462325, 7975.47720918669, 81.6132047878604, 216.478883516285, 258.589429246383
3672, 2966.7289962736, 1409.47985447936, 7159.82706462325, 7975.47720918669, 79.8688654266211, 209.819354047345, 258.589429246383
3673, 2596.96348280562, 1234.96756053188, 7159.82706462325, 7975.47720918669, 71.4925028904634, 177.603156261505, 258.589429246383
3674, 2418.39300226654, 1151.40564209959, 7159.82706462325, 7975.47720918669, 67.8926095006654, 163.6495670441, 258.589429246383
3675, 2351.15736694896, 1120.08196795254, 7159.82706462325, 7975.47720918669, 66.6023333701554, 158.657663253628, 258.589429246383
3676, 2353.07741514825, 1121.03194129393, 7159.82706462325, 7975.47720918669, 66.6319247689498, 158.790386910093, 258.589429246383
3677, 2357.04449271783, 1122.87744877432, 7159.82706462325, 7975.47720918669, 66.7192779637947, 159.090772408891, 258.589429246383
3678, 2477.47702380963, 1179.22396215243, 7159.82706462325, 7975.47720918669, 69.0736339403589, 168.161931988614, 258.589429246383
3679, 2625.55495528369, 1248.62113250302, 7159.82706462325, 7975.47720918669, 72.1508834216529, 179.979708326854, 258.589429246383
3680, 2702.41529106588, 1284.72058829909, 7159.82706462325, 7975.47720918669, 73.8465784187238, 186.397881836488, 258.589429246383
3681, 2962.52445126315, 1407.53752701416, 7159.82706462325, 7975.47720918669, 79.8538612468116, 209.476995051438, 258.589429246383
3682, 3092.48746904154, 1469.12886508641, 7159.82706462325, 7975.47720918669, 83.1248068424832, 221.871994032797, 258.589429246383
3683, 2859.98868229327, 1358.82611127693, 7159.82706462325, 7975.47720918669, 77.5514789922188, 200.248454363867, 258.589429246383
3684, 2848.91836189249, 1353.65467046898, 7159.82706462325, 7975.47720918669, 77.3310580599075, 199.294462884431, 258.589429246383
3685, 2533.33836309998, 1204.99653040961, 7159.82706462325, 7975.47720918669, 70.4765802433525, 172.783574281949, 258.589429246383
3686, 2494.66442887803, 1187.03467265567, 7159.82706462325, 7975.47720918669, 69.7159806426961, 169.776947039135, 258.589429246383
3687, 2372.73120468082, 1129.98529052432, 7159.82706462325, 7975.47720918669, 67.3038934142102, 160.509870740824, 258.589429246383
3688, 2369.67537657367, 1128.65696277609, 7159.82706462325, 7975.47720918669, 67.2018149952153, 160.243254824255, 258.589429246383
3689, 2401.04261474463, 1143.3227891549, 7159.82706462325, 7975.47720918669, 67.7752323834275, 162.549263539626, 258.589429246383
3690, 2530.27366057051, 1203.8401723132, 7159.82706462325, 7975.47720918669, 70.2984044956364, 172.443496340669, 258.589429246383
3691, 2859.86584061826, 1358.96436825875, 7159.82706462325, 7975.47720918669, 77.4505461587757, 200.166596826507, 258.589429246383
3692, 2818.09794748967, 1339.14619399325, 7159.82706462325, 7975.47720918669, 76.4573356503628, 196.42248617635, 258.589429246383
3693, 2872.57481211689, 1364.91297624279, 7159.82706462325, 7975.47720918669, 77.6993979303923, 201.264498171784, 258.589429246383
3694, 2819.79564335635, 1339.96952136666, 7159.82706462325, 7975.47720918669, 76.4499015943937, 196.534095755283, 258.589429246383
3695, 2640.58432780745, 1255.54421255402, 7159.82706462325, 7975.47720918669, 72.4371590064229, 181.184077353709, 258.589429246383
3696, 2399.91748625393, 1142.74310346261, 7159.82706462325, 7975.47720918669, 67.5259673832964, 162.246965701861, 258.589429246383
3697, 2143.74743037114, 1023.42166315854, 7159.82706462325, 7975.47720918669, 62.8640873824522, 144.145001380827, 258.589429246383
3698, 1912.7520923445, 916.494349710812, 7159.82706462325, 7975.47720918669, 59.1429741749753, 129.626916103073, 258.589429246383
3699, 1843.08916975734, 884.536238503368, 7159.82706462325, 7975.47720918669, 58.1092433262251, 125.585498953091, 258.589429246383
3700, 1883.61261531228, 903.333906692773, 7159.82706462325, 7975.47720918669, 58.7105519062721, 127.926760536195, 258.589429246383
3701, 1915.21108760584, 917.89281245917, 7159.82706462325, 7975.47720918669, 59.199701400799, 129.797046919427, 258.589429246383
3702, 1983.02718433772, 949.244222181675, 7159.82706462325, 7975.47720918669, 60.2894072659885, 133.927144497035, 258.589429246383
3703, 2053.10097437843, 981.63951220956, 7159.82706462325, 7975.47720918669, 61.4569402934655, 138.352001849988, 258.589429246383
3704, 2343.10881426405, 1116.51596452568, 7159.82706462325, 7975.47720918669, 66.6503052383308, 158.247285253253, 258.589429246383
3705, 2478.88816253968, 1179.79993769985, 7159.82706462325, 7975.47720918669, 69.3169316277346, 168.473438185211, 258.589429246383
3706, 2728.11922716939, 1296.78160805653, 7159.82706462325, 7975.47720918669, 74.6132438252829, 188.777651540489, 258.589429246383
3707, 2737.85503743258, 1301.25385193858, 7159.82706462325, 7975.47720918669, 74.8496227380697, 189.629041739027, 258.589429246383
3708, 2688.99423551194, 1278.2443843754, 7159.82706462325, 7975.47720918669, 73.7380673796993, 185.449875008876, 258.589429246383
3709, 2765.53933313527, 1314.33941407816, 7159.82706462325, 7975.47720918669, 75.413164246635, 191.961581921533, 258.589429246383
3710, 2839.04681484487, 1349.02193251417, 7159.82706462325, 7975.47720918669, 77.0681258624857, 198.388321603572, 258.589429246383
3711, 2758.0334909867, 1310.76141816313, 7159.82706462325, 7975.47720918669, 75.2000171789314, 191.27006799814, 258.589429246383
3712, 2648.73309336744, 1259.30424522251, 7159.82706462325, 7975.47720918669, 72.7896678219081, 182.024804819951, 258.589429246383
3713, 2766.01034601161, 1314.60304680216, 7159.82706462325, 7975.47720918669, 75.3476376568649, 191.935844489372, 258.589429246383
3714, 3071.14832682436, 1458.99691382185, 7159.82706462325, 7975.47720918669, 82.5710825754715, 219.820026252945, 258.589429246383
3715, 3112.08546530274, 1478.43769667961, 7159.82706462325, 7975.47720918669, 83.5618672454721, 223.747252964761, 258.589429246383
3716, 3165.01156671833, 1503.63906449092, 7159.82706462325, 7975.47720918669, 84.894244324227, 228.936895142487, 258.589429246383
3717, 3085.19665810229, 1465.66767934847, 7159.82706462325, 7975.47720918669, 82.8336961471127, 221.086730951311, 258.589429246383
3718, 2963.204113058, 1407.77739315508, 7159.82706462325, 7975.47720918669, 79.8130701311032, 209.50861379166, 258.589429246383
3719, 2597.95530087198, 1235.42296461738, 7159.82706462325, 7975.47720918669, 71.5385717794562, 177.698530223265, 258.589429246383
3720, 2109.31789498256, 1007.2306571545, 7159.82706462325, 7975.47720918669, 62.2836041608223, 141.872088762258, 258.589429246383
3721, 1750.3224037826, 841.50725365683, 7159.82706462325, 7975.47720918669, 56.7831006306571, 120.417718143695, 258.589429246383
3722, 1527.97422387439, 739.674477011354, 7159.82706462325, 7975.47720918669, 53.9460293117271, 109.209068643779, 258.589429246383
3723, 1368.53780252936, 666.977049829641, 7159.82706462325, 7975.47720918669, 52.1656085810835, 102.131703219805, 258.589429246383
3724, 1960.53039727474, 938.79650427092, 7159.82706462325, 7975.47720918669, 59.8692562429702, 132.488445422691, 258.589429246383
3725, 1640.65541005361, 791.157966551305, 7159.82706462325, 7975.47720918669, 55.3647539423143, 114.72535569931, 258.589429246383
3726, 1963.25012224431, 940.368843564829, 7159.82706462325, 7975.47720918669, 59.984691301715, 132.727289091404, 258.589429246383
3727, 2556.91489959513, 1216.343624459, 7159.82706462325, 7975.47720918669, 70.6959242496179, 174.407918188097, 258.589429246383
3728, 2883.0709734896, 1369.98863660024, 7159.82706462325, 7975.47720918669, 77.8937779285522, 202.158073667707, 258.589429246383
3729, 2795.99844626727, 1328.73030487498, 7159.82706462325, 7975.47720918669, 75.9067873696908, 194.4387601581, 258.589429246383
3730, 2754.83208880133, 1309.31867756114, 7159.82706462325, 7975.47720918669, 75.0063381871039, 190.892157552462, 258.589429246383
3731, 2671.4639203723, 1270.04118656973, 7159.82706462325, 7975.47720918669, 73.1887428786035, 183.839873799708, 258.589429246383
3732, 2450.05132733774, 1166.10358154127, 7159.82706462325, 7975.47720918669, 68.6202335851509, 166.160160369713, 258.589429246383
3733, 2279.61901724778, 1086.58186942577, 7159.82706462325, 7975.47720918669, 65.3799398466381, 153.608107944891, 258.589429246383
3734, 2259.88330905575, 1077.50754324425, 7159.82706462325, 7975.47720918669, 65.0229174309608, 152.217160911355, 258.589429246383
3735, 2152.64551283749, 1027.5926107935, 7159.82706462325, 7975.47720918669, 63.118960242994, 144.85186668032, 258.589429246383
3736, 2168.61710130734, 1035.11824150914, 7159.82706462325, 7975.47720918669, 63.3907340426175, 145.920150659685, 258.589429246383
3737, 2432.02927270993, 1158.01925210736, 7159.82706462325, 7975.47720918669, 68.2170743910619, 164.73743278657, 258.589429246383
3738, 2843.21213182727, 1351.17325751145, 7159.82706462325, 7975.47720918669, 76.9863041921688, 198.60982713674, 258.589429246383
3739, 3523.16362514609, 1674.89800442917, 7159.82706462325, 7975.47720918669, 94.7006957477658, 266.617421218674, 258.589429246383
3740, 3818.58828624588, 1817.42405522824, 7159.82706462325, 7975.47720918669, 103.688455410943, 300.90945459416, 258.589429246383
3741, 3936.15098238123, 1874.51379306425, 7159.82706462325, 7975.47720918669, 107.440019784633, 315.303677771539, 258.589429246383
3742, 3885.45885614586, 1849.95698898772, 7159.82706462325, 7975.47720918669, 105.78669664869, 309.019969636261, 258.589429246383
3743, 3605.94351677827, 1714.85342166418, 7159.82706462325, 7975.47720918669, 97.1298516760594, 275.935657493701, 258.589429246383
3744, 3305.32777283801, 1570.57777004519, 7159.82706462325, 7975.47720918669, 88.5842003852947, 243.202122518701, 258.589429246383
3745, 3002.17951739599, 1426.2382359588, 7159.82706462325, 7975.47720918669, 80.7243489481236, 213.120755875214, 258.589429246383
3746, 2927.75161894124, 1391.0443070755, 7159.82706462325, 7975.47720918669, 78.90298582836, 206.177479420222, 258.589429246383
3747, 2938.1408920245, 1395.98472482939, 7159.82706462325, 7975.47720918669, 79.1500419027957, 207.135508410303, 258.589429246383
3748, 2972.61117009402, 1412.32378690207, 7159.82706462325, 7975.47720918669, 79.9705673782084, 210.316372242186, 258.589429246383
3749, 3069.69231229113, 1458.39595154468, 7159.82706462325, 7975.47720918669, 82.3546628948388, 219.50288613016, 258.589429246383
3750, 3343.48495735753, 1588.89529446567, 7159.82706462325, 7975.47720918669, 89.5331703280581, 247.076736834726, 258.589429246383
3751, 3875.08770441739, 1844.80673453197, 7159.82706462325, 7975.47720918669, 105.368287436597, 307.635322479446, 258.589429246383
3752, 4110.62182596202, 1959.50458004215, 7159.82706462325, 7975.47720918669, 113.137532346716, 337.374131249625, 258.589429246383
3753, 3779.79867980881, 1798.89082315445, 7159.82706462325, 7975.47720918669, 102.317190386037, 296.052019438244, 258.589429246383
3754, 3433.22919652953, 1631.87972281516, 7159.82706462325, 7975.47720918669, 92.048388059663, 256.658547047753, 258.589429246383
3755, 3068.69767884318, 1457.83523709314, 7159.82706462325, 7975.47720918669, 82.3471556824074, 219.409058546091, 258.589429246383
3756, 2850.14505110815, 1354.29962353199, 7159.82706462325, 7975.47720918669, 77.0895308676354, 199.15323270824, 258.589429246383
3757, 2677.67745447602, 1273.00438874468, 7159.82706462325, 7975.47720918669, 73.2326719118893, 184.251452270675, 258.589429246383
3758, 2413.13841309661, 1148.90423186154, 7159.82706462325, 7975.47720918669, 67.8006001235434, 163.248616303965, 258.589429246383
3759, 2239.56310796419, 1068.01191090902, 7159.82706462325, 7975.47720918669, 64.5591340163276, 150.688187167942, 258.589429246383
3760, 2199.61269619521, 1049.54009197423, 7159.82706462325, 7975.47720918669, 63.8453105460089, 147.931521731147, 258.589429246383
3761, 2374.5601721245, 1131.17317236572, 7159.82706462325, 7975.47720918669, 67.0590434703886, 160.380972047464, 258.589429246383
3762, 2767.55573766085, 1315.5310341038, 7159.82706462325, 7975.47720918669, 75.2233514527041, 191.917098709098, 258.589429246383
3763, 3310.30294508526, 1573.00313533751, 7159.82706462325, 7975.47720918669, 88.6662113285786, 243.647943830377, 258.589429246383
3764, 3508.35974392538, 1667.87095312107, 7159.82706462325, 7975.47720918669, 94.2379317777647, 264.940753856868, 258.589429246383
3765, 3748.73888077759, 1783.70272580476, 7159.82706462325, 7975.47720918669, 101.408126200187, 292.436827997534, 258.589429246383
3766, 3759.6342423435, 1789.04441667615, 7159.82706462325, 7975.47720918669, 101.714916371408, 293.693154623466, 258.589429246383
3767, 3475.36890133951, 1652.09038545347, 7159.82706462325, 7975.47720918669, 93.259546474079, 261.280069144721, 258.589429246383
3768, 3049.68527903645, 1448.78355564112, 7159.82706462325, 7975.47720918669, 81.8722252268812, 217.600667041764, 258.589429246383
3769, 2700.87882312822, 1283.85486863084, 7159.82706462325, 7975.47720918669, 73.7083643322488, 186.182487207606, 258.589429246383
3770, 2592.46920333018, 1232.9893654471, 7159.82706462325, 7975.47720918669, 71.4047791150508, 177.242042607748, 258.589429246383
3771, 2619.58205285894, 1245.78003580612, 7159.82706462325, 7975.47720918669, 71.9800028842382, 179.45689032891, 258.589429246383
3772, 2569.36908554561, 1222.17723276528, 7159.82706462325, 7975.47720918669, 70.9243799298225, 175.385253286816, 258.589429246383
3773, 2646.43102634037, 1258.40132380223, 7159.82706462325, 7975.47720918669, 72.5700719504734, 181.684480594887, 258.589429246383
3774, 2762.41012452772, 1313.00163477606, 7159.82706462325, 7975.47720918669, 75.1039794453151, 191.472602054374, 258.589429246383
3775, 3238.42106791678, 1538.68216081635, 7159.82706462325, 7975.47720918669, 86.762959970593, 236.269104513584, 258.589429246383
3776, 3470.23047823425, 1649.57784517186, 7159.82706462325, 7975.47720918669, 93.1413010691238, 260.70381987235, 258.589429246383
3777, 3105.11789415926, 1475.08576316201, 7159.82706462325, 7975.47720918669, 83.4040355803018, 223.055253650496, 258.589429246383
3778, 2841.62929613801, 1350.14562171306, 7159.82706462325, 7975.47720918669, 77.1306701939908, 198.612125647963, 258.589429246383
3779, 2643.9101854495, 1256.96127252606, 7159.82706462325, 7975.47720918669, 72.8033933149669, 181.730106317843, 258.589429246383
3780, 2368.8221646528, 1128.02112770196, 7159.82706462325, 7975.47720918669, 67.3150699609645, 160.303873627985, 258.589429246383
3781, 2173.36590485933, 1037.04968703016, 7159.82706462325, 7975.47720918669, 63.7427715738498, 146.491065120573, 258.589429246383
3782, 1972.68985896276, 944.015344373717, 7159.82706462325, 7975.47720918669, 60.484372060574, 133.648231424591, 258.589429246383
3783, 1904.57231554114, 912.687596910433, 7159.82706462325, 7975.47720918669, 59.4429409077297, 129.569746991979, 258.589429246383
3784, 1947.33620665797, 932.568813789001, 7159.82706462325, 7975.47720918669, 60.0122444117578, 132.035493277089, 258.589429246383
3785, 2139.84669697557, 1021.84224853074, 7159.82706462325, 7975.47720918669, 63.0734498130052, 144.163657332935, 258.589429246383
3786, 2620.47878941222, 1246.30239203936, 7159.82706462325, 7975.47720918669, 72.1820390841302, 179.706898788924, 258.589429246383
3787, 3202.05766321018, 1521.29420898021, 7159.82706462325, 7975.47720918669, 85.9008187650154, 232.687960414817, 258.589429246383
3788, 3251.2514700202, 1544.71478282542, 7159.82706462325, 7975.47720918669, 87.2005571893216, 237.686749278107, 258.589429246383
3789, 3437.33813881102, 1633.71708392903, 7159.82706462325, 7975.47720918669, 92.3178258603538, 257.293610559124, 258.589429246383
3790, 3465.01615820546, 1647.01788693014, 7159.82706462325, 7975.47720918669, 93.0842501905072, 260.286422436214, 258.589429246383
3791, 3151.55096048314, 1497.1774077485, 7159.82706462325, 7975.47720918669, 84.5546248041854, 227.63951801852, 258.589429246383
3792, 2815.78943148846, 1337.97688389669, 7159.82706462325, 7975.47720918669, 76.3585890035393, 196.192711674634, 258.589429246383
3793, 2619.44351385728, 1245.5714988702, 7159.82706462325, 7975.47720918669, 72.0193953521771, 179.493921616872, 258.589429246383
3794, 2542.39097071958, 1209.47067351352, 7159.82706462325, 7975.47720918669, 70.4168462215044, 173.293117887181, 258.589429246383
3795, 2579.1554664699, 1226.77222261289, 7159.82706462325, 7975.47720918669, 71.1760671879652, 176.230739706327, 258.589429246383
3796, 2663.3444166825, 1266.32394202369, 7159.82706462325, 7975.47720918669, 72.9686804348397, 183.132969865428, 258.589429246383
3797, 2674.57636806647, 1271.57078636064, 7159.82706462325, 7975.47720918669, 73.2144318499123, 184.069789930225, 258.589429246383
3798, 2936.32662262673, 1395.14996235434, 7159.82706462325, 7975.47720918669, 79.1611248387497, 207.017463073036, 258.589429246383
3799, 3506.14881299158, 1666.73548210448, 7159.82706462325, 7975.47720918669, 94.2177799993335, 264.737877098533, 258.589429246383
3800, 3672.50878404379, 1746.86970189579, 7159.82706462325, 7975.47720918669, 99.1262550604463, 283.542715138683, 258.589429246383
3801, 3401.37461871567, 1616.51109466926, 7159.82706462325, 7975.47720918669, 91.3011031258398, 253.371183410805, 258.589429246383
3802, 3120.5928539612, 1482.3920652893, 7159.82706462325, 7975.47720918669, 83.895083755099, 224.670103182863, 258.589429246383
3803, 3002.55002464233, 1426.31704676429, 7159.82706462325, 7975.47720918669, 80.9969963129043, 213.38709610243, 258.589429246383
3804, 2876.21316505097, 1366.48134487001, 7159.82706462325, 7975.47720918669, 77.9909144434513, 201.771869892646, 258.589429246383
3805, 2718.88600279448, 1292.23967225493, 7159.82706462325, 7975.47720918669, 74.4343971863861, 188.016853772678, 258.589429246383
3806, 2617.26496576161, 1244.46839674492, 7159.82706462325, 7975.47720918669, 72.2427130235425, 179.553175337922, 258.589429246383
3807, 2516.83405390663, 1197.35733422526, 7159.82706462325, 7975.47720918669, 70.1775598490504, 171.524572523698, 258.589429246383
3808, 2560.74937669952, 1218.03206003962, 7159.82706462325, 7975.47720918669, 71.0260211614094, 174.957104962585, 258.589429246383
3809, 2644.74003410702, 1257.4854521454, 7159.82706462325, 7975.47720918669, 72.766849727351, 181.756339230193, 258.589429246383
3810, 3016.23323920602, 1432.92905542014, 7159.82706462325, 7975.47720918669, 81.2545628007288, 214.618551670415, 258.589429246383
3811, 3639.84583647611, 1730.98387013207, 7159.82706462325, 7975.47720918669, 98.2178125409807, 279.861443032811, 258.589429246383
3812, 3796.68190580686, 1806.83367862203, 7159.82706462325, 7975.47720918669, 103.021284568042, 298.280901896329, 258.589429246383
3813, 3947.30239927092, 1879.87081126062, 7159.82706462325, 7975.47720918669, 107.881164341026, 316.775548612977, 258.589429246383
3814, 3865.19704662773, 1840.07069283944, 7159.82706462325, 7975.47720918669, 105.242628607871, 306.659421655554, 258.589429246383
3815, 3685.52436209648, 1753.18062734008, 7159.82706462325, 7975.47720918669, 99.5864696469252, 285.169080319707, 258.589429246383
3816, 3283.55949949261, 1560.14114052213, 7159.82706462325, 7975.47720918669, 88.0374830551132, 240.996870107998, 258.589429246383
3817, 2942.22426549413, 1397.78785105611, 7159.82706462325, 7975.47720918669, 79.2981348224827, 207.562610122199, 258.589429246383
3818, 2653.10584755073, 1261.35956507247, 7159.82706462325, 7975.47720918669, 72.726736321238, 182.245849915313, 258.589429246383
3819, 2567.06323866417, 1221.05432410548, 7159.82706462325, 7975.47720918669, 70.9084084275406, 175.230393066567, 258.589429246383
3820, 2499.83447526576, 1189.55524780899, 7159.82706462325, 7975.47720918669, 69.5375369322977, 169.919793712364, 258.589429246383
3821, 2506.49515649051, 1192.71169812191, 7159.82706462325, 7975.47720918669, 69.6829996214313, 170.448745938556, 258.589429246383
3822, 2695.46998768166, 1281.49115585399, 7159.82706462325, 7975.47720918669, 73.6645788608024, 185.798738294822, 258.589429246383
3823, 3172.40815229933, 1507.20925089861, 7159.82706462325, 7975.47720918669, 85.0748846000749, 229.658362551574, 258.589429246383
3824, 3219.70612074754, 1529.69039613426, 7159.82706462325, 7975.47720918669, 86.3379184444895, 234.434793020608, 258.589429246383
3825, 3012.09017439464, 1430.87730787276, 7159.82706462325, 7975.47720918669, 81.1069616386497, 214.176138757065, 258.589429246383
